New op,SYMPY expression,Expression for LLM,Value
N/A,(9 * 1),(9 * 1),9.00000000000000
*,((9 * 1))*(9),((9 * 1))*(9),81.0000000000000
/,(((9 * 1))*(9))/(7),(((9 * 1))*(9))/(7),11.5714285714286
sqrt,sqrt((((9 * 1))*(9))/(7)),sqrt((((9 * 1))*(9))/(7)),3.40168025708304
sqrt,sqrt(sqrt((((9 * 1))*(9))/(7))),sqrt(sqrt((((9 * 1))*(9))/(7))),1.84436445885379
/,(sqrt(sqrt((((9 * 1))*(9))/(7))))/(2),(sqrt(sqrt((((9 * 1))*(9))/(7))))/(2),0.922182229426897
/,((sqrt(sqrt((((9 * 1))*(9))/(7))))/(2))/(5),((sqrt(sqrt((((9 * 1))*(9))/(7))))/(2))/(5),0.184436445885379
*,(((sqrt(sqrt((((9 * 1))*(9))/(7))))/(2))/(5))*(4),(((sqrt(sqrt((((9 * 1))*(9))/(7))))/(2))/(5))*(4),0.737745783541517
/,((((sqrt(sqrt((((9 * 1))*(9))/(7))))/(2))/(5))*(4))/(9),((((sqrt(sqrt((((9 * 1))*(9))/(7))))/(2))/(5))*(4))/(9),0.0819717537268353
/,(((((sqrt(sqrt((((9 * 1))*(9))/(7))))/(2))/(5))*(4))/(9))/(10),(((((sqrt(sqrt((((9 * 1))*(9))/(7))))/(2))/(5))*(4))/(9))/(10),0.00819717537268353
sqrt,sqrt((((((sqrt(sqrt((((9 * 1))*(9))/(7))))/(2))/(5))*(4))/(9))/(10)),sqrt((((((sqrt(sqrt((((9 * 1))*(9))/(7))))/(2))/(5))*(4))/(9))/(10)),0.0905382536427754
log,"log(sqrt((((((sqrt(sqrt((((9 * 1))*(9))/(7))))/(2))/(5))*(4))/(9))/(10)),10)",log_10(sqrt((((((sqrt(sqrt((((9 * 1))*(9))/(7))))/(2))/(5))*(4))/(9))/(10))),-1.04316788669763
pow,"(log(sqrt((((((sqrt(sqrt((((9 * 1))*(9))/(7))))/(2))/(5))*(4))/(9))/(10)),10))**4",(log_10(sqrt((((((sqrt(sqrt((((9 * 1))*(9))/(7))))/(2))/(5))*(4))/(9))/(10))))^4,1.18417758558227
exp,"exp((log(sqrt((((((sqrt(sqrt((((9 * 1))*(9))/(7))))/(2))/(5))*(4))/(9))/(10)),10))**4)",e^((log_10(sqrt((((((sqrt(sqrt((((9 * 1))*(9))/(7))))/(2))/(5))*(4))/(9))/(10))))^4),3.26799806725476
pow,"(exp((log(sqrt((((((sqrt(sqrt((((9 * 1))*(9))/(7))))/(2))/(5))*(4))/(9))/(10)),10))**4))**2",(e^((log_10(sqrt((((((sqrt(sqrt((((9 * 1))*(9))/(7))))/(2))/(5))*(4))/(9))/(10))))^4))^2,10.6798113675808
sqrt,"sqrt((exp((log(sqrt((((((sqrt(sqrt((((9 * 1))*(9))/(7))))/(2))/(5))*(4))/(9))/(10)),10))**4))**2)",sqrt((e^((log_10(sqrt((((((sqrt(sqrt((((9 * 1))*(9))/(7))))/(2))/(5))*(4))/(9))/(10))))^4))^2),3.26799806725476
sqrt,"sqrt(sqrt((exp((log(sqrt((((((sqrt(sqrt((((9 * 1))*(9))/(7))))/(2))/(5))*(4))/(9))/(10)),10))**4))**2))",sqrt(sqrt((e^((log_10(sqrt((((((sqrt(sqrt((((9 * 1))*(9))/(7))))/(2))/(5))*(4))/(9))/(10))))^4))^2)),1.80776051158740
sqrt,"sqrt(sqrt(sqrt((exp((log(sqrt((((((sqrt(sqrt((((9 * 1))*(9))/(7))))/(2))/(5))*(4))/(9))/(10)),10))**4))**2)))",sqrt(sqrt(sqrt((e^((log_10(sqrt((((((sqrt(sqrt((((9 * 1))*(9))/(7))))/(2))/(5))*(4))/(9))/(10))))^4))^2))),1.34452984778599
pow,"(sqrt(sqrt(sqrt((exp((log(sqrt((((((sqrt(sqrt((((9 * 1))*(9))/(7))))/(2))/(5))*(4))/(9))/(10)),10))**4))**2))))**3",(sqrt(sqrt(sqrt((e^((log_10(sqrt((((((sqrt(sqrt((((9 * 1))*(9))/(7))))/(2))/(5))*(4))/(9))/(10))))^4))^2))))^3,2.43058796547813
log,"log((sqrt(sqrt(sqrt((exp((log(sqrt((((((sqrt(sqrt((((9 * 1))*(9))/(7))))/(2))/(5))*(4))/(9))/(10)),10))**4))**2))))**3,6)",log_6((sqrt(sqrt(sqrt((e^((log_10(sqrt((((((sqrt(sqrt((((9 * 1))*(9))/(7))))/(2))/(5))*(4))/(9))/(10))))^4))^2))))^3),0.495676570677947
/,"(log((sqrt(sqrt(sqrt((exp((log(sqrt((((((sqrt(sqrt((((9 * 1))*(9))/(7))))/(2))/(5))*(4))/(9))/(10)),10))**4))**2))))**3,6))/(4)",(log_6((sqrt(sqrt(sqrt((e^((log_10(sqrt((((((sqrt(sqrt((((9 * 1))*(9))/(7))))/(2))/(5))*(4))/(9))/(10))))^4))^2))))^3))/(4),0.123919142669487
exp,"exp((log((sqrt(sqrt(sqrt((exp((log(sqrt((((((sqrt(sqrt((((9 * 1))*(9))/(7))))/(2))/(5))*(4))/(9))/(10)),10))**4))**2))))**3,6))/(4))",e^((log_6((sqrt(sqrt(sqrt((e^((log_10(sqrt((((((sqrt(sqrt((((9 * 1))*(9))/(7))))/(2))/(5))*(4))/(9))/(10))))^4))^2))))^3))/(4)),1.13192434291816
log,"log(exp((log((sqrt(sqrt(sqrt((exp((log(sqrt((((((sqrt(sqrt((((9 * 1))*(9))/(7))))/(2))/(5))*(4))/(9))/(10)),10))**4))**2))))**3,6))/(4)),10)",log_10(e^((log_6((sqrt(sqrt(sqrt((e^((log_10(sqrt((((((sqrt(sqrt((((9 * 1))*(9))/(7))))/(2))/(5))*(4))/(9))/(10))))^4))^2))))^3))/(4))),0.0538173998635399
sqrt,"sqrt(log(exp((log((sqrt(sqrt(sqrt((exp((log(sqrt((((((sqrt(sqrt((((9 * 1))*(9))/(7))))/(2))/(5))*(4))/(9))/(10)),10))**4))**2))))**3,6))/(4)),10))",sqrt(log_10(e^((log_6((sqrt(sqrt(sqrt((e^((log_10(sqrt((((((sqrt(sqrt((((9 * 1))*(9))/(7))))/(2))/(5))*(4))/(9))/(10))))^4))^2))))^3))/(4)))),0.231985775131882
/,"(sqrt(log(exp((log((sqrt(sqrt(sqrt((exp((log(sqrt((((((sqrt(sqrt((((9 * 1))*(9))/(7))))/(2))/(5))*(4))/(9))/(10)),10))**4))**2))))**3,6))/(4)),10)))/(7)",(sqrt(log_10(e^((log_6((sqrt(sqrt(sqrt((e^((log_10(sqrt((((((sqrt(sqrt((((9 * 1))*(9))/(7))))/(2))/(5))*(4))/(9))/(10))))^4))^2))))^3))/(4)))))/(7),0.0331408250188402
exp,"exp((sqrt(log(exp((log((sqrt(sqrt(sqrt((exp((log(sqrt((((((sqrt(sqrt((((9 * 1))*(9))/(7))))/(2))/(5))*(4))/(9))/(10)),10))**4))**2))))**3,6))/(4)),10)))/(7))",e^((sqrt(log_10(e^((log_6((sqrt(sqrt(sqrt((e^((log_10(sqrt((((((sqrt(sqrt((((9 * 1))*(9))/(7))))/(2))/(5))*(4))/(9))/(10))))^4))^2))))^3))/(4)))))/(7)),1.03369609926447
