New op,SYMPY expression,Expression for LLM,Value
N/A,(8 / 4),(8 / 4),2.00000000000000
log,"log((8 / 4),9)",log_9((8 / 4)),0.315464876785729
*,"(log((8 / 4),9))*(5)",(log_9((8 / 4)))*(5),1.57732438392864
exp,"exp((log((8 / 4),9))*(5))",e^((log_9((8 / 4)))*(5)),4.84198317607789
exp,"exp(exp((log((8 / 4),9))*(5)))",e^(e^((log_9((8 / 4)))*(5))),126.720411588721
/,"(exp(exp((log((8 / 4),9))*(5))))/(6)",(e^(e^((log_9((8 / 4)))*(5))))/(6),21.1200685981202
/,"((exp(exp((log((8 / 4),9))*(5))))/(6))/(8)",((e^(e^((log_9((8 / 4)))*(5))))/(6))/(8),2.64000857476502
log,"log(((exp(exp((log((8 / 4),9))*(5))))/(6))/(8),5)",log_5(((e^(e^((log_9((8 / 4)))*(5))))/(6))/(8)),0.603180873067542
*,"(log(((exp(exp((log((8 / 4),9))*(5))))/(6))/(8),5))*(2)",(log_5(((e^(e^((log_9((8 / 4)))*(5))))/(6))/(8)))*(2),1.20636174613508
sqrt,"sqrt((log(((exp(exp((log((8 / 4),9))*(5))))/(6))/(8),5))*(2))",sqrt((log_5(((e^(e^((log_9((8 / 4)))*(5))))/(6))/(8)))*(2)),1.09834500323673
pow,"(sqrt((log(((exp(exp((log((8 / 4),9))*(5))))/(6))/(8),5))*(2)))**4",(sqrt((log_5(((e^(e^((log_9((8 / 4)))*(5))))/(6))/(8)))*(2)))^4,1.45530866253809
*,"((sqrt((log(((exp(exp((log((8 / 4),9))*(5))))/(6))/(8),5))*(2)))**4)*(3)",((sqrt((log_5(((e^(e^((log_9((8 / 4)))*(5))))/(6))/(8)))*(2)))^4)*(3),4.36592598761426
pow,"(((sqrt((log(((exp(exp((log((8 / 4),9))*(5))))/(6))/(8),5))*(2)))**4)*(3))**3",(((sqrt((log_5(((e^(e^((log_9((8 / 4)))*(5))))/(6))/(8)))*(2)))^4)*(3))^3,83.2202675052272
/,"((((sqrt((log(((exp(exp((log((8 / 4),9))*(5))))/(6))/(8),5))*(2)))**4)*(3))**3)/(10)",((((sqrt((log_5(((e^(e^((log_9((8 / 4)))*(5))))/(6))/(8)))*(2)))^4)*(3))^3)/(10),8.32202675052272
sqrt,"sqrt(((((sqrt((log(((exp(exp((log((8 / 4),9))*(5))))/(6))/(8),5))*(2)))**4)*(3))**3)/(10))",sqrt(((((sqrt((log_5(((e^(e^((log_9((8 / 4)))*(5))))/(6))/(8)))*(2)))^4)*(3))^3)/(10)),2.88479232363835
sqrt,"sqrt(sqrt(((((sqrt((log(((exp(exp((log((8 / 4),9))*(5))))/(6))/(8),5))*(2)))**4)*(3))**3)/(10)))",sqrt(sqrt(((((sqrt((log_5(((e^(e^((log_9((8 / 4)))*(5))))/(6))/(8)))*(2)))^4)*(3))^3)/(10))),1.69846763985610
/,"(sqrt(sqrt(((((sqrt((log(((exp(exp((log((8 / 4),9))*(5))))/(6))/(8),5))*(2)))**4)*(3))**3)/(10))))/(4)",(sqrt(sqrt(((((sqrt((log_5(((e^(e^((log_9((8 / 4)))*(5))))/(6))/(8)))*(2)))^4)*(3))^3)/(10))))/(4),0.424616909964025
log,"log((sqrt(sqrt(((((sqrt((log(((exp(exp((log((8 / 4),9))*(5))))/(6))/(8),5))*(2)))**4)*(3))**3)/(10))))/(4),8)",log_8((sqrt(sqrt(((((sqrt((log_5(((e^(e^((log_9((8 / 4)))*(5))))/(6))/(8)))*(2)))^4)*(3))^3)/(10))))/(4)),-0.411922089514690
exp,"exp(log((sqrt(sqrt(((((sqrt((log(((exp(exp((log((8 / 4),9))*(5))))/(6))/(8),5))*(2)))**4)*(3))**3)/(10))))/(4),8))",e^(log_8((sqrt(sqrt(((((sqrt((log_5(((e^(e^((log_9((8 / 4)))*(5))))/(6))/(8)))*(2)))^4)*(3))^3)/(10))))/(4))),0.662375880068123
log,"log(exp(log((sqrt(sqrt(((((sqrt((log(((exp(exp((log((8 / 4),9))*(5))))/(6))/(8),5))*(2)))**4)*(3))**3)/(10))))/(4),8)),8)",log_8(e^(log_8((sqrt(sqrt(((((sqrt((log_5(((e^(e^((log_9((8 / 4)))*(5))))/(6))/(8)))*(2)))^4)*(3))^3)/(10))))/(4)))),-0.198092651925154
exp,"exp(log(exp(log((sqrt(sqrt(((((sqrt((log(((exp(exp((log((8 / 4),9))*(5))))/(6))/(8),5))*(2)))**4)*(3))**3)/(10))))/(4),8)),8))",e^(log_8(e^(log_8((sqrt(sqrt(((((sqrt((log_5(((e^(e^((log_9((8 / 4)))*(5))))/(6))/(8)))*(2)))^4)*(3))^3)/(10))))/(4))))),0.820293847812674
pow,"(exp(log(exp(log((sqrt(sqrt(((((sqrt((log(((exp(exp((log((8 / 4),9))*(5))))/(6))/(8),5))*(2)))**4)*(3))**3)/(10))))/(4),8)),8)))**4",(e^(log_8(e^(log_8((sqrt(sqrt(((((sqrt((log_5(((e^(e^((log_9((8 / 4)))*(5))))/(6))/(8)))*(2)))^4)*(3))^3)/(10))))/(4))))))^4,0.452770181562812
log,"log((exp(log(exp(log((sqrt(sqrt(((((sqrt((log(((exp(exp((log((8 / 4),9))*(5))))/(6))/(8),5))*(2)))**4)*(3))**3)/(10))))/(4),8)),8)))**4,4)",log_4((e^(log_8(e^(log_8((sqrt(sqrt(((((sqrt((log_5(((e^(e^((log_9((8 / 4)))*(5))))/(6))/(8)))*(2)))^4)*(3))^3)/(10))))/(4))))))^4),-0.571574573137927
pow,"(log((exp(log(exp(log((sqrt(sqrt(((((sqrt((log(((exp(exp((log((8 / 4),9))*(5))))/(6))/(8),5))*(2)))**4)*(3))**3)/(10))))/(4),8)),8)))**4,4))**2",(log_4((e^(log_8(e^(log_8((sqrt(sqrt(((((sqrt((log_5(((e^(e^((log_9((8 / 4)))*(5))))/(6))/(8)))*(2)))^4)*(3))^3)/(10))))/(4))))))^4))^2,0.326697492657803
log,"log((log((exp(log(exp(log((sqrt(sqrt(((((sqrt((log(((exp(exp((log((8 / 4),9))*(5))))/(6))/(8),5))*(2)))**4)*(3))**3)/(10))))/(4),8)),8)))**4,4))**2,6)",log_6((log_4((e^(log_8(e^(log_8((sqrt(sqrt(((((sqrt((log_5(((e^(e^((log_9((8 / 4)))*(5))))/(6))/(8)))*(2)))^4)*(3))^3)/(10))))/(4))))))^4))^2),-0.624369874624266
pow,"(log((log((exp(log(exp(log((sqrt(sqrt(((((sqrt((log(((exp(exp((log((8 / 4),9))*(5))))/(6))/(8),5))*(2)))**4)*(3))**3)/(10))))/(4),8)),8)))**4,4))**2,6))**2",(log_6((log_4((e^(log_8(e^(log_8((sqrt(sqrt(((((sqrt((log_5(((e^(e^((log_9((8 / 4)))*(5))))/(6))/(8)))*(2)))^4)*(3))^3)/(10))))/(4))))))^4))^2))^2,0.389837740338322
/,"((log((log((exp(log(exp(log((sqrt(sqrt(((((sqrt((log(((exp(exp((log((8 / 4),9))*(5))))/(6))/(8),5))*(2)))**4)*(3))**3)/(10))))/(4),8)),8)))**4,4))**2,6))**2)/(7)",((log_6((log_4((e^(log_8(e^(log_8((sqrt(sqrt(((((sqrt((log_5(((e^(e^((log_9((8 / 4)))*(5))))/(6))/(8)))*(2)))^4)*(3))^3)/(10))))/(4))))))^4))^2))^2)/(7),0.0556911057626174
exp,"exp(((log((log((exp(log(exp(log((sqrt(sqrt(((((sqrt((log(((exp(exp((log((8 / 4),9))*(5))))/(6))/(8),5))*(2)))**4)*(3))**3)/(10))))/(4),8)),8)))**4,4))**2,6))**2)/(7))",e^(((log_6((log_4((e^(log_8(e^(log_8((sqrt(sqrt(((((sqrt((log_5(((e^(e^((log_9((8 / 4)))*(5))))/(6))/(8)))*(2)))^4)*(3))^3)/(10))))/(4))))))^4))^2))^2)/(7)),1.05727104835713
*,"(exp(((log((log((exp(log(exp(log((sqrt(sqrt(((((sqrt((log(((exp(exp((log((8 / 4),9))*(5))))/(6))/(8),5))*(2)))**4)*(3))**3)/(10))))/(4),8)),8)))**4,4))**2,6))**2)/(7)))*(10)",(e^(((log_6((log_4((e^(log_8(e^(log_8((sqrt(sqrt(((((sqrt((log_5(((e^(e^((log_9((8 / 4)))*(5))))/(6))/(8)))*(2)))^4)*(3))^3)/(10))))/(4))))))^4))^2))^2)/(7)))*(10),10.5727104835713
log,"log((exp(((log((log((exp(log(exp(log((sqrt(sqrt(((((sqrt((log(((exp(exp((log((8 / 4),9))*(5))))/(6))/(8),5))*(2)))**4)*(3))**3)/(10))))/(4),8)),8)))**4,4))**2,6))**2)/(7)))*(10),9)",log_9((e^(((log_6((log_4((e^(log_8(e^(log_8((sqrt(sqrt(((((sqrt((log_5(((e^(e^((log_9((8 / 4)))*(5))))/(6))/(8)))*(2)))^4)*(3))^3)/(10))))/(4))))))^4))^2))^2)/(7)))*(10)),1.07329775166437
sqrt,"sqrt(log((exp(((log((log((exp(log(exp(log((sqrt(sqrt(((((sqrt((log(((exp(exp((log((8 / 4),9))*(5))))/(6))/(8),5))*(2)))**4)*(3))**3)/(10))))/(4),8)),8)))**4,4))**2,6))**2)/(7)))*(10),9))",sqrt(log_9((e^(((log_6((log_4((e^(log_8(e^(log_8((sqrt(sqrt(((((sqrt((log_5(((e^(e^((log_9((8 / 4)))*(5))))/(6))/(8)))*(2)))^4)*(3))^3)/(10))))/(4))))))^4))^2))^2)/(7)))*(10))),1.03600084539752
*,"(sqrt(log((exp(((log((log((exp(log(exp(log((sqrt(sqrt(((((sqrt((log(((exp(exp((log((8 / 4),9))*(5))))/(6))/(8),5))*(2)))**4)*(3))**3)/(10))))/(4),8)),8)))**4,4))**2,6))**2)/(7)))*(10),9)))*(8)",(sqrt(log_9((e^(((log_6((log_4((e^(log_8(e^(log_8((sqrt(sqrt(((((sqrt((log_5(((e^(e^((log_9((8 / 4)))*(5))))/(6))/(8)))*(2)))^4)*(3))^3)/(10))))/(4))))))^4))^2))^2)/(7)))*(10))))*(8),8.28800676318014
