New op,SYMPY expression,Expression for LLM,Value
N/A,(1 + 2),(1 + 2),3.00000000000000
sqrt,sqrt((1 + 2)),sqrt((1 + 2)),1.73205080756888
exp,exp(sqrt((1 + 2))),e^(sqrt((1 + 2))),5.65223367403409
log,"log(exp(sqrt((1 + 2))),9)",log_9(e^(sqrt((1 + 2)))),0.788290293779942
log,"log(log(exp(sqrt((1 + 2))),9),3)",log_3(log_9(e^(sqrt((1 + 2))))),-0.216535775447216
exp,"exp(log(log(exp(sqrt((1 + 2))),9),3))",e^(log_3(log_9(e^(sqrt((1 + 2)))))),0.805303724306437
/,"(exp(log(log(exp(sqrt((1 + 2))),9),3)))/(2)",(e^(log_3(log_9(e^(sqrt((1 + 2)))))))/(2),0.402651862153218
/,"((exp(log(log(exp(sqrt((1 + 2))),9),3)))/(2))/(1)",((e^(log_3(log_9(e^(sqrt((1 + 2)))))))/(2))/(1),0.402651862153218
/,"(((exp(log(log(exp(sqrt((1 + 2))),9),3)))/(2))/(1))/(3)",(((e^(log_3(log_9(e^(sqrt((1 + 2)))))))/(2))/(1))/(3),0.134217287384406
exp,"exp((((exp(log(log(exp(sqrt((1 + 2))),9),3)))/(2))/(1))/(3))",e^((((e^(log_3(log_9(e^(sqrt((1 + 2)))))))/(2))/(1))/(3)),1.14364129147370
exp,"exp(exp((((exp(log(log(exp(sqrt((1 + 2))),9),3)))/(2))/(1))/(3)))",e^(e^((((e^(log_3(log_9(e^(sqrt((1 + 2)))))))/(2))/(1))/(3))),3.13817459427396
sqrt,"sqrt(exp(exp((((exp(log(log(exp(sqrt((1 + 2))),9),3)))/(2))/(1))/(3))))",sqrt(e^(e^((((e^(log_3(log_9(e^(sqrt((1 + 2)))))))/(2))/(1))/(3)))),1.77148937176432
sqrt,"sqrt(sqrt(exp(exp((((exp(log(log(exp(sqrt((1 + 2))),9),3)))/(2))/(1))/(3)))))",sqrt(sqrt(e^(e^((((e^(log_3(log_9(e^(sqrt((1 + 2)))))))/(2))/(1))/(3))))),1.33097309205120
log,"log(sqrt(sqrt(exp(exp((((exp(log(log(exp(sqrt((1 + 2))),9),3)))/(2))/(1))/(3))))),4)",log_4(sqrt(sqrt(e^(e^((((e^(log_3(log_9(e^(sqrt((1 + 2)))))))/(2))/(1))/(3)))))),0.206240702470619
pow,"(log(sqrt(sqrt(exp(exp((((exp(log(log(exp(sqrt((1 + 2))),9),3)))/(2))/(1))/(3))))),4))**5",(log_4(sqrt(sqrt(e^(e^((((e^(log_3(log_9(e^(sqrt((1 + 2)))))))/(2))/(1))/(3)))))))^5,0.000373140076512960
pow,"((log(sqrt(sqrt(exp(exp((((exp(log(log(exp(sqrt((1 + 2))),9),3)))/(2))/(1))/(3))))),4))**5)**3",((log_4(sqrt(sqrt(e^(e^((((e^(log_3(log_9(e^(sqrt((1 + 2)))))))/(2))/(1))/(3)))))))^5)^3,5.19536050746428e-11
*,"(((log(sqrt(sqrt(exp(exp((((exp(log(log(exp(sqrt((1 + 2))),9),3)))/(2))/(1))/(3))))),4))**5)**3)*(10)",(((log_4(sqrt(sqrt(e^(e^((((e^(log_3(log_9(e^(sqrt((1 + 2)))))))/(2))/(1))/(3)))))))^5)^3)*(10),5.19536050746428e-10
sqrt,"sqrt((((log(sqrt(sqrt(exp(exp((((exp(log(log(exp(sqrt((1 + 2))),9),3)))/(2))/(1))/(3))))),4))**5)**3)*(10))",sqrt((((log_4(sqrt(sqrt(e^(e^((((e^(log_3(log_9(e^(sqrt((1 + 2)))))))/(2))/(1))/(3)))))))^5)^3)*(10)),2.27933334715751e-5
pow,"(sqrt((((log(sqrt(sqrt(exp(exp((((exp(log(log(exp(sqrt((1 + 2))),9),3)))/(2))/(1))/(3))))),4))**5)**3)*(10)))**5",(sqrt((((log_4(sqrt(sqrt(e^(e^((((e^(log_3(log_9(e^(sqrt((1 + 2)))))))/(2))/(1))/(3)))))))^5)^3)*(10)))^5,6.15232432890151e-24
*,"((sqrt((((log(sqrt(sqrt(exp(exp((((exp(log(log(exp(sqrt((1 + 2))),9),3)))/(2))/(1))/(3))))),4))**5)**3)*(10)))**5)*(5)",((sqrt((((log_4(sqrt(sqrt(e^(e^((((e^(log_3(log_9(e^(sqrt((1 + 2)))))))/(2))/(1))/(3)))))))^5)^3)*(10)))^5)*(5),3.07616216445076e-23
pow,"(((sqrt((((log(sqrt(sqrt(exp(exp((((exp(log(log(exp(sqrt((1 + 2))),9),3)))/(2))/(1))/(3))))),4))**5)**3)*(10)))**5)*(5))**4",(((sqrt((((log_4(sqrt(sqrt(e^(e^((((e^(log_3(log_9(e^(sqrt((1 + 2)))))))/(2))/(1))/(3)))))))^5)^3)*(10)))^5)*(5))^4,8.95440853782098e-91
/,"((((sqrt((((log(sqrt(sqrt(exp(exp((((exp(log(log(exp(sqrt((1 + 2))),9),3)))/(2))/(1))/(3))))),4))**5)**3)*(10)))**5)*(5))**4)/(10)",((((sqrt((((log_4(sqrt(sqrt(e^(e^((((e^(log_3(log_9(e^(sqrt((1 + 2)))))))/(2))/(1))/(3)))))))^5)^3)*(10)))^5)*(5))^4)/(10),8.95440853782099e-92
/,"(((((sqrt((((log(sqrt(sqrt(exp(exp((((exp(log(log(exp(sqrt((1 + 2))),9),3)))/(2))/(1))/(3))))),4))**5)**3)*(10)))**5)*(5))**4)/(10))/(9)",(((((sqrt((((log_4(sqrt(sqrt(e^(e^((((e^(log_3(log_9(e^(sqrt((1 + 2)))))))/(2))/(1))/(3)))))))^5)^3)*(10)))^5)*(5))^4)/(10))/(9),9.94934281980109e-93
/,"((((((sqrt((((log(sqrt(sqrt(exp(exp((((exp(log(log(exp(sqrt((1 + 2))),9),3)))/(2))/(1))/(3))))),4))**5)**3)*(10)))**5)*(5))**4)/(10))/(9))/(1)",((((((sqrt((((log_4(sqrt(sqrt(e^(e^((((e^(log_3(log_9(e^(sqrt((1 + 2)))))))/(2))/(1))/(3)))))))^5)^3)*(10)))^5)*(5))^4)/(10))/(9))/(1),9.94934281980109e-93
exp,"exp(((((((sqrt((((log(sqrt(sqrt(exp(exp((((exp(log(log(exp(sqrt((1 + 2))),9),3)))/(2))/(1))/(3))))),4))**5)**3)*(10)))**5)*(5))**4)/(10))/(9))/(1))",e^(((((((sqrt((((log_4(sqrt(sqrt(e^(e^((((e^(log_3(log_9(e^(sqrt((1 + 2)))))))/(2))/(1))/(3)))))))^5)^3)*(10)))^5)*(5))^4)/(10))/(9))/(1)),1.00000000000000
sqrt,"sqrt(exp(((((((sqrt((((log(sqrt(sqrt(exp(exp((((exp(log(log(exp(sqrt((1 + 2))),9),3)))/(2))/(1))/(3))))),4))**5)**3)*(10)))**5)*(5))**4)/(10))/(9))/(1)))",sqrt(e^(((((((sqrt((((log_4(sqrt(sqrt(e^(e^((((e^(log_3(log_9(e^(sqrt((1 + 2)))))))/(2))/(1))/(3)))))))^5)^3)*(10)))^5)*(5))^4)/(10))/(9))/(1))),1.00000000000000
*,"(sqrt(exp(((((((sqrt((((log(sqrt(sqrt(exp(exp((((exp(log(log(exp(sqrt((1 + 2))),9),3)))/(2))/(1))/(3))))),4))**5)**3)*(10)))**5)*(5))**4)/(10))/(9))/(1))))*(8)",(sqrt(e^(((((((sqrt((((log_4(sqrt(sqrt(e^(e^((((e^(log_3(log_9(e^(sqrt((1 + 2)))))))/(2))/(1))/(3)))))))^5)^3)*(10)))^5)*(5))^4)/(10))/(9))/(1))))*(8),8.00000000000000
*,"((sqrt(exp(((((((sqrt((((log(sqrt(sqrt(exp(exp((((exp(log(log(exp(sqrt((1 + 2))),9),3)))/(2))/(1))/(3))))),4))**5)**3)*(10)))**5)*(5))**4)/(10))/(9))/(1))))*(8))*(2)",((sqrt(e^(((((((sqrt((((log_4(sqrt(sqrt(e^(e^((((e^(log_3(log_9(e^(sqrt((1 + 2)))))))/(2))/(1))/(3)))))))^5)^3)*(10)))^5)*(5))^4)/(10))/(9))/(1))))*(8))*(2),16.0000000000000
sqrt,"sqrt(((sqrt(exp(((((((sqrt((((log(sqrt(sqrt(exp(exp((((exp(log(log(exp(sqrt((1 + 2))),9),3)))/(2))/(1))/(3))))),4))**5)**3)*(10)))**5)*(5))**4)/(10))/(9))/(1))))*(8))*(2))",sqrt(((sqrt(e^(((((((sqrt((((log_4(sqrt(sqrt(e^(e^((((e^(log_3(log_9(e^(sqrt((1 + 2)))))))/(2))/(1))/(3)))))))^5)^3)*(10)))^5)*(5))^4)/(10))/(9))/(1))))*(8))*(2)),4.00000000000000
exp,"exp(sqrt(((sqrt(exp(((((((sqrt((((log(sqrt(sqrt(exp(exp((((exp(log(log(exp(sqrt((1 + 2))),9),3)))/(2))/(1))/(3))))),4))**5)**3)*(10)))**5)*(5))**4)/(10))/(9))/(1))))*(8))*(2)))",e^(sqrt(((sqrt(e^(((((((sqrt((((log_4(sqrt(sqrt(e^(e^((((e^(log_3(log_9(e^(sqrt((1 + 2)))))))/(2))/(1))/(3)))))))^5)^3)*(10)))^5)*(5))^4)/(10))/(9))/(1))))*(8))*(2))),54.5981500331442
