New op,SYMPY expression,Expression for LLM,Value
N/A,(3 * 7),(3 * 7),21.0000000000000
sqrt,sqrt((3 * 7)),sqrt((3 * 7)),4.58257569495584
log,"log(sqrt((3 * 7)),8)",log_8(sqrt((3 * 7))),0.732052903796460
*,"(log(sqrt((3 * 7)),8))*(7)",(log_8(sqrt((3 * 7))))*(7),5.12437032657522
exp,"exp((log(sqrt((3 * 7)),8))*(7))",e^((log_8(sqrt((3 * 7))))*(7)),168.068280196682
sqrt,"sqrt(exp((log(sqrt((3 * 7)),8))*(7)))",sqrt(e^((log_8(sqrt((3 * 7))))*(7))),12.9641150950106
sqrt,"sqrt(sqrt(exp((log(sqrt((3 * 7)),8))*(7))))",sqrt(sqrt(e^((log_8(sqrt((3 * 7))))*(7)))),3.60057149561158
sqrt,"sqrt(sqrt(sqrt(exp((log(sqrt((3 * 7)),8))*(7)))))",sqrt(sqrt(sqrt(e^((log_8(sqrt((3 * 7))))*(7))))),1.89751719244163
pow,"(sqrt(sqrt(sqrt(exp((log(sqrt((3 * 7)),8))*(7))))))**4",(sqrt(sqrt(sqrt(e^((log_8(sqrt((3 * 7))))*(7))))))^4,12.9641150950106
sqrt,"sqrt((sqrt(sqrt(sqrt(exp((log(sqrt((3 * 7)),8))*(7))))))**4)",sqrt((sqrt(sqrt(sqrt(e^((log_8(sqrt((3 * 7))))*(7))))))^4),3.60057149561158
log,"log(sqrt((sqrt(sqrt(sqrt(exp((log(sqrt((3 * 7)),8))*(7))))))**4),3)",log_3(sqrt((sqrt(sqrt(sqrt(e^((log_8(sqrt((3 * 7))))*(7))))))^4)),1.16610072075284
sqrt,"sqrt(log(sqrt((sqrt(sqrt(sqrt(exp((log(sqrt((3 * 7)),8))*(7))))))**4),3))",sqrt(log_3(sqrt((sqrt(sqrt(sqrt(e^((log_8(sqrt((3 * 7))))*(7))))))^4))),1.07986143590409
pow,"(sqrt(log(sqrt((sqrt(sqrt(sqrt(exp((log(sqrt((3 * 7)),8))*(7))))))**4),3)))**2",(sqrt(log_3(sqrt((sqrt(sqrt(sqrt(e^((log_8(sqrt((3 * 7))))*(7))))))^4))))^2,1.16610072075284
sqrt,"sqrt((sqrt(log(sqrt((sqrt(sqrt(sqrt(exp((log(sqrt((3 * 7)),8))*(7))))))**4),3)))**2)",sqrt((sqrt(log_3(sqrt((sqrt(sqrt(sqrt(e^((log_8(sqrt((3 * 7))))*(7))))))^4))))^2),1.07986143590409
sqrt,"sqrt(sqrt((sqrt(log(sqrt((sqrt(sqrt(sqrt(exp((log(sqrt((3 * 7)),8))*(7))))))**4),3)))**2))",sqrt(sqrt((sqrt(log_3(sqrt((sqrt(sqrt(sqrt(e^((log_8(sqrt((3 * 7))))*(7))))))^4))))^2)),1.03916381572112
exp,"exp(sqrt(sqrt((sqrt(log(sqrt((sqrt(sqrt(sqrt(exp((log(sqrt((3 * 7)),8))*(7))))))**4),3)))**2)))",e^(sqrt(sqrt((sqrt(log_3(sqrt((sqrt(sqrt(sqrt(e^((log_8(sqrt((3 * 7))))*(7))))))^4))))^2))),2.82685225638713
sqrt,"sqrt(exp(sqrt(sqrt((sqrt(log(sqrt((sqrt(sqrt(sqrt(exp((log(sqrt((3 * 7)),8))*(7))))))**4),3)))**2))))",sqrt(e^(sqrt(sqrt((sqrt(log_3(sqrt((sqrt(sqrt(sqrt(e^((log_8(sqrt((3 * 7))))*(7))))))^4))))^2)))),1.68132455414983
/,"(sqrt(exp(sqrt(sqrt((sqrt(log(sqrt((sqrt(sqrt(sqrt(exp((log(sqrt((3 * 7)),8))*(7))))))**4),3)))**2)))))/(5)",(sqrt(e^(sqrt(sqrt((sqrt(log_3(sqrt((sqrt(sqrt(sqrt(e^((log_8(sqrt((3 * 7))))*(7))))))^4))))^2)))))/(5),0.336264910829967
pow,"((sqrt(exp(sqrt(sqrt((sqrt(log(sqrt((sqrt(sqrt(sqrt(exp((log(sqrt((3 * 7)),8))*(7))))))**4),3)))**2)))))/(5))**3",((sqrt(e^(sqrt(sqrt((sqrt(log_3(sqrt((sqrt(sqrt(sqrt(e^((log_8(sqrt((3 * 7))))*(7))))))^4))))^2)))))/(5))^3,0.0380228488769404
exp,"exp(((sqrt(exp(sqrt(sqrt((sqrt(log(sqrt((sqrt(sqrt(sqrt(exp((log(sqrt((3 * 7)),8))*(7))))))**4),3)))**2)))))/(5))**3)",e^(((sqrt(e^(sqrt(sqrt((sqrt(log_3(sqrt((sqrt(sqrt(sqrt(e^((log_8(sqrt((3 * 7))))*(7))))))^4))))^2)))))/(5))^3),1.03875496699176
log,"log(exp(((sqrt(exp(sqrt(sqrt((sqrt(log(sqrt((sqrt(sqrt(sqrt(exp((log(sqrt((3 * 7)),8))*(7))))))**4),3)))**2)))))/(5))**3),5)",log_5(e^(((sqrt(e^(sqrt(sqrt((sqrt(log_3(sqrt((sqrt(sqrt(sqrt(e^((log_8(sqrt((3 * 7))))*(7))))))^4))))^2)))))/(5))^3)),0.0236249243187238
pow,"(log(exp(((sqrt(exp(sqrt(sqrt((sqrt(log(sqrt((sqrt(sqrt(sqrt(exp((log(sqrt((3 * 7)),8))*(7))))))**4),3)))**2)))))/(5))**3),5))**2",(log_5(e^(((sqrt(e^(sqrt(sqrt((sqrt(log_3(sqrt((sqrt(sqrt(sqrt(e^((log_8(sqrt((3 * 7))))*(7))))))^4))))^2)))))/(5))^3)))^2,0.000558137049065426
/,"((log(exp(((sqrt(exp(sqrt(sqrt((sqrt(log(sqrt((sqrt(sqrt(sqrt(exp((log(sqrt((3 * 7)),8))*(7))))))**4),3)))**2)))))/(5))**3),5))**2)/(4)",((log_5(e^(((sqrt(e^(sqrt(sqrt((sqrt(log_3(sqrt((sqrt(sqrt(sqrt(e^((log_8(sqrt((3 * 7))))*(7))))))^4))))^2)))))/(5))^3)))^2)/(4),0.000139534262266356
exp,"exp(((log(exp(((sqrt(exp(sqrt(sqrt((sqrt(log(sqrt((sqrt(sqrt(sqrt(exp((log(sqrt((3 * 7)),8))*(7))))))**4),3)))**2)))))/(5))**3),5))**2)/(4))",e^(((log_5(e^(((sqrt(e^(sqrt(sqrt((sqrt(log_3(sqrt((sqrt(sqrt(sqrt(e^((log_8(sqrt((3 * 7))))*(7))))))^4))))^2)))))/(5))^3)))^2)/(4)),1.00013954399762
pow,"(exp(((log(exp(((sqrt(exp(sqrt(sqrt((sqrt(log(sqrt((sqrt(sqrt(sqrt(exp((log(sqrt((3 * 7)),8))*(7))))))**4),3)))**2)))))/(5))**3),5))**2)/(4)))**3",(e^(((log_5(e^(((sqrt(e^(sqrt(sqrt((sqrt(log_3(sqrt((sqrt(sqrt(sqrt(e^((log_8(sqrt((3 * 7))))*(7))))))^4))))^2)))))/(5))^3)))^2)/(4)))^3,1.00041869041317
pow,"((exp(((log(exp(((sqrt(exp(sqrt(sqrt((sqrt(log(sqrt((sqrt(sqrt(sqrt(exp((log(sqrt((3 * 7)),8))*(7))))))**4),3)))**2)))))/(5))**3),5))**2)/(4)))**3)**5",((e^(((log_5(e^(((sqrt(e^(sqrt(sqrt((sqrt(log_3(sqrt((sqrt(sqrt(sqrt(e^((log_8(sqrt((3 * 7))))*(7))))))^4))))^2)))))/(5))^3)))^2)/(4)))^3)^5,1.00209520581661
exp,"exp(((exp(((log(exp(((sqrt(exp(sqrt(sqrt((sqrt(log(sqrt((sqrt(sqrt(sqrt(exp((log(sqrt((3 * 7)),8))*(7))))))**4),3)))**2)))))/(5))**3),5))**2)/(4)))**3)**5)",e^(((e^(((log_5(e^(((sqrt(e^(sqrt(sqrt((sqrt(log_3(sqrt((sqrt(sqrt(sqrt(e^((log_8(sqrt((3 * 7))))*(7))))))^4))))^2)))))/(5))^3)))^2)/(4)))^3)^5),2.72398315900198
log,"log(exp(((exp(((log(exp(((sqrt(exp(sqrt(sqrt((sqrt(log(sqrt((sqrt(sqrt(sqrt(exp((log(sqrt((3 * 7)),8))*(7))))))**4),3)))**2)))))/(5))**3),5))**2)/(4)))**3)**5),6)",log_6(e^(((e^(((log_5(e^(((sqrt(e^(sqrt(sqrt((sqrt(log_3(sqrt((sqrt(sqrt(sqrt(e^((log_8(sqrt((3 * 7))))*(7))))))^4))))^2)))))/(5))^3)))^2)/(4)))^3)^5)),0.559279983182307
/,"(log(exp(((exp(((log(exp(((sqrt(exp(sqrt(sqrt((sqrt(log(sqrt((sqrt(sqrt(sqrt(exp((log(sqrt((3 * 7)),8))*(7))))))**4),3)))**2)))))/(5))**3),5))**2)/(4)))**3)**5),6))/(7)",(log_6(e^(((e^(((log_5(e^(((sqrt(e^(sqrt(sqrt((sqrt(log_3(sqrt((sqrt(sqrt(sqrt(e^((log_8(sqrt((3 * 7))))*(7))))))^4))))^2)))))/(5))^3)))^2)/(4)))^3)^5)))/(7),0.0798971404546153
pow,"((log(exp(((exp(((log(exp(((sqrt(exp(sqrt(sqrt((sqrt(log(sqrt((sqrt(sqrt(sqrt(exp((log(sqrt((3 * 7)),8))*(7))))))**4),3)))**2)))))/(5))**3),5))**2)/(4)))**3)**5),6))/(7))**3",((log_6(e^(((e^(((log_5(e^(((sqrt(e^(sqrt(sqrt((sqrt(log_3(sqrt((sqrt(sqrt(sqrt(e^((log_8(sqrt((3 * 7))))*(7))))))^4))))^2)))))/(5))^3)))^2)/(4)))^3)^5)))/(7))^3,0.000510027634861009
*,"(((log(exp(((exp(((log(exp(((sqrt(exp(sqrt(sqrt((sqrt(log(sqrt((sqrt(sqrt(sqrt(exp((log(sqrt((3 * 7)),8))*(7))))))**4),3)))**2)))))/(5))**3),5))**2)/(4)))**3)**5),6))/(7))**3)*(4)",(((log_6(e^(((e^(((log_5(e^(((sqrt(e^(sqrt(sqrt((sqrt(log_3(sqrt((sqrt(sqrt(sqrt(e^((log_8(sqrt((3 * 7))))*(7))))))^4))))^2)))))/(5))^3)))^2)/(4)))^3)^5)))/(7))^3)*(4),0.00204011053944404
*,"((((log(exp(((exp(((log(exp(((sqrt(exp(sqrt(sqrt((sqrt(log(sqrt((sqrt(sqrt(sqrt(exp((log(sqrt((3 * 7)),8))*(7))))))**4),3)))**2)))))/(5))**3),5))**2)/(4)))**3)**5),6))/(7))**3)*(4))*(4)",((((log_6(e^(((e^(((log_5(e^(((sqrt(e^(sqrt(sqrt((sqrt(log_3(sqrt((sqrt(sqrt(sqrt(e^((log_8(sqrt((3 * 7))))*(7))))))^4))))^2)))))/(5))^3)))^2)/(4)))^3)^5)))/(7))^3)*(4))*(4),0.00816044215777615
/,"(((((log(exp(((exp(((log(exp(((sqrt(exp(sqrt(sqrt((sqrt(log(sqrt((sqrt(sqrt(sqrt(exp((log(sqrt((3 * 7)),8))*(7))))))**4),3)))**2)))))/(5))**3),5))**2)/(4)))**3)**5),6))/(7))**3)*(4))*(4))/(1)",(((((log_6(e^(((e^(((log_5(e^(((sqrt(e^(sqrt(sqrt((sqrt(log_3(sqrt((sqrt(sqrt(sqrt(e^((log_8(sqrt((3 * 7))))*(7))))))^4))))^2)))))/(5))^3)))^2)/(4)))^3)^5)))/(7))^3)*(4))*(4))/(1),0.00816044215777615
exp,"exp((((((log(exp(((exp(((log(exp(((sqrt(exp(sqrt(sqrt((sqrt(log(sqrt((sqrt(sqrt(sqrt(exp((log(sqrt((3 * 7)),8))*(7))))))**4),3)))**2)))))/(5))**3),5))**2)/(4)))**3)**5),6))/(7))**3)*(4))*(4))/(1))",e^((((((log_6(e^(((e^(((log_5(e^(((sqrt(e^(sqrt(sqrt((sqrt(log_3(sqrt((sqrt(sqrt(sqrt(e^((log_8(sqrt((3 * 7))))*(7))))))^4))))^2)))))/(5))^3)))^2)/(4)))^3)^5)))/(7))^3)*(4))*(4))/(1)),1.00819382932210
/,"(exp((((((log(exp(((exp(((log(exp(((sqrt(exp(sqrt(sqrt((sqrt(log(sqrt((sqrt(sqrt(sqrt(exp((log(sqrt((3 * 7)),8))*(7))))))**4),3)))**2)))))/(5))**3),5))**2)/(4)))**3)**5),6))/(7))**3)*(4))*(4))/(1)))/(7)",(e^((((((log_6(e^(((e^(((log_5(e^(((sqrt(e^(sqrt(sqrt((sqrt(log_3(sqrt((sqrt(sqrt(sqrt(e^((log_8(sqrt((3 * 7))))*(7))))))^4))))^2)))))/(5))^3)))^2)/(4)))^3)^5)))/(7))^3)*(4))*(4))/(1)))/(7),0.144027689903157
/,"((exp((((((log(exp(((exp(((log(exp(((sqrt(exp(sqrt(sqrt((sqrt(log(sqrt((sqrt(sqrt(sqrt(exp((log(sqrt((3 * 7)),8))*(7))))))**4),3)))**2)))))/(5))**3),5))**2)/(4)))**3)**5),6))/(7))**3)*(4))*(4))/(1)))/(7))/(4)",((e^((((((log_6(e^(((e^(((log_5(e^(((sqrt(e^(sqrt(sqrt((sqrt(log_3(sqrt((sqrt(sqrt(sqrt(e^((log_8(sqrt((3 * 7))))*(7))))))^4))))^2)))))/(5))^3)))^2)/(4)))^3)^5)))/(7))^3)*(4))*(4))/(1)))/(7))/(4),0.0360069224757891
