New op,SYMPY expression,Expression for LLM,Value
N/A,(12 / 4),(12 / 4),3.00000000000000
log,"log((12 / 4),8)",log_8((12 / 4)),0.528320833573719
*,"(log((12 / 4),8))*(6)",(log_8((12 / 4)))*(6),3.16992500144231
log,"log((log((12 / 4),8))*(6),8)",log_8((log_8((12 / 4)))*(6)),0.554816235817963
/,"(log((log((12 / 4),8))*(6),8))/(1)",(log_8((log_8((12 / 4)))*(6)))/(1),0.554816235817963
*,"((log((log((12 / 4),8))*(6),8))/(1))*(2)",((log_8((log_8((12 / 4)))*(6)))/(1))*(2),1.10963247163593
log,"log(((log((log((12 / 4),8))*(6),8))/(1))*(2),2)",log_2(((log_8((log_8((12 / 4)))*(6)))/(1))*(2)),0.150081911576124
*,"(log(((log((log((12 / 4),8))*(6),8))/(1))*(2),2))*(6)",(log_2(((log_8((log_8((12 / 4)))*(6)))/(1))*(2)))*(6),0.900491469456745
log,"log((log(((log((log((12 / 4),8))*(6),8))/(1))*(2),2))*(6),8)",log_8((log_2(((log_8((log_8((12 / 4)))*(6)))/(1))*(2)))*(6)),-0.0504051618805665
exp,"exp(log((log(((log((log((12 / 4),8))*(6),8))/(1))*(2),2))*(6),8))",e^(log_8((log_2(((log_8((log_8((12 / 4)))*(6)))/(1))*(2)))*(6))),0.950844100662770
log,"log(exp(log((log(((log((log((12 / 4),8))*(6),8))/(1))*(2),2))*(6),8)),7)",log_7(e^(log_8((log_2(((log_8((log_8((12 / 4)))*(6)))/(1))*(2)))*(6)))),-0.0259031291373021
pow,"(log(exp(log((log(((log((log((12 / 4),8))*(6),8))/(1))*(2),2))*(6),8)),7))**4",(log_7(e^(log_8((log_2(((log_8((log_8((12 / 4)))*(6)))/(1))*(2)))*(6)))))^4,4.50203557775688e-7
log,"log((log(exp(log((log(((log((log((12 / 4),8))*(6),8))/(1))*(2),2))*(6),8)),7))**4,8)",log_8((log_7(e^(log_8((log_2(((log_8((log_8((12 / 4)))*(6)))/(1))*(2)))*(6)))))^4),-7.02763973544734
*,"(log((log(exp(log((log(((log((log((12 / 4),8))*(6),8))/(1))*(2),2))*(6),8)),7))**4,8))*(7)",(log_8((log_7(e^(log_8((log_2(((log_8((log_8((12 / 4)))*(6)))/(1))*(2)))*(6)))))^4))*(7),-49.1934781481314
*,"((log((log(exp(log((log(((log((log((12 / 4),8))*(6),8))/(1))*(2),2))*(6),8)),7))**4,8))*(7))*(9)",((log_8((log_7(e^(log_8((log_2(((log_8((log_8((12 / 4)))*(6)))/(1))*(2)))*(6)))))^4))*(7))*(9),-442.741303333183
/,"(((log((log(exp(log((log(((log((log((12 / 4),8))*(6),8))/(1))*(2),2))*(6),8)),7))**4,8))*(7))*(9))/(8)",(((log_8((log_7(e^(log_8((log_2(((log_8((log_8((12 / 4)))*(6)))/(1))*(2)))*(6)))))^4))*(7))*(9))/(8),-55.3426629166478
exp,"exp((((log((log(exp(log((log(((log((log((12 / 4),8))*(6),8))/(1))*(2),2))*(6),8)),7))**4,8))*(7))*(9))/(8))",e^((((log_8((log_7(e^(log_8((log_2(((log_8((log_8((12 / 4)))*(6)))/(1))*(2)))*(6)))))^4))*(7))*(9))/(8)),9.22543559888673e-25
*,"(exp((((log((log(exp(log((log(((log((log((12 / 4),8))*(6),8))/(1))*(2),2))*(6),8)),7))**4,8))*(7))*(9))/(8)))*(9)",(e^((((log_8((log_7(e^(log_8((log_2(((log_8((log_8((12 / 4)))*(6)))/(1))*(2)))*(6)))))^4))*(7))*(9))/(8)))*(9),8.30289203899805e-24
/,"((exp((((log((log(exp(log((log(((log((log((12 / 4),8))*(6),8))/(1))*(2),2))*(6),8)),7))**4,8))*(7))*(9))/(8)))*(9))/(5)",((e^((((log_8((log_7(e^(log_8((log_2(((log_8((log_8((12 / 4)))*(6)))/(1))*(2)))*(6)))))^4))*(7))*(9))/(8)))*(9))/(5),1.66057840779961e-24
/,"(((exp((((log((log(exp(log((log(((log((log((12 / 4),8))*(6),8))/(1))*(2),2))*(6),8)),7))**4,8))*(7))*(9))/(8)))*(9))/(5))/(3)",(((e^((((log_8((log_7(e^(log_8((log_2(((log_8((log_8((12 / 4)))*(6)))/(1))*(2)))*(6)))))^4))*(7))*(9))/(8)))*(9))/(5))/(3),5.53526135933204e-25
*,"((((exp((((log((log(exp(log((log(((log((log((12 / 4),8))*(6),8))/(1))*(2),2))*(6),8)),7))**4,8))*(7))*(9))/(8)))*(9))/(5))/(3))*(2)",((((e^((((log_8((log_7(e^(log_8((log_2(((log_8((log_8((12 / 4)))*(6)))/(1))*(2)))*(6)))))^4))*(7))*(9))/(8)))*(9))/(5))/(3))*(2),1.10705227186641e-24
/,"(((((exp((((log((log(exp(log((log(((log((log((12 / 4),8))*(6),8))/(1))*(2),2))*(6),8)),7))**4,8))*(7))*(9))/(8)))*(9))/(5))/(3))*(2))/(9)",(((((e^((((log_8((log_7(e^(log_8((log_2(((log_8((log_8((12 / 4)))*(6)))/(1))*(2)))*(6)))))^4))*(7))*(9))/(8)))*(9))/(5))/(3))*(2))/(9),1.23005807985156e-25
log,"log((((((exp((((log((log(exp(log((log(((log((log((12 / 4),8))*(6),8))/(1))*(2),2))*(6),8)),7))**4,8))*(7))*(9))/(8)))*(9))/(5))/(3))*(2))/(9),10)",log_10((((((e^((((log_8((log_7(e^(log_8((log_2(((log_8((log_8((12 / 4)))*(6)))/(1))*(2)))*(6)))))^4))*(7))*(9))/(8)))*(9))/(5))/(3))*(2))/(9)),-24.9100743819236
exp,"exp(log((((((exp((((log((log(exp(log((log(((log((log((12 / 4),8))*(6),8))/(1))*(2),2))*(6),8)),7))**4,8))*(7))*(9))/(8)))*(9))/(5))/(3))*(2))/(9),10))",e^(log_10((((((e^((((log_8((log_7(e^(log_8((log_2(((log_8((log_8((12 / 4)))*(6)))/(1))*(2)))*(6)))))^4))*(7))*(9))/(8)))*(9))/(5))/(3))*(2))/(9))),1.51947007774784e-11
pow,"(exp(log((((((exp((((log((log(exp(log((log(((log((log((12 / 4),8))*(6),8))/(1))*(2),2))*(6),8)),7))**4,8))*(7))*(9))/(8)))*(9))/(5))/(3))*(2))/(9),10)))**4",(e^(log_10((((((e^((((log_8((log_7(e^(log_8((log_2(((log_8((log_8((12 / 4)))*(6)))/(1))*(2)))*(6)))))^4))*(7))*(9))/(8)))*(9))/(5))/(3))*(2))/(9))))^4,5.33050811108313e-44
pow,"((exp(log((((((exp((((log((log(exp(log((log(((log((log((12 / 4),8))*(6),8))/(1))*(2),2))*(6),8)),7))**4,8))*(7))*(9))/(8)))*(9))/(5))/(3))*(2))/(9),10)))**4)**2",((e^(log_10((((((e^((((log_8((log_7(e^(log_8((log_2(((log_8((log_8((12 / 4)))*(6)))/(1))*(2)))*(6)))))^4))*(7))*(9))/(8)))*(9))/(5))/(3))*(2))/(9))))^4)^2,2.84143167223230e-87
/,"(((exp(log((((((exp((((log((log(exp(log((log(((log((log((12 / 4),8))*(6),8))/(1))*(2),2))*(6),8)),7))**4,8))*(7))*(9))/(8)))*(9))/(5))/(3))*(2))/(9),10)))**4)**2)/(3)",(((e^(log_10((((((e^((((log_8((log_7(e^(log_8((log_2(((log_8((log_8((12 / 4)))*(6)))/(1))*(2)))*(6)))))^4))*(7))*(9))/(8)))*(9))/(5))/(3))*(2))/(9))))^4)^2)/(3),9.47143890744099e-88
log,"log((((exp(log((((((exp((((log((log(exp(log((log(((log((log((12 / 4),8))*(6),8))/(1))*(2),2))*(6),8)),7))**4,8))*(7))*(9))/(8)))*(9))/(5))/(3))*(2))/(9),10)))**4)**2)/(3),5)",log_5((((e^(log_10((((((e^((((log_8((log_7(e^(log_8((log_2(((log_8((log_8((12 / 4)))*(6)))/(1))*(2)))*(6)))))^4))*(7))*(9))/(8)))*(9))/(5))/(3))*(2))/(9))))^4)^2)/(3)),-124.502601682226
/,"(log((((exp(log((((((exp((((log((log(exp(log((log(((log((log((12 / 4),8))*(6),8))/(1))*(2),2))*(6),8)),7))**4,8))*(7))*(9))/(8)))*(9))/(5))/(3))*(2))/(9),10)))**4)**2)/(3),5))/(9)",(log_5((((e^(log_10((((((e^((((log_8((log_7(e^(log_8((log_2(((log_8((log_8((12 / 4)))*(6)))/(1))*(2)))*(6)))))^4))*(7))*(9))/(8)))*(9))/(5))/(3))*(2))/(9))))^4)^2)/(3)))/(9),-13.8336224091363
*,"((log((((exp(log((((((exp((((log((log(exp(log((log(((log((log((12 / 4),8))*(6),8))/(1))*(2),2))*(6),8)),7))**4,8))*(7))*(9))/(8)))*(9))/(5))/(3))*(2))/(9),10)))**4)**2)/(3),5))/(9))*(2)",((log_5((((e^(log_10((((((e^((((log_8((log_7(e^(log_8((log_2(((log_8((log_8((12 / 4)))*(6)))/(1))*(2)))*(6)))))^4))*(7))*(9))/(8)))*(9))/(5))/(3))*(2))/(9))))^4)^2)/(3)))/(9))*(2),-27.6672448182725
/,"(((log((((exp(log((((((exp((((log((log(exp(log((log(((log((log((12 / 4),8))*(6),8))/(1))*(2),2))*(6),8)),7))**4,8))*(7))*(9))/(8)))*(9))/(5))/(3))*(2))/(9),10)))**4)**2)/(3),5))/(9))*(2))/(4)",(((log_5((((e^(log_10((((((e^((((log_8((log_7(e^(log_8((log_2(((log_8((log_8((12 / 4)))*(6)))/(1))*(2)))*(6)))))^4))*(7))*(9))/(8)))*(9))/(5))/(3))*(2))/(9))))^4)^2)/(3)))/(9))*(2))/(4),-6.91681120456813
