New op,SYMPY expression,Expression for LLM,Value
N/A,(7 + 3),(7 + 3),10.0000000000000
log,"log((7 + 3),7)",log_7((7 + 3)),1.18329466245494
log,"log(log((7 + 3),7),4)",log_4(log_7((7 + 3))),0.121404688203247
sqrt,"sqrt(log(log((7 + 3),7),4))",sqrt(log_4(log_7((7 + 3)))),0.348431755446094
log,"log(sqrt(log(log((7 + 3),7),4)),10)",log_10(sqrt(log_4(log_7((7 + 3))))),-0.457882271039413
/,"(log(sqrt(log(log((7 + 3),7),4)),10))/(4)",(log_10(sqrt(log_4(log_7((7 + 3))))))/(4),-0.114470567759853
/,"((log(sqrt(log(log((7 + 3),7),4)),10))/(4))/(8)",((log_10(sqrt(log_4(log_7((7 + 3))))))/(4))/(8),-0.0143088209699817
pow,"(((log(sqrt(log(log((7 + 3),7),4)),10))/(4))/(8))**2",(((log_10(sqrt(log_4(log_7((7 + 3))))))/(4))/(8))^2,0.000204742357550987
exp,"exp((((log(sqrt(log(log((7 + 3),7),4)),10))/(4))/(8))**2)",e^((((log_10(sqrt(log_4(log_7((7 + 3))))))/(4))/(8))^2),1.00020476331870
exp,"exp(exp((((log(sqrt(log(log((7 + 3),7),4)),10))/(4))/(8))**2))",e^(e^((((log_10(sqrt(log_4(log_7((7 + 3))))))/(4))/(8))^2)),2.71883848985737
*,"(exp(exp((((log(sqrt(log(log((7 + 3),7),4)),10))/(4))/(8))**2)))*(9)",(e^(e^((((log_10(sqrt(log_4(log_7((7 + 3))))))/(4))/(8))^2)))*(9),24.4695464087163
*,"((exp(exp((((log(sqrt(log(log((7 + 3),7),4)),10))/(4))/(8))**2)))*(9))*(7)",((e^(e^((((log_10(sqrt(log_4(log_7((7 + 3))))))/(4))/(8))^2)))*(9))*(7),171.286824861014
/,"(((exp(exp((((log(sqrt(log(log((7 + 3),7),4)),10))/(4))/(8))**2)))*(9))*(7))/(2)",(((e^(e^((((log_10(sqrt(log_4(log_7((7 + 3))))))/(4))/(8))^2)))*(9))*(7))/(2),85.6434124305071
sqrt,"sqrt((((exp(exp((((log(sqrt(log(log((7 + 3),7),4)),10))/(4))/(8))**2)))*(9))*(7))/(2))",sqrt((((e^(e^((((log_10(sqrt(log_4(log_7((7 + 3))))))/(4))/(8))^2)))*(9))*(7))/(2)),9.25437261139334
log,"log(sqrt((((exp(exp((((log(sqrt(log(log((7 + 3),7),4)),10))/(4))/(8))**2)))*(9))*(7))/(2)),9)",log_9(sqrt((((e^(e^((((log_10(sqrt(log_4(log_7((7 + 3))))))/(4))/(8))^2)))*(9))*(7))/(2))),1.01268490145541
sqrt,"sqrt(log(sqrt((((exp(exp((((log(sqrt(log(log((7 + 3),7),4)),10))/(4))/(8))**2)))*(9))*(7))/(2)),9))",sqrt(log_9(sqrt((((e^(e^((((log_10(sqrt(log_4(log_7((7 + 3))))))/(4))/(8))^2)))*(9))*(7))/(2)))),1.00632246395249
sqrt,"sqrt(sqrt(log(sqrt((((exp(exp((((log(sqrt(log(log((7 + 3),7),4)),10))/(4))/(8))**2)))*(9))*(7))/(2)),9)))",sqrt(sqrt(log_9(sqrt((((e^(e^((((log_10(sqrt(log_4(log_7((7 + 3))))))/(4))/(8))^2)))*(9))*(7))/(2))))),1.00315625101601
*,"(sqrt(sqrt(log(sqrt((((exp(exp((((log(sqrt(log(log((7 + 3),7),4)),10))/(4))/(8))**2)))*(9))*(7))/(2)),9))))*(7)",(sqrt(sqrt(log_9(sqrt((((e^(e^((((log_10(sqrt(log_4(log_7((7 + 3))))))/(4))/(8))^2)))*(9))*(7))/(2))))))*(7),7.02209375711205
sqrt,"sqrt((sqrt(sqrt(log(sqrt((((exp(exp((((log(sqrt(log(log((7 + 3),7),4)),10))/(4))/(8))**2)))*(9))*(7))/(2)),9))))*(7))",sqrt((sqrt(sqrt(log_9(sqrt((((e^(e^((((log_10(sqrt(log_4(log_7((7 + 3))))))/(4))/(8))^2)))*(9))*(7))/(2))))))*(7)),2.64992334928995
log,"log(sqrt((sqrt(sqrt(log(sqrt((((exp(exp((((log(sqrt(log(log((7 + 3),7),4)),10))/(4))/(8))**2)))*(9))*(7))/(2)),9))))*(7)),6)",log_6(sqrt((sqrt(sqrt(log_9(sqrt((((e^(e^((((log_10(sqrt(log_4(log_7((7 + 3))))))/(4))/(8))^2)))*(9))*(7))/(2))))))*(7))),0.543895947821285
log,"log(log(sqrt((sqrt(sqrt(log(sqrt((((exp(exp((((log(sqrt(log(log((7 + 3),7),4)),10))/(4))/(8))**2)))*(9))*(7))/(2)),9))))*(7)),6),4)",log_4(log_6(sqrt((sqrt(sqrt(log_9(sqrt((((e^(e^((((log_10(sqrt(log_4(log_7((7 + 3))))))/(4))/(8))^2)))*(9))*(7))/(2))))))*(7)))),-0.439298708765192
