New op,SYMPY expression,Expression for LLM,Value
N/A,(2 + 3),(2 + 3),5.00000000000000
acosh,acosh((2 + 3)),acosh((2 + 3)),2.29243166956118
asinh,asinh(acosh((2 + 3))),asinh(acosh((2 + 3))),1.56725666990171
sinh,sinh(asinh(acosh((2 + 3)))),sinh(asinh(acosh((2 + 3)))),2.29243166956118
log,"log(sinh(asinh(acosh((2 + 3)))),5)",log_5(sinh(asinh(acosh((2 + 3))))),0.515467612770094
*,"(log(sinh(asinh(acosh((2 + 3)))),5))*(50)",(log_5(sinh(asinh(acosh((2 + 3))))))*(50),25.7733806385047
sin,"sin((log(sinh(asinh(acosh((2 + 3)))),5))*(50))",sin((log_5(sinh(asinh(acosh((2 + 3))))))*(50)),0.597708187124468
sinh,"sinh(sin((log(sinh(asinh(acosh((2 + 3)))),5))*(50)))",sinh(sin((log_5(sinh(asinh(acosh((2 + 3))))))*(50))),0.633938387301593
tan,"tan(sinh(sin((log(sinh(asinh(acosh((2 + 3)))),5))*(50))))",tan(sinh(sin((log_5(sinh(asinh(acosh((2 + 3))))))*(50)))),0.735164198422285
sin,"sin(tan(sinh(sin((log(sinh(asinh(acosh((2 + 3)))),5))*(50)))))",sin(tan(sinh(sin((log_5(sinh(asinh(acosh((2 + 3))))))*(50))))),0.670708954036777
sqrt,"sqrt(sin(tan(sinh(sin((log(sinh(asinh(acosh((2 + 3)))),5))*(50))))))",sqrt(sin(tan(sinh(sin((log_5(sinh(asinh(acosh((2 + 3))))))*(50)))))),0.818968225291297
cos,"cos(sqrt(sin(tan(sinh(sin((log(sinh(asinh(acosh((2 + 3)))),5))*(50)))))))",cos(sqrt(sin(tan(sinh(sin((log_5(sinh(asinh(acosh((2 + 3))))))*(50))))))),0.682975221796905
exp,"exp(cos(sqrt(sin(tan(sinh(sin((log(sinh(asinh(acosh((2 + 3)))),5))*(50))))))))",e^(cos(sqrt(sin(tan(sinh(sin((log_5(sinh(asinh(acosh((2 + 3))))))*(50)))))))),1.97975920128273
tan,"tan(exp(cos(sqrt(sin(tan(sinh(sin((log(sinh(asinh(acosh((2 + 3)))),5))*(50)))))))))",tan(e^(cos(sqrt(sin(tan(sinh(sin((log_5(sinh(asinh(acosh((2 + 3))))))*(50))))))))),-2.30734416446651
pow,"(tan(exp(cos(sqrt(sin(tan(sinh(sin((log(sinh(asinh(acosh((2 + 3)))),5))*(50))))))))))**5",(tan(e^(cos(sqrt(sin(tan(sinh(sin((log_5(sinh(asinh(acosh((2 + 3))))))*(50))))))))))^5,-65.3976126370623
*,"((tan(exp(cos(sqrt(sin(tan(sinh(sin((log(sinh(asinh(acosh((2 + 3)))),5))*(50))))))))))**5)*(57)",((tan(e^(cos(sqrt(sin(tan(sinh(sin((log_5(sinh(asinh(acosh((2 + 3))))))*(50))))))))))^5)*(57),-3727.66392031255
sin,"sin(((tan(exp(cos(sqrt(sin(tan(sinh(sin((log(sinh(asinh(acosh((2 + 3)))),5))*(50))))))))))**5)*(57))",sin(((tan(e^(cos(sqrt(sin(tan(sinh(sin((log_5(sinh(asinh(acosh((2 + 3))))))*(50))))))))))^5)*(57)),-0.986543420810506
pow,"(sin(((tan(exp(cos(sqrt(sin(tan(sinh(sin((log(sinh(asinh(acosh((2 + 3)))),5))*(50))))))))))**5)*(57)))**5",(sin(((tan(e^(cos(sqrt(sin(tan(sinh(sin((log_5(sinh(asinh(acosh((2 + 3))))))*(50))))))))))^5)*(57)))^5,-0.934503695685621
sinh,"sinh((sin(((tan(exp(cos(sqrt(sin(tan(sinh(sin((log(sinh(asinh(acosh((2 + 3)))),5))*(50))))))))))**5)*(57)))**5)",sinh((sin(((tan(e^(cos(sqrt(sin(tan(sinh(sin((log_5(sinh(asinh(acosh((2 + 3))))))*(50))))))))))^5)*(57)))^5),-1.07658441121090
atan,"atan(sinh((sin(((tan(exp(cos(sqrt(sin(tan(sinh(sin((log(sinh(asinh(acosh((2 + 3)))),5))*(50))))))))))**5)*(57)))**5))",atan(sinh((sin(((tan(e^(cos(sqrt(sin(tan(sinh(sin((log_5(sinh(asinh(acosh((2 + 3))))))*(50))))))))))^5)*(57)))^5)),-0.822261445924390
tan,"tan(atan(sinh((sin(((tan(exp(cos(sqrt(sin(tan(sinh(sin((log(sinh(asinh(acosh((2 + 3)))),5))*(50))))))))))**5)*(57)))**5)))",tan(atan(sinh((sin(((tan(e^(cos(sqrt(sin(tan(sinh(sin((log_5(sinh(asinh(acosh((2 + 3))))))*(50))))))))))^5)*(57)))^5))),-1.07658441121090
cos,"cos(tan(atan(sinh((sin(((tan(exp(cos(sqrt(sin(tan(sinh(sin((log(sinh(asinh(acosh((2 + 3)))),5))*(50))))))))))**5)*(57)))**5))))",cos(tan(atan(sinh((sin(((tan(e^(cos(sqrt(sin(tan(sinh(sin((log_5(sinh(asinh(acosh((2 + 3))))))*(50))))))))))^5)*(57)))^5)))),0.474338014200324
sqrt,"sqrt(cos(tan(atan(sinh((sin(((tan(exp(cos(sqrt(sin(tan(sinh(sin((log(sinh(asinh(acosh((2 + 3)))),5))*(50))))))))))**5)*(57)))**5)))))",sqrt(cos(tan(atan(sinh((sin(((tan(e^(cos(sqrt(sin(tan(sinh(sin((log_5(sinh(asinh(acosh((2 + 3))))))*(50))))))))))^5)*(57)))^5))))),0.688722015184882
sqrt,"sqrt(sqrt(cos(tan(atan(sinh((sin(((tan(exp(cos(sqrt(sin(tan(sinh(sin((log(sinh(asinh(acosh((2 + 3)))),5))*(50))))))))))**5)*(57)))**5))))))",sqrt(sqrt(cos(tan(atan(sinh((sin(((tan(e^(cos(sqrt(sin(tan(sinh(sin((log_5(sinh(asinh(acosh((2 + 3))))))*(50))))))))))^5)*(57)))^5)))))),0.829892773305613
tan,"tan(sqrt(sqrt(cos(tan(atan(sinh((sin(((tan(exp(cos(sqrt(sin(tan(sinh(sin((log(sinh(asinh(acosh((2 + 3)))),5))*(50))))))))))**5)*(57)))**5)))))))",tan(sqrt(sqrt(cos(tan(atan(sinh((sin(((tan(e^(cos(sqrt(sin(tan(sinh(sin((log_5(sinh(asinh(acosh((2 + 3))))))*(50))))))))))^5)*(57)))^5))))))),1.09319751838703
asinh,"asinh(tan(sqrt(sqrt(cos(tan(atan(sinh((sin(((tan(exp(cos(sqrt(sin(tan(sinh(sin((log(sinh(asinh(acosh((2 + 3)))),5))*(50))))))))))**5)*(57)))**5))))))))",asinh(tan(sqrt(sqrt(cos(tan(atan(sinh((sin(((tan(e^(cos(sqrt(sin(tan(sinh(sin((log_5(sinh(asinh(acosh((2 + 3))))))*(50))))))))))^5)*(57)))^5)))))))),0.945763328696406
tanh,"tanh(asinh(tan(sqrt(sqrt(cos(tan(atan(sinh((sin(((tan(exp(cos(sqrt(sin(tan(sinh(sin((log(sinh(asinh(acosh((2 + 3)))),5))*(50))))))))))**5)*(57)))**5)))))))))",tanh(asinh(tan(sqrt(sqrt(cos(tan(atan(sinh((sin(((tan(e^(cos(sqrt(sin(tan(sinh(sin((log_5(sinh(asinh(acosh((2 + 3))))))*(50))))))))))^5)*(57)))^5))))))))),0.737859002171020
acos,"acos(tanh(asinh(tan(sqrt(sqrt(cos(tan(atan(sinh((sin(((tan(exp(cos(sqrt(sin(tan(sinh(sin((log(sinh(asinh(acosh((2 + 3)))),5))*(50))))))))))**5)*(57)))**5))))))))))",acos(tanh(asinh(tan(sqrt(sqrt(cos(tan(atan(sinh((sin(((tan(e^(cos(sqrt(sin(tan(sinh(sin((log_5(sinh(asinh(acosh((2 + 3))))))*(50))))))))))^5)*(57)))^5)))))))))),0.740903553489284
