New op,SYMPY expression,Expression for LLM,Value
N/A,(8 * 2),(8 * 2),16.0000000000000
pow,((8 * 2))**4,((8 * 2))^4,65536.0000000000
cosh,cosh(((8 * 2))**4),cosh(((8 * 2))^4),4.18924746804800e+28461
zeta,zeta(cosh(((8 * 2))**4)),zeta(cosh(((8 * 2))^4)),1.00000000000000
atan,atan(zeta(cosh(((8 * 2))**4))),atan(zeta(cosh(((8 * 2))^4))),0.785398163397448
cosh,cosh(atan(zeta(cosh(((8 * 2))**4)))),cosh(atan(zeta(cosh(((8 * 2))^4)))),1.32460908925201
/,(cosh(atan(zeta(cosh(((8 * 2))**4)))))/(91),(cosh(atan(zeta(cosh(((8 * 2))^4)))))/(91),0.0145561438379341
*,((cosh(atan(zeta(cosh(((8 * 2))**4)))))/(91))*(61),((cosh(atan(zeta(cosh(((8 * 2))^4)))))/(91))*(61),0.887924774113982
log,"log(((cosh(atan(zeta(cosh(((8 * 2))**4)))))/(91))*(61),2)",log_2(((cosh(atan(zeta(cosh(((8 * 2))^4)))))/(91))*(61)),-0.171490639719500
cosh,"cosh(log(((cosh(atan(zeta(cosh(((8 * 2))**4)))))/(91))*(61),2))",cosh(log_2(((cosh(atan(zeta(cosh(((8 * 2))^4)))))/(91))*(61))),1.01474059225173
*,"(cosh(log(((cosh(atan(zeta(cosh(((8 * 2))**4)))))/(91))*(61),2)))*(57)",(cosh(log_2(((cosh(atan(zeta(cosh(((8 * 2))^4)))))/(91))*(61))))*(57),57.8402137583488
exp,"exp((cosh(log(((cosh(atan(zeta(cosh(((8 * 2))**4)))))/(91))*(61),2)))*(57))",e^((cosh(log_2(((cosh(atan(zeta(cosh(((8 * 2))^4)))))/(91))*(61))))*(57)),1.31730295898059e+25
cosh,"cosh(exp((cosh(log(((cosh(atan(zeta(cosh(((8 * 2))**4)))))/(91))*(61),2)))*(57)))",cosh(e^((cosh(log_2(((cosh(atan(zeta(cosh(((8 * 2))^4)))))/(91))*(61))))*(57))),8.73180876884351e+5720974060800939329563656
acosh,"acosh(cosh(exp((cosh(log(((cosh(atan(zeta(cosh(((8 * 2))**4)))))/(91))*(61),2)))*(57))))",acosh(cosh(e^((cosh(log_2(((cosh(atan(zeta(cosh(((8 * 2))^4)))))/(91))*(61))))*(57)))),1.31730295898059e+25
asinh,"asinh(acosh(cosh(exp((cosh(log(((cosh(atan(zeta(cosh(((8 * 2))**4)))))/(91))*(61),2)))*(57)))))",asinh(acosh(cosh(e^((cosh(log_2(((cosh(atan(zeta(cosh(((8 * 2))^4)))))/(91))*(61))))*(57))))),58.5333609389088
sqrt,"sqrt(asinh(acosh(cosh(exp((cosh(log(((cosh(atan(zeta(cosh(((8 * 2))**4)))))/(91))*(61),2)))*(57))))))",sqrt(asinh(acosh(cosh(e^((cosh(log_2(((cosh(atan(zeta(cosh(((8 * 2))^4)))))/(91))*(61))))*(57)))))),7.65070983235600
sinh,"sinh(sqrt(asinh(acosh(cosh(exp((cosh(log(((cosh(atan(zeta(cosh(((8 * 2))**4)))))/(91))*(61),2)))*(57)))))))",sinh(sqrt(asinh(acosh(cosh(e^((cosh(log_2(((cosh(atan(zeta(cosh(((8 * 2))^4)))))/(91))*(61))))*(57))))))),1051.06837463233
pow,"(sinh(sqrt(asinh(acosh(cosh(exp((cosh(log(((cosh(atan(zeta(cosh(((8 * 2))**4)))))/(91))*(61),2)))*(57))))))))**3",(sinh(sqrt(asinh(acosh(cosh(e^((cosh(log_2(((cosh(atan(zeta(cosh(((8 * 2))^4)))))/(91))*(61))))*(57))))))))^3,1161162245.80261
pow,"((sinh(sqrt(asinh(acosh(cosh(exp((cosh(log(((cosh(atan(zeta(cosh(((8 * 2))**4)))))/(91))*(61),2)))*(57))))))))**3)**3",((sinh(sqrt(asinh(acosh(cosh(e^((cosh(log_2(((cosh(atan(zeta(cosh(((8 * 2))^4)))))/(91))*(61))))*(57))))))))^3)^3,1.56559245626322e+27
exp,"exp(((sinh(sqrt(asinh(acosh(cosh(exp((cosh(log(((cosh(atan(zeta(cosh(((8 * 2))**4)))))/(91))*(61),2)))*(57))))))))**3)**3)",e^(((sinh(sqrt(asinh(acosh(cosh(e^((cosh(log_2(((cosh(atan(zeta(cosh(((8 * 2))^4)))))/(91))*(61))))*(57))))))))^3)^3),2.62475702838065e+679928164664472419837055751
