New op,SYMPY expression,Expression for LLM,Value
N/A,(7 - 2),(7 - 2),5.00000000000000
tanh,tanh((7 - 2)),tanh((7 - 2)),0.999909204262595
tan,tan(tanh((7 - 2))),tan(tanh((7 - 2))),1.55709674612094
exp,exp(tan(tanh((7 - 2)))),e^(tan(tanh((7 - 2)))),4.74502521527720
sin,sin(exp(tan(tanh((7 - 2))))),sin(e^(tan(tanh((7 - 2))))),-0.999467485354708
cosh,cosh(sin(exp(tan(tanh((7 - 2)))))),cosh(sin(e^(tan(tanh((7 - 2)))))),1.54245504172600
acosh,acosh(cosh(sin(exp(tan(tanh((7 - 2))))))),acosh(cosh(sin(e^(tan(tanh((7 - 2))))))),0.999467485354708
cos,cos(acosh(cosh(sin(exp(tan(tanh((7 - 2)))))))),cos(acosh(cosh(sin(e^(tan(tanh((7 - 2)))))))),0.540750324862701
cos,cos(cos(acosh(cosh(sin(exp(tan(tanh((7 - 2))))))))),cos(cos(acosh(cosh(sin(e^(tan(tanh((7 - 2))))))))),0.857322670943096
*,(cos(cos(acosh(cosh(sin(exp(tan(tanh((7 - 2))))))))))*(72),(cos(cos(acosh(cosh(sin(e^(tan(tanh((7 - 2))))))))))*(72),61.7272323079029
cos,cos((cos(cos(acosh(cosh(sin(exp(tan(tanh((7 - 2))))))))))*(72)),cos((cos(cos(acosh(cosh(sin(e^(tan(tanh((7 - 2))))))))))*(72)),0.449473234828607
pow,(cos((cos(cos(acosh(cosh(sin(exp(tan(tanh((7 - 2))))))))))*(72)))**5,(cos((cos(cos(acosh(cosh(sin(e^(tan(tanh((7 - 2))))))))))*(72)))^5,0.0183450617376953
*,((cos((cos(cos(acosh(cosh(sin(exp(tan(tanh((7 - 2))))))))))*(72)))**5)*(134),((cos((cos(cos(acosh(cosh(sin(e^(tan(tanh((7 - 2))))))))))*(72)))^5)*(134),2.45823827285116
pow,(((cos((cos(cos(acosh(cosh(sin(exp(tan(tanh((7 - 2))))))))))*(72)))**5)*(134))**4,(((cos((cos(cos(acosh(cosh(sin(e^(tan(tanh((7 - 2))))))))))*(72)))^5)*(134))^4,36.5170683224212
