New op,SYMPY expression,Expression for LLM,Value
N/A,(4 * 6),(4 * 6),24.0000000000000
*,((4 * 6))*(200),((4 * 6))*(200),4800.00000000000
exp,exp(((4 * 6))*(200)),e^(((4 * 6))*(200)),4.10689061329571e+2084
log,"log(exp(((4 * 6))*(200)),3)",log_3(e^(((4 * 6))*(200))),4369.14828780882
log,"log(log(exp(((4 * 6))*(200)),3),5)",log_5(log_3(e^(((4 * 6))*(200)))),5.20823034210865
tan,"tan(log(log(exp(((4 * 6))*(200)),3),5))",tan(log_5(log_3(e^(((4 * 6))*(200))))),-1.84871953995935
*,"(tan(log(log(exp(((4 * 6))*(200)),3),5)))*(175)",(tan(log_5(log_3(e^(((4 * 6))*(200))))))*(175),-323.525919492886
exp,"exp((tan(log(log(exp(((4 * 6))*(200)),3),5)))*(175))",e^((tan(log_5(log_3(e^(((4 * 6))*(200))))))*(175)),3.12232719394499e-141
pow,"(exp((tan(log(log(exp(((4 * 6))*(200)),3),5)))*(175)))**4",(e^((tan(log_5(log_3(e^(((4 * 6))*(200))))))*(175)))^4,9.50415797190452e-563
pow,"((exp((tan(log(log(exp(((4 * 6))*(200)),3),5)))*(175)))**4)**3",((e^((tan(log_5(log_3(e^(((4 * 6))*(200))))))*(175)))^4)^3,8.58501263693851e-1687
exp,"exp(((exp((tan(log(log(exp(((4 * 6))*(200)),3),5)))*(175)))**4)**3)",e^(((e^((tan(log_5(log_3(e^(((4 * 6))*(200))))))*(175)))^4)^3),1.00000000000000
*,"(exp(((exp((tan(log(log(exp(((4 * 6))*(200)),3),5)))*(175)))**4)**3))*(142)",(e^(((e^((tan(log_5(log_3(e^(((4 * 6))*(200))))))*(175)))^4)^3))*(142),142.000000000000
sin,"sin((exp(((exp((tan(log(log(exp(((4 * 6))*(200)),3),5)))*(175)))**4)**3))*(142))",sin((e^(((e^((tan(log_5(log_3(e^(((4 * 6))*(200))))))*(175)))^4)^3))*(142)),-0.587795007167407
sin,"sin(sin((exp(((exp((tan(log(log(exp(((4 * 6))*(200)),3),5)))*(175)))**4)**3))*(142)))",sin(sin((e^(((e^((tan(log_5(log_3(e^(((4 * 6))*(200))))))*(175)))^4)^3))*(142))),-0.554527453644502
