New op,SYMPY expression,Expression for LLM,Value
N/A,(9 - 3),(9 - 3),6.00000000000000
tan,tan((9 - 3)),tan((9 - 3)),-0.291006191384749
pow,(tan((9 - 3)))**5,(tan((9 - 3)))^5,-0.00208694568002764
sin,sin((tan((9 - 3)))**5),sin((tan((9 - 3)))^5),-0.00208694416513418
sin,sin(sin((tan((9 - 3)))**5)),sin(sin((tan((9 - 3)))^5)),-0.00208694265024402
cos,cos(sin(sin((tan((9 - 3)))**5))),cos(sin(sin((tan((9 - 3)))^5))),0.999997822335978
tan,tan(cos(sin(sin((tan((9 - 3)))**5)))),tan(cos(sin(sin((tan((9 - 3)))^5)))),1.55740026505111
exp,exp(tan(cos(sin(sin((tan((9 - 3)))**5))))),e^(tan(cos(sin(sin((tan((9 - 3)))^5))))),4.74646563884099
*,(exp(tan(cos(sin(sin((tan((9 - 3)))**5))))))*(89),(e^(tan(cos(sin(sin((tan((9 - 3)))^5))))))*(89),422.435441856849
log,"log((exp(tan(cos(sin(sin((tan((9 - 3)))**5))))))*(89),3)",log_3((e^(tan(cos(sin(sin((tan((9 - 3)))^5))))))*(89)),5.50333971060263
sin,"sin(log((exp(tan(cos(sin(sin((tan((9 - 3)))**5))))))*(89),3))",sin(log_3((e^(tan(cos(sin(sin((tan((9 - 3)))^5))))))*(89))),-0.703169643333852
*,"(sin(log((exp(tan(cos(sin(sin((tan((9 - 3)))**5))))))*(89),3)))*(86)",(sin(log_3((e^(tan(cos(sin(sin((tan((9 - 3)))^5))))))*(89))))*(86),-60.4725893267113
pow,"((sin(log((exp(tan(cos(sin(sin((tan((9 - 3)))**5))))))*(89),3)))*(86))**3",((sin(log_3((e^(tan(cos(sin(sin((tan((9 - 3)))^5))))))*(89))))*(86))^3,-221144.271597809
pow,"(((sin(log((exp(tan(cos(sin(sin((tan((9 - 3)))**5))))))*(89),3)))*(86))**3)**5",(((sin(log_3((e^(tan(cos(sin(sin((tan((9 - 3)))^5))))))*(89))))*(86))^3)^5,-5.28905971802254e+26
*,"((((sin(log((exp(tan(cos(sin(sin((tan((9 - 3)))**5))))))*(89),3)))*(86))**3)**5)*(72)",((((sin(log_3((e^(tan(cos(sin(sin((tan((9 - 3)))^5))))))*(89))))*(86))^3)^5)*(72),-3.80812299697623e+28
tan,"tan(((((sin(log((exp(tan(cos(sin(sin((tan((9 - 3)))**5))))))*(89),3)))*(86))**3)**5)*(72))",tan(((((sin(log_3((e^(tan(cos(sin(sin((tan((9 - 3)))^5))))))*(89))))*(86))^3)^5)*(72)),-2.74768082801677
tan,"tan(tan(((((sin(log((exp(tan(cos(sin(sin((tan((9 - 3)))**5))))))*(89),3)))*(86))**3)**5)*(72)))",tan(tan(((((sin(log_3((e^(tan(cos(sin(sin((tan((9 - 3)))^5))))))*(89))))*(86))^3)^5)*(72))),0.415635094983282
sin,"sin(tan(tan(((((sin(log((exp(tan(cos(sin(sin((tan((9 - 3)))**5))))))*(89),3)))*(86))**3)**5)*(72))))",sin(tan(tan(((((sin(log_3((e^(tan(cos(sin(sin((tan((9 - 3)))^5))))))*(89))))*(86))^3)^5)*(72)))),0.403771034818375
tan,"tan(sin(tan(tan(((((sin(log((exp(tan(cos(sin(sin((tan((9 - 3)))**5))))))*(89),3)))*(86))**3)**5)*(72)))))",tan(sin(tan(tan(((((sin(log_3((e^(tan(cos(sin(sin((tan((9 - 3)))^5))))))*(89))))*(86))^3)^5)*(72))))),0.427245461130742
