New op,SYMPY expression,Expression for LLM,Value
N/A,(7 + 3),(7 + 3),10.0000000000000
sin,sin((7 + 3)),sin((7 + 3)),-0.544021110889370
/,(sin((7 + 3)))/(198),(sin((7 + 3)))/(198),-0.00274758136812813
cos,cos((sin((7 + 3)))/(198)),cos((sin((7 + 3)))/(198)),0.999996225400687
sqrt,sqrt(cos((sin((7 + 3)))/(198))),sqrt(cos((sin((7 + 3)))/(198))),0.999998112698563
*,(sqrt(cos((sin((7 + 3)))/(198))))*(117),(sqrt(cos((sin((7 + 3)))/(198))))*(117),116.999779185732
sin,sin((sqrt(cos((sin((7 + 3)))/(198))))*(117)),sin((sqrt(cos((sin((7 + 3)))/(198))))*(117)),-0.689538033129651
sin,sin(sin((sqrt(cos((sin((7 + 3)))/(198))))*(117))),sin(sin((sqrt(cos((sin((7 + 3)))/(198))))*(117))),-0.636180824204046
*,(sin(sin((sqrt(cos((sin((7 + 3)))/(198))))*(117))))*(60),(sin(sin((sqrt(cos((sin((7 + 3)))/(198))))*(117))))*(60),-38.1708494522428
pow,((sin(sin((sqrt(cos((sin((7 + 3)))/(198))))*(117))))*(60))**3,((sin(sin((sqrt(cos((sin((7 + 3)))/(198))))*(117))))*(60))^3,-55615.4524211596
/,(((sin(sin((sqrt(cos((sin((7 + 3)))/(198))))*(117))))*(60))**3)/(70),(((sin(sin((sqrt(cos((sin((7 + 3)))/(198))))*(117))))*(60))^3)/(70),-794.506463159422
*,((((sin(sin((sqrt(cos((sin((7 + 3)))/(198))))*(117))))*(60))**3)/(70))*(97),((((sin(sin((sqrt(cos((sin((7 + 3)))/(198))))*(117))))*(60))^3)/(70))*(97),-77067.1269264640
exp,exp(((((sin(sin((sqrt(cos((sin((7 + 3)))/(198))))*(117))))*(60))**3)/(70))*(97)),e^(((((sin(sin((sqrt(cos((sin((7 + 3)))/(198))))*(117))))*(60))^3)/(70))*(97)),1.48607147900479e-33470
pow,(exp(((((sin(sin((sqrt(cos((sin((7 + 3)))/(198))))*(117))))*(60))**3)/(70))*(97)))**5,(e^(((((sin(sin((sqrt(cos((sin((7 + 3)))/(198))))*(117))))*(60))^3)/(70))*(97)))^5,7.24767141969010e-167350
pow,((exp(((((sin(sin((sqrt(cos((sin((7 + 3)))/(198))))*(117))))*(60))**3)/(70))*(97)))**5)**4,((e^(((((sin(sin((sqrt(cos((sin((7 + 3)))/(198))))*(117))))*(60))^3)/(70))*(97)))^5)^4,2.75926863186376e-669397
sqrt,sqrt(((exp(((((sin(sin((sqrt(cos((sin((7 + 3)))/(198))))*(117))))*(60))**3)/(70))*(97)))**5)**4),sqrt(((e^(((((sin(sin((sqrt(cos((sin((7 + 3)))/(198))))*(117))))*(60))^3)/(70))*(97)))^5)^4),5.25287410077927e-334699
/,(sqrt(((exp(((((sin(sin((sqrt(cos((sin((7 + 3)))/(198))))*(117))))*(60))**3)/(70))*(97)))**5)**4))/(180),(sqrt(((e^(((((sin(sin((sqrt(cos((sin((7 + 3)))/(198))))*(117))))*(60))^3)/(70))*(97)))^5)^4))/(180),2.91826338932182e-334701
exp,exp((sqrt(((exp(((((sin(sin((sqrt(cos((sin((7 + 3)))/(198))))*(117))))*(60))**3)/(70))*(97)))**5)**4))/(180)),e^((sqrt(((e^(((((sin(sin((sqrt(cos((sin((7 + 3)))/(198))))*(117))))*(60))^3)/(70))*(97)))^5)^4))/(180)),1.00000000000000
/,(exp((sqrt(((exp(((((sin(sin((sqrt(cos((sin((7 + 3)))/(198))))*(117))))*(60))**3)/(70))*(97)))**5)**4))/(180)))/(57),(e^((sqrt(((e^(((((sin(sin((sqrt(cos((sin((7 + 3)))/(198))))*(117))))*(60))^3)/(70))*(97)))^5)^4))/(180)))/(57),0.0175438596491228
log,"log((exp((sqrt(((exp(((((sin(sin((sqrt(cos((sin((7 + 3)))/(198))))*(117))))*(60))**3)/(70))*(97)))**5)**4))/(180)))/(57),6)",log_6((e^((sqrt(((e^(((((sin(sin((sqrt(cos((sin((7 + 3)))/(198))))*(117))))*(60))^3)/(70))*(97)))^5)^4))/(180)))/(57)),-2.25646987626996
exp,"exp(log((exp((sqrt(((exp(((((sin(sin((sqrt(cos((sin((7 + 3)))/(198))))*(117))))*(60))**3)/(70))*(97)))**5)**4))/(180)))/(57),6))",e^(log_6((e^((sqrt(((e^(((((sin(sin((sqrt(cos((sin((7 + 3)))/(198))))*(117))))*(60))^3)/(70))*(97)))^5)^4))/(180)))/(57))),0.104719505839061
sin,"sin(exp(log((exp((sqrt(((exp(((((sin(sin((sqrt(cos((sin((7 + 3)))/(198))))*(117))))*(60))**3)/(70))*(97)))**5)**4))/(180)))/(57),6)))",sin(e^(log_6((e^((sqrt(((e^(((((sin(sin((sqrt(cos((sin((7 + 3)))/(198))))*(117))))*(60))^3)/(70))*(97)))^5)^4))/(180)))/(57)))),0.104528215352637
sin,"sin(sin(exp(log((exp((sqrt(((exp(((((sin(sin((sqrt(cos((sin((7 + 3)))/(198))))*(117))))*(60))**3)/(70))*(97)))**5)**4))/(180)))/(57),6))))",sin(sin(e^(log_6((e^((sqrt(((e^(((((sin(sin((sqrt(cos((sin((7 + 3)))/(198))))*(117))))*(60))^3)/(70))*(97)))^5)^4))/(180)))/(57))))),0.104337970859237
/,"(sin(sin(exp(log((exp((sqrt(((exp(((((sin(sin((sqrt(cos((sin((7 + 3)))/(198))))*(117))))*(60))**3)/(70))*(97)))**5)**4))/(180)))/(57),6)))))/(113)",(sin(sin(e^(log_6((e^((sqrt(((e^(((((sin(sin((sqrt(cos((sin((7 + 3)))/(198))))*(117))))*(60))^3)/(70))*(97)))^5)^4))/(180)))/(57))))))/(113),0.000923344874860507
log,"log((sin(sin(exp(log((exp((sqrt(((exp(((((sin(sin((sqrt(cos((sin((7 + 3)))/(198))))*(117))))*(60))**3)/(70))*(97)))**5)**4))/(180)))/(57),6)))))/(113),3)",log_3((sin(sin(e^(log_6((e^((sqrt(((e^(((((sin(sin((sqrt(cos((sin((7 + 3)))/(198))))*(117))))*(60))^3)/(70))*(97)))^5)^4))/(180)))/(57))))))/(113)),-6.36030364829746
*,"(log((sin(sin(exp(log((exp((sqrt(((exp(((((sin(sin((sqrt(cos((sin((7 + 3)))/(198))))*(117))))*(60))**3)/(70))*(97)))**5)**4))/(180)))/(57),6)))))/(113),3))*(55)",(log_3((sin(sin(e^(log_6((e^((sqrt(((e^(((((sin(sin((sqrt(cos((sin((7 + 3)))/(198))))*(117))))*(60))^3)/(70))*(97)))^5)^4))/(180)))/(57))))))/(113)))*(55),-349.816700656360
exp,"exp((log((sin(sin(exp(log((exp((sqrt(((exp(((((sin(sin((sqrt(cos((sin((7 + 3)))/(198))))*(117))))*(60))**3)/(70))*(97)))**5)**4))/(180)))/(57),6)))))/(113),3))*(55))",e^((log_3((sin(sin(e^(log_6((e^((sqrt(((e^(((((sin(sin((sqrt(cos((sin((7 + 3)))/(198))))*(117))))*(60))^3)/(70))*(97)))^5)^4))/(180)))/(57))))))/(113)))*(55)),1.19271650008375e-152
cos,"cos(exp((log((sin(sin(exp(log((exp((sqrt(((exp(((((sin(sin((sqrt(cos((sin((7 + 3)))/(198))))*(117))))*(60))**3)/(70))*(97)))**5)**4))/(180)))/(57),6)))))/(113),3))*(55)))",cos(e^((log_3((sin(sin(e^(log_6((e^((sqrt(((e^(((((sin(sin((sqrt(cos((sin((7 + 3)))/(198))))*(117))))*(60))^3)/(70))*(97)))^5)^4))/(180)))/(57))))))/(113)))*(55))),1.00000000000000
exp,"exp(cos(exp((log((sin(sin(exp(log((exp((sqrt(((exp(((((sin(sin((sqrt(cos((sin((7 + 3)))/(198))))*(117))))*(60))**3)/(70))*(97)))**5)**4))/(180)))/(57),6)))))/(113),3))*(55))))",e^(cos(e^((log_3((sin(sin(e^(log_6((e^((sqrt(((e^(((((sin(sin((sqrt(cos((sin((7 + 3)))/(198))))*(117))))*(60))^3)/(70))*(97)))^5)^4))/(180)))/(57))))))/(113)))*(55)))),2.71828182845905
sin,"sin(exp(cos(exp((log((sin(sin(exp(log((exp((sqrt(((exp(((((sin(sin((sqrt(cos((sin((7 + 3)))/(198))))*(117))))*(60))**3)/(70))*(97)))**5)**4))/(180)))/(57),6)))))/(113),3))*(55)))))",sin(e^(cos(e^((log_3((sin(sin(e^(log_6((e^((sqrt(((e^(((((sin(sin((sqrt(cos((sin((7 + 3)))/(198))))*(117))))*(60))^3)/(70))*(97)))^5)^4))/(180)))/(57))))))/(113)))*(55))))),0.410781290502909
