New op,SYMPY expression,Expression for LLM,Value
N/A,(3 + 5),(3 + 5),8.00000000000000
*,((3 + 5))*(135),((3 + 5))*(135),1080.00000000000
*,(((3 + 5))*(135))*(152),(((3 + 5))*(135))*(152),164160.000000000
*,((((3 + 5))*(135))*(152))*(172),((((3 + 5))*(135))*(152))*(172),28235520.0000000
pow,(((((3 + 5))*(135))*(152))*(172))**4,(((((3 + 5))*(135))*(152))*(172))^4,6.35598935758724e+29
tan,tan((((((3 + 5))*(135))*(152))*(172))**4),tan((((((3 + 5))*(135))*(152))*(172))^4),0.105552905069803
exp,exp(tan((((((3 + 5))*(135))*(152))*(172))**4)),e^(tan((((((3 + 5))*(135))*(152))*(172))^4)),1.11132489768890
pow,(exp(tan((((((3 + 5))*(135))*(152))*(172))**4)))**4,(e^(tan((((((3 + 5))*(135))*(152))*(172))^4)))^4,1.52533128156282
pow,((exp(tan((((((3 + 5))*(135))*(152))*(172))**4)))**4)**5,((e^(tan((((((3 + 5))*(135))*(152))*(172))^4)))^4)^5,8.25697337915099
*,(((exp(tan((((((3 + 5))*(135))*(152))*(172))**4)))**4)**5)*(90),(((e^(tan((((((3 + 5))*(135))*(152))*(172))^4)))^4)^5)*(90),743.127604123589
cos,cos((((exp(tan((((((3 + 5))*(135))*(152))*(172))**4)))**4)**5)*(90)),cos((((e^(tan((((((3 + 5))*(135))*(152))*(172))^4)))^4)^5)*(90)),-0.140475390131163
tan,tan(cos((((exp(tan((((((3 + 5))*(135))*(152))*(172))**4)))**4)**5)*(90))),tan(cos((((e^(tan((((((3 + 5))*(135))*(152))*(172))^4)))^4)^5)*(90))),-0.141406758412049
tan,tan(tan(cos((((exp(tan((((((3 + 5))*(135))*(152))*(172))**4)))**4)**5)*(90)))),tan(tan(cos((((e^(tan((((((3 + 5))*(135))*(152))*(172))^4)))^4)^5)*(90)))),-0.142356875620079
exp,exp(tan(tan(cos((((exp(tan((((((3 + 5))*(135))*(152))*(172))**4)))**4)**5)*(90))))),e^(tan(tan(cos((((e^(tan((((((3 + 5))*(135))*(152))*(172))^4)))^4)^5)*(90))))),0.867311678855652
*,(exp(tan(tan(cos((((exp(tan((((((3 + 5))*(135))*(152))*(172))**4)))**4)**5)*(90))))))*(138),(e^(tan(tan(cos((((e^(tan((((((3 + 5))*(135))*(152))*(172))^4)))^4)^5)*(90))))))*(138),119.689011682080
sin,sin((exp(tan(tan(cos((((exp(tan((((((3 + 5))*(135))*(152))*(172))**4)))**4)**5)*(90))))))*(138)),sin((e^(tan(tan(cos((((e^(tan((((((3 + 5))*(135))*(152))*(172))^4)))^4)^5)*(90))))))*(138)),0.303621071263732
