New op,SYMPY expression,Expression for LLM,Value
N/A,(2 + 2),(2 + 2),4.00000000000000
tan,tan((2 + 2)),tan((2 + 2)),1.15782128234958
*,(tan((2 + 2)))*(169),(tan((2 + 2)))*(169),195.671796717079
pow,((tan((2 + 2)))*(169))**4,((tan((2 + 2)))*(169))^4,1465928982.98705
sin,sin(((tan((2 + 2)))*(169))**4),sin(((tan((2 + 2)))*(169))^4),-0.753985784629708
cos,cos(sin(((tan((2 + 2)))*(169))**4)),cos(sin(((tan((2 + 2)))*(169))^4)),0.728966198802399
*,(cos(sin(((tan((2 + 2)))*(169))**4)))*(136),(cos(sin(((tan((2 + 2)))*(169))^4)))*(136),99.1394030371263
exp,exp((cos(sin(((tan((2 + 2)))*(169))**4)))*(136)),e^((cos(sin(((tan((2 + 2)))*(169))^4)))*(136)),1.13683039909959e+43
cos,cos(exp((cos(sin(((tan((2 + 2)))*(169))**4)))*(136))),cos(e^((cos(sin(((tan((2 + 2)))*(169))^4)))*(136))),-0.609256374068262
cos,cos(cos(exp((cos(sin(((tan((2 + 2)))*(169))**4)))*(136)))),cos(cos(e^((cos(sin(((tan((2 + 2)))*(169))^4)))*(136)))),0.820073790280722
log,"log(cos(cos(exp((cos(sin(((tan((2 + 2)))*(169))**4)))*(136)))),3)",log_3(cos(cos(e^((cos(sin(((tan((2 + 2)))*(169))^4)))*(136))))),-0.180555921931100
sin,"sin(log(cos(cos(exp((cos(sin(((tan((2 + 2)))*(169))**4)))*(136)))),3))",sin(log_3(cos(cos(e^((cos(sin(((tan((2 + 2)))*(169))^4)))*(136)))))),-0.179576486018776
/,"(sin(log(cos(cos(exp((cos(sin(((tan((2 + 2)))*(169))**4)))*(136)))),3)))/(62)",(sin(log_3(cos(cos(e^((cos(sin(((tan((2 + 2)))*(169))^4)))*(136)))))))/(62),-0.00289639493578671
*,"((sin(log(cos(cos(exp((cos(sin(((tan((2 + 2)))*(169))**4)))*(136)))),3)))/(62))*(135)",((sin(log_3(cos(cos(e^((cos(sin(((tan((2 + 2)))*(169))^4)))*(136)))))))/(62))*(135),-0.391013316331206
tan,"tan(((sin(log(cos(cos(exp((cos(sin(((tan((2 + 2)))*(169))**4)))*(136)))),3)))/(62))*(135))",tan(((sin(log_3(cos(cos(e^((cos(sin(((tan((2 + 2)))*(169))^4)))*(136)))))))/(62))*(135)),-0.412239941638909
sin,"sin(tan(((sin(log(cos(cos(exp((cos(sin(((tan((2 + 2)))*(169))**4)))*(136)))),3)))/(62))*(135)))",sin(tan(((sin(log_3(cos(cos(e^((cos(sin(((tan((2 + 2)))*(169))^4)))*(136)))))))/(62))*(135))),-0.400662623406955
/,"(sin(tan(((sin(log(cos(cos(exp((cos(sin(((tan((2 + 2)))*(169))**4)))*(136)))),3)))/(62))*(135))))/(169)",(sin(tan(((sin(log_3(cos(cos(e^((cos(sin(((tan((2 + 2)))*(169))^4)))*(136)))))))/(62))*(135))))/(169),-0.00237078475388731
sin,"sin((sin(tan(((sin(log(cos(cos(exp((cos(sin(((tan((2 + 2)))*(169))**4)))*(136)))),3)))/(62))*(135))))/(169))",sin((sin(tan(((sin(log_3(cos(cos(e^((cos(sin(((tan((2 + 2)))*(169))^4)))*(136)))))))/(62))*(135))))/(169)),-0.00237078253300776
/,"(sin((sin(tan(((sin(log(cos(cos(exp((cos(sin(((tan((2 + 2)))*(169))**4)))*(136)))),3)))/(62))*(135))))/(169)))/(168)",(sin((sin(tan(((sin(log_3(cos(cos(e^((cos(sin(((tan((2 + 2)))*(169))^4)))*(136)))))))/(62))*(135))))/(169)))/(168),-1.41118007917128e-5
/,"((sin((sin(tan(((sin(log(cos(cos(exp((cos(sin(((tan((2 + 2)))*(169))**4)))*(136)))),3)))/(62))*(135))))/(169)))/(168))/(136)",((sin((sin(tan(((sin(log_3(cos(cos(e^((cos(sin(((tan((2 + 2)))*(169))^4)))*(136)))))))/(62))*(135))))/(169)))/(168))/(136),-1.03763241115536e-7
tan,"tan(((sin((sin(tan(((sin(log(cos(cos(exp((cos(sin(((tan((2 + 2)))*(169))**4)))*(136)))),3)))/(62))*(135))))/(169)))/(168))/(136))",tan(((sin((sin(tan(((sin(log_3(cos(cos(e^((cos(sin(((tan((2 + 2)))*(169))^4)))*(136)))))))/(62))*(135))))/(169)))/(168))/(136)),-1.03763241115536e-7
sin,"sin(tan(((sin((sin(tan(((sin(log(cos(cos(exp((cos(sin(((tan((2 + 2)))*(169))**4)))*(136)))),3)))/(62))*(135))))/(169)))/(168))/(136)))",sin(tan(((sin((sin(tan(((sin(log_3(cos(cos(e^((cos(sin(((tan((2 + 2)))*(169))^4)))*(136)))))))/(62))*(135))))/(169)))/(168))/(136))),-1.03763241115536e-7
