New op,SYMPY expression,Expression for LLM,Value
N/A,(3 * 7),(3 * 7),21.0000000000000
*,((3 * 7))*(136),((3 * 7))*(136),2856.00000000000
pow,(((3 * 7))*(136))**5,(((3 * 7))*(136))^5,1.90016369248076e+17
*,((((3 * 7))*(136))**5)*(74),((((3 * 7))*(136))^5)*(74),1.40612113243576e+19
*,(((((3 * 7))*(136))**5)*(74))*(124),(((((3 * 7))*(136))^5)*(74))*(124),1.74359020422034e+21
*,((((((3 * 7))*(136))**5)*(74))*(124))*(103),((((((3 * 7))*(136))^5)*(74))*(124))*(103),1.79589791034695e+23
sin,sin(((((((3 * 7))*(136))**5)*(74))*(124))*(103)),sin(((((((3 * 7))*(136))^5)*(74))*(124))*(103)),-0.0881519725680285
sin,sin(sin(((((((3 * 7))*(136))**5)*(74))*(124))*(103))),sin(sin(((((((3 * 7))*(136))^5)*(74))*(124))*(103))),-0.0880378487972901
tan,tan(sin(sin(((((((3 * 7))*(136))**5)*(74))*(124))*(103)))),tan(sin(sin(((((((3 * 7))*(136))^5)*(74))*(124))*(103)))),-0.0882660067340013
pow,(tan(sin(sin(((((((3 * 7))*(136))**5)*(74))*(124))*(103)))))**3,(tan(sin(sin(((((((3 * 7))*(136))^5)*(74))*(124))*(103)))))^3,-0.000687670567796632
exp,exp((tan(sin(sin(((((((3 * 7))*(136))**5)*(74))*(124))*(103)))))**3),e^((tan(sin(sin(((((((3 * 7))*(136))^5)*(74))*(124))*(103)))))^3),0.999312565823419
pow,(exp((tan(sin(sin(((((((3 * 7))*(136))**5)*(74))*(124))*(103)))))**3))**4,(e^((tan(sin(sin(((((((3 * 7))*(136))^5)*(74))*(124))*(103)))))^3))^4,0.997253097388950
cos,cos((exp((tan(sin(sin(((((((3 * 7))*(136))**5)*(74))*(124))*(103)))))**3))**4),cos((e^((tan(sin(sin(((((((3 * 7))*(136))^5)*(74))*(124))*(103)))))^3))^4),0.542611703389409
sqrt,sqrt(cos((exp((tan(sin(sin(((((((3 * 7))*(136))**5)*(74))*(124))*(103)))))**3))**4)),sqrt(cos((e^((tan(sin(sin(((((((3 * 7))*(136))^5)*(74))*(124))*(103)))))^3))^4)),0.736621818431554
cos,cos(sqrt(cos((exp((tan(sin(sin(((((((3 * 7))*(136))**5)*(74))*(124))*(103)))))**3))**4))),cos(sqrt(cos((e^((tan(sin(sin(((((((3 * 7))*(136))^5)*(74))*(124))*(103)))))^3))^4))),0.740742207653467
sqrt,sqrt(cos(sqrt(cos((exp((tan(sin(sin(((((((3 * 7))*(136))**5)*(74))*(124))*(103)))))**3))**4)))),sqrt(cos(sqrt(cos((e^((tan(sin(sin(((((((3 * 7))*(136))^5)*(74))*(124))*(103)))))^3))^4)))),0.860663818022732
exp,exp(sqrt(cos(sqrt(cos((exp((tan(sin(sin(((((((3 * 7))*(136))**5)*(74))*(124))*(103)))))**3))**4))))),e^(sqrt(cos(sqrt(cos((e^((tan(sin(sin(((((((3 * 7))*(136))^5)*(74))*(124))*(103)))))^3))^4))))),2.36472992314866
tan,tan(exp(sqrt(cos(sqrt(cos((exp((tan(sin(sin(((((((3 * 7))*(136))**5)*(74))*(124))*(103)))))**3))**4)))))),tan(e^(sqrt(cos(sqrt(cos((e^((tan(sin(sin(((((((3 * 7))*(136))^5)*(74))*(124))*(103)))))^3))^4)))))),-0.983073200587414
exp,exp(tan(exp(sqrt(cos(sqrt(cos((exp((tan(sin(sin(((((((3 * 7))*(136))**5)*(74))*(124))*(103)))))**3))**4))))))),e^(tan(e^(sqrt(cos(sqrt(cos((e^((tan(sin(sin(((((((3 * 7))*(136))^5)*(74))*(124))*(103)))))^3))^4))))))),0.374159463072214
sin,sin(exp(tan(exp(sqrt(cos(sqrt(cos((exp((tan(sin(sin(((((((3 * 7))*(136))**5)*(74))*(124))*(103)))))**3))**4)))))))),sin(e^(tan(e^(sqrt(cos(sqrt(cos((e^((tan(sin(sin(((((((3 * 7))*(136))^5)*(74))*(124))*(103)))))^3))^4)))))))),0.365490273774150
/,(sin(exp(tan(exp(sqrt(cos(sqrt(cos((exp((tan(sin(sin(((((((3 * 7))*(136))**5)*(74))*(124))*(103)))))**3))**4)))))))))/(61),(sin(e^(tan(e^(sqrt(cos(sqrt(cos((e^((tan(sin(sin(((((((3 * 7))*(136))^5)*(74))*(124))*(103)))))^3))^4)))))))))/(61),0.00599164383236312
exp,exp((sin(exp(tan(exp(sqrt(cos(sqrt(cos((exp((tan(sin(sin(((((((3 * 7))*(136))**5)*(74))*(124))*(103)))))**3))**4)))))))))/(61)),e^((sin(e^(tan(e^(sqrt(cos(sqrt(cos((e^((tan(sin(sin(((((((3 * 7))*(136))^5)*(74))*(124))*(103)))))^3))^4)))))))))/(61)),1.00600962963383
log,"log(exp((sin(exp(tan(exp(sqrt(cos(sqrt(cos((exp((tan(sin(sin(((((((3 * 7))*(136))**5)*(74))*(124))*(103)))))**3))**4)))))))))/(61)),7)",log_7(e^((sin(e^(tan(e^(sqrt(cos(sqrt(cos((e^((tan(sin(sin(((((((3 * 7))*(136))^5)*(74))*(124))*(103)))))^3))^4)))))))))/(61))),0.00307909583352135
exp,"exp(log(exp((sin(exp(tan(exp(sqrt(cos(sqrt(cos((exp((tan(sin(sin(((((((3 * 7))*(136))**5)*(74))*(124))*(103)))))**3))**4)))))))))/(61)),7))",e^(log_7(e^((sin(e^(tan(e^(sqrt(cos(sqrt(cos((e^((tan(sin(sin(((((((3 * 7))*(136))^5)*(74))*(124))*(103)))))^3))^4)))))))))/(61)))),1.00308384111824
