New op,SYMPY expression,Expression for LLM,Value
N/A,(5 * 3),(5 * 3),15.0000000000000
pow,((5 * 3))**3,((5 * 3))^3,3375.00000000000
sin,sin(((5 * 3))**3),sin(((5 * 3))^3),0.801314967974286
sqrt,sqrt(sin(((5 * 3))**3)),sqrt(sin(((5 * 3))^3)),0.895161978624140
log,"log(sqrt(sin(((5 * 3))**3)),5)",log_5(sqrt(sin(((5 * 3))^3))),-0.0688132139325873
pow,"(log(sqrt(sin(((5 * 3))**3)),5))**5",(log_5(sqrt(sin(((5 * 3))^3))))^5,-1.54297614081969e-6
*,"((log(sqrt(sin(((5 * 3))**3)),5))**5)*(102)",((log_5(sqrt(sin(((5 * 3))^3))))^5)*(102),-0.000157383566363608
exp,"exp(((log(sqrt(sin(((5 * 3))**3)),5))**5)*(102))",e^(((log_5(sqrt(sin(((5 * 3))^3))))^5)*(102)),0.999842628817780
/,"(exp(((log(sqrt(sin(((5 * 3))**3)),5))**5)*(102)))/(73)",(e^(((log_5(sqrt(sin(((5 * 3))^3))))^5)*(102)))/(73),0.0136964743673669
/,"((exp(((log(sqrt(sin(((5 * 3))**3)),5))**5)*(102)))/(73))/(113)",((e^(((log_5(sqrt(sin(((5 * 3))^3))))^5)*(102)))/(73))/(113),0.000121207737764308
sin,"sin(((exp(((log(sqrt(sin(((5 * 3))**3)),5))**5)*(102)))/(73))/(113))",sin(((e^(((log_5(sqrt(sin(((5 * 3))^3))))^5)*(102)))/(73))/(113)),0.000121207737467525
cos,"cos(sin(((exp(((log(sqrt(sin(((5 * 3))**3)),5))**5)*(102)))/(73))/(113)))",cos(sin(((e^(((log_5(sqrt(sin(((5 * 3))^3))))^5)*(102)))/(73))/(113))),0.999999992654342
cos,"cos(cos(sin(((exp(((log(sqrt(sin(((5 * 3))**3)),5))**5)*(102)))/(73))/(113))))",cos(cos(sin(((e^(((log_5(sqrt(sin(((5 * 3))^3))))^5)*(102)))/(73))/(113)))),0.540302312049298
