New op,SYMPY expression,Expression for LLM,Value
N/A,(4 * 6),(4 * 6),24.0000000000000
log,"log((4 * 6),7)",log_7((4 * 6)),1.63319659537765
sqrt,"sqrt(log((4 * 6),7))",sqrt(log_7((4 * 6))),1.27796580368085
pow,"(sqrt(log((4 * 6),7)))**3",(sqrt(log_7((4 * 6))))^3,2.08716939958062
/,"((sqrt(log((4 * 6),7)))**3)/(6)",((sqrt(log_7((4 * 6))))^3)/(6),0.347861566596771
atan,"atan(((sqrt(log((4 * 6),7)))**3)/(6))",atan(((sqrt(log_7((4 * 6))))^3)/(6)),0.334768487440028
log,"log(atan(((sqrt(log((4 * 6),7)))**3)/(6)),4)",log_4(atan(((sqrt(log_7((4 * 6))))^3)/(6))),-0.789382182474615
exp,"exp(log(atan(((sqrt(log((4 * 6),7)))**3)/(6)),4))",e^(log_4(atan(((sqrt(log_7((4 * 6))))^3)/(6)))),0.454125275184464
*,"(exp(log(atan(((sqrt(log((4 * 6),7)))**3)/(6)),4)))*(8)",(e^(log_4(atan(((sqrt(log_7((4 * 6))))^3)/(6)))))*(8),3.63300220147571
tan,"tan((exp(log(atan(((sqrt(log((4 * 6),7)))**3)/(6)),4)))*(8))",tan((e^(log_4(atan(((sqrt(log_7((4 * 6))))^3)/(6)))))*(8)),0.535200078481292
pow,"(tan((exp(log(atan(((sqrt(log((4 * 6),7)))**3)/(6)),4)))*(8)))**5",(tan((e^(log_4(atan(((sqrt(log_7((4 * 6))))^3)/(6)))))*(8)))^5,0.0439117598059614
cos,"cos((tan((exp(log(atan(((sqrt(log((4 * 6),7)))**3)/(6)),4)))*(8)))**5)",cos((tan((e^(log_4(atan(((sqrt(log_7((4 * 6))))^3)/(6)))))*(8)))^5),0.999036033587069
/,"(cos((tan((exp(log(atan(((sqrt(log((4 * 6),7)))**3)/(6)),4)))*(8)))**5))/(8)",(cos((tan((e^(log_4(atan(((sqrt(log_7((4 * 6))))^3)/(6)))))*(8)))^5))/(8),0.124879504198384
