New op,SYMPY expression,Expression for LLM,Value
N/A,(7 - 2),(7 - 2),5.00000000000000
cos,cos((7 - 2)),cos((7 - 2)),0.283662185463226
asin,asin(cos((7 - 2))),asin(cos((7 - 2))),0.287611019615310
sqrt,sqrt(asin(cos((7 - 2)))),sqrt(asin(cos((7 - 2)))),0.536293781070889
cos,cos(sqrt(asin(cos((7 - 2))))),cos(sqrt(asin(cos((7 - 2))))),0.859608286784209
tan,tan(cos(sqrt(asin(cos((7 - 2)))))),tan(cos(sqrt(asin(cos((7 - 2)))))),1.16063605871577
pow,(tan(cos(sqrt(asin(cos((7 - 2)))))))**5,(tan(cos(sqrt(asin(cos((7 - 2)))))))^5,2.10610634072155
sqrt,sqrt((tan(cos(sqrt(asin(cos((7 - 2)))))))**5),sqrt((tan(cos(sqrt(asin(cos((7 - 2)))))))^5),1.45124303296228
/,(sqrt((tan(cos(sqrt(asin(cos((7 - 2)))))))**5))/(7),(sqrt((tan(cos(sqrt(asin(cos((7 - 2)))))))^5))/(7),0.207320433280325
acos,acos((sqrt((tan(cos(sqrt(asin(cos((7 - 2)))))))**5))/(7)),acos((sqrt((tan(cos(sqrt(asin(cos((7 - 2)))))))^5))/(7)),1.36196124434796
/,(acos((sqrt((tan(cos(sqrt(asin(cos((7 - 2)))))))**5))/(7)))/(9),(acos((sqrt((tan(cos(sqrt(asin(cos((7 - 2)))))))^5))/(7)))/(9),0.151329027149773
sin,sin((acos((sqrt((tan(cos(sqrt(asin(cos((7 - 2)))))))**5))/(7)))/(9)),sin((acos((sqrt((tan(cos(sqrt(asin(cos((7 - 2)))))))^5))/(7)))/(9)),0.150752103716983
log,"log(sin((acos((sqrt((tan(cos(sqrt(asin(cos((7 - 2)))))))**5))/(7)))/(9)),10)",log_10(sin((acos((sqrt((tan(cos(sqrt(asin(cos((7 - 2)))))))^5))/(7)))/(9))),-0.821736618648492
pow,"(log(sin((acos((sqrt((tan(cos(sqrt(asin(cos((7 - 2)))))))**5))/(7)))/(9)),10))**3",(log_10(sin((acos((sqrt((tan(cos(sqrt(asin(cos((7 - 2)))))))^5))/(7)))/(9))))^3,-0.554878531352161
