New op,SYMPY expression,Expression for LLM,Value
N/A,(9 - 3),(9 - 3),6.00000000000000
pow,((9 - 3))**3,((9 - 3))^3,216.000000000000
sqrt,sqrt(((9 - 3))**3),sqrt(((9 - 3))^3),14.6969384566991
/,(sqrt(((9 - 3))**3))/(4),(sqrt(((9 - 3))^3))/(4),3.67423461417477
/,((sqrt(((9 - 3))**3))/(4))/(1),((sqrt(((9 - 3))^3))/(4))/(1),3.67423461417477
log,"log(((sqrt(((9 - 3))**3))/(4))/(1),6)",log_6(((sqrt(((9 - 3))^3))/(4))/(1)),0.726294385530917
sin,"sin(log(((sqrt(((9 - 3))**3))/(4))/(1),6))",sin(log_6(((sqrt(((9 - 3))^3))/(4))/(1))),0.664103733694779
atan,"atan(sin(log(((sqrt(((9 - 3))**3))/(4))/(1),6)))",atan(sin(log_6(((sqrt(((9 - 3))^3))/(4))/(1)))),0.586226165868536
cos,"cos(atan(sin(log(((sqrt(((9 - 3))**3))/(4))/(1),6))))",cos(atan(sin(log_6(((sqrt(((9 - 3))^3))/(4))/(1))))),0.833034371285677
exp,"exp(cos(atan(sin(log(((sqrt(((9 - 3))**3))/(4))/(1),6)))))",e^(cos(atan(sin(log_6(((sqrt(((9 - 3))^3))/(4))/(1)))))),2.30028808924729
sin,"sin(exp(cos(atan(sin(log(((sqrt(((9 - 3))**3))/(4))/(1),6))))))",sin(e^(cos(atan(sin(log_6(((sqrt(((9 - 3))^3))/(4))/(1))))))),0.745513234276860
exp,"exp(sin(exp(cos(atan(sin(log(((sqrt(((9 - 3))**3))/(4))/(1),6)))))))",e^(sin(e^(cos(atan(sin(log_6(((sqrt(((9 - 3))^3))/(4))/(1)))))))),2.10752281040309
sqrt,"sqrt(exp(sin(exp(cos(atan(sin(log(((sqrt(((9 - 3))**3))/(4))/(1),6))))))))",sqrt(e^(sin(e^(cos(atan(sin(log_6(((sqrt(((9 - 3))^3))/(4))/(1))))))))),1.45173097039468
tan,"tan(sqrt(exp(sin(exp(cos(atan(sin(log(((sqrt(((9 - 3))**3))/(4))/(1),6)))))))))",tan(sqrt(e^(sin(e^(cos(atan(sin(log_6(((sqrt(((9 - 3))^3))/(4))/(1)))))))))),8.35902262628444
*,"(tan(sqrt(exp(sin(exp(cos(atan(sin(log(((sqrt(((9 - 3))**3))/(4))/(1),6))))))))))*(3)",(tan(sqrt(e^(sin(e^(cos(atan(sin(log_6(((sqrt(((9 - 3))^3))/(4))/(1)))))))))))*(3),25.0770678788533
cos,"cos((tan(sqrt(exp(sin(exp(cos(atan(sin(log(((sqrt(((9 - 3))**3))/(4))/(1),6))))))))))*(3))",cos((tan(sqrt(e^(sin(e^(cos(atan(sin(log_6(((sqrt(((9 - 3))^3))/(4))/(1)))))))))))*(3)),0.998450639309212
exp,"exp(cos((tan(sqrt(exp(sin(exp(cos(atan(sin(log(((sqrt(((9 - 3))**3))/(4))/(1),6))))))))))*(3)))",e^(cos((tan(sqrt(e^(sin(e^(cos(atan(sin(log_6(((sqrt(((9 - 3))^3))/(4))/(1)))))))))))*(3))),2.71407349040617
tan,"tan(exp(cos((tan(sqrt(exp(sin(exp(cos(atan(sin(log(((sqrt(((9 - 3))**3))/(4))/(1),6))))))))))*(3))))",tan(e^(cos((tan(sqrt(e^(sin(e^(cos(atan(sin(log_6(((sqrt(((9 - 3))^3))/(4))/(1)))))))))))*(3)))),-0.455621790481896
/,"(tan(exp(cos((tan(sqrt(exp(sin(exp(cos(atan(sin(log(((sqrt(((9 - 3))**3))/(4))/(1),6))))))))))*(3)))))/(5)",(tan(e^(cos((tan(sqrt(e^(sin(e^(cos(atan(sin(log_6(((sqrt(((9 - 3))^3))/(4))/(1)))))))))))*(3)))))/(5),-0.0911243580963793
atan,"atan((tan(exp(cos((tan(sqrt(exp(sin(exp(cos(atan(sin(log(((sqrt(((9 - 3))**3))/(4))/(1),6))))))))))*(3)))))/(5))",atan((tan(e^(cos((tan(sqrt(e^(sin(e^(cos(atan(sin(log_6(((sqrt(((9 - 3))^3))/(4))/(1)))))))))))*(3)))))/(5)),-0.0908733857557825
*,"(atan((tan(exp(cos((tan(sqrt(exp(sin(exp(cos(atan(sin(log(((sqrt(((9 - 3))**3))/(4))/(1),6))))))))))*(3)))))/(5)))*(10)",(atan((tan(e^(cos((tan(sqrt(e^(sin(e^(cos(atan(sin(log_6(((sqrt(((9 - 3))^3))/(4))/(1)))))))))))*(3)))))/(5)))*(10),-0.908733857557825
exp,"exp((atan((tan(exp(cos((tan(sqrt(exp(sin(exp(cos(atan(sin(log(((sqrt(((9 - 3))**3))/(4))/(1),6))))))))))*(3)))))/(5)))*(10))",e^((atan((tan(e^(cos((tan(sqrt(e^(sin(e^(cos(atan(sin(log_6(((sqrt(((9 - 3))^3))/(4))/(1)))))))))))*(3)))))/(5)))*(10)),0.403034199820553
*,"(exp((atan((tan(exp(cos((tan(sqrt(exp(sin(exp(cos(atan(sin(log(((sqrt(((9 - 3))**3))/(4))/(1),6))))))))))*(3)))))/(5)))*(10)))*(7)",(e^((atan((tan(e^(cos((tan(sqrt(e^(sin(e^(cos(atan(sin(log_6(((sqrt(((9 - 3))^3))/(4))/(1)))))))))))*(3)))))/(5)))*(10)))*(7),2.82123939874387
exp,"exp((exp((atan((tan(exp(cos((tan(sqrt(exp(sin(exp(cos(atan(sin(log(((sqrt(((9 - 3))**3))/(4))/(1),6))))))))))*(3)))))/(5)))*(10)))*(7))",e^((e^((atan((tan(e^(cos((tan(sqrt(e^(sin(e^(cos(atan(sin(log_6(((sqrt(((9 - 3))^3))/(4))/(1)))))))))))*(3)))))/(5)))*(10)))*(7)),16.7976567706519
atan,"atan(exp((exp((atan((tan(exp(cos((tan(sqrt(exp(sin(exp(cos(atan(sin(log(((sqrt(((9 - 3))**3))/(4))/(1),6))))))))))*(3)))))/(5)))*(10)))*(7)))",atan(e^((e^((atan((tan(e^(cos((tan(sqrt(e^(sin(e^(cos(atan(sin(log_6(((sqrt(((9 - 3))^3))/(4))/(1)))))))))))*(3)))))/(5)))*(10)))*(7))),1.51133439338983
pow,"(atan(exp((exp((atan((tan(exp(cos((tan(sqrt(exp(sin(exp(cos(atan(sin(log(((sqrt(((9 - 3))**3))/(4))/(1),6))))))))))*(3)))))/(5)))*(10)))*(7))))**3",(atan(e^((e^((atan((tan(e^(cos((tan(sqrt(e^(sin(e^(cos(atan(sin(log_6(((sqrt(((9 - 3))^3))/(4))/(1)))))))))))*(3)))))/(5)))*(10)))*(7))))^3,3.45208671962436
exp,"exp((atan(exp((exp((atan((tan(exp(cos((tan(sqrt(exp(sin(exp(cos(atan(sin(log(((sqrt(((9 - 3))**3))/(4))/(1),6))))))))))*(3)))))/(5)))*(10)))*(7))))**3)",e^((atan(e^((e^((atan((tan(e^(cos((tan(sqrt(e^(sin(e^(cos(atan(sin(log_6(((sqrt(((9 - 3))^3))/(4))/(1)))))))))))*(3)))))/(5)))*(10)))*(7))))^3),31.5661934259179
sin,"sin(exp((atan(exp((exp((atan((tan(exp(cos((tan(sqrt(exp(sin(exp(cos(atan(sin(log(((sqrt(((9 - 3))**3))/(4))/(1),6))))))))))*(3)))))/(5)))*(10)))*(7))))**3))",sin(e^((atan(e^((e^((atan((tan(e^(cos((tan(sqrt(e^(sin(e^(cos(atan(sin(log_6(((sqrt(((9 - 3))^3))/(4))/(1)))))))))))*(3)))))/(5)))*(10)))*(7))))^3)),0.149702020280947
sin,"sin(sin(exp((atan(exp((exp((atan((tan(exp(cos((tan(sqrt(exp(sin(exp(cos(atan(sin(log(((sqrt(((9 - 3))**3))/(4))/(1),6))))))))))*(3)))))/(5)))*(10)))*(7))))**3)))",sin(sin(e^((atan(e^((e^((atan((tan(e^(cos((tan(sqrt(e^(sin(e^(cos(atan(sin(log_6(((sqrt(((9 - 3))^3))/(4))/(1)))))))))))*(3)))))/(5)))*(10)))*(7))))^3))),0.149143492115499
atan,"atan(sin(sin(exp((atan(exp((exp((atan((tan(exp(cos((tan(sqrt(exp(sin(exp(cos(atan(sin(log(((sqrt(((9 - 3))**3))/(4))/(1),6))))))))))*(3)))))/(5)))*(10)))*(7))))**3))))",atan(sin(sin(e^((atan(e^((e^((atan((tan(e^(cos((tan(sqrt(e^(sin(e^(cos(atan(sin(log_6(((sqrt(((9 - 3))^3))/(4))/(1)))))))))))*(3)))))/(5)))*(10)))*(7))))^3)))),0.148052182018255
exp,"exp(atan(sin(sin(exp((atan(exp((exp((atan((tan(exp(cos((tan(sqrt(exp(sin(exp(cos(atan(sin(log(((sqrt(((9 - 3))**3))/(4))/(1),6))))))))))*(3)))))/(5)))*(10)))*(7))))**3)))))",e^(atan(sin(sin(e^((atan(e^((e^((atan((tan(e^(cos((tan(sqrt(e^(sin(e^(cos(atan(sin(log_6(((sqrt(((9 - 3))^3))/(4))/(1)))))))))))*(3)))))/(5)))*(10)))*(7))))^3))))),1.15957340366478
sqrt,"sqrt(exp(atan(sin(sin(exp((atan(exp((exp((atan((tan(exp(cos((tan(sqrt(exp(sin(exp(cos(atan(sin(log(((sqrt(((9 - 3))**3))/(4))/(1),6))))))))))*(3)))))/(5)))*(10)))*(7))))**3))))))",sqrt(e^(atan(sin(sin(e^((atan(e^((e^((atan((tan(e^(cos((tan(sqrt(e^(sin(e^(cos(atan(sin(log_6(((sqrt(((9 - 3))^3))/(4))/(1)))))))))))*(3)))))/(5)))*(10)))*(7))))^3)))))),1.07683490083893
