New op,SYMPY expression,Expression for LLM,Value
N/A,(7 + 3),(7 + 3),10.0000000000000
log,"log((7 + 3),8)",log_8((7 + 3)),1.10730936496245
pow,"(log((7 + 3),8))**4",(log_8((7 + 3)))^4,1.50340465887064
exp,"exp((log((7 + 3),8))**4)",e^((log_8((7 + 3)))^4),4.49697369749300
log,"log(exp((log((7 + 3),8))**4),8)",log_8(e^((log_8((7 + 3)))^4)),0.722984815267346
exp,"exp(log(exp((log((7 + 3),8))**4),8))",e^(log_8(e^((log_8((7 + 3)))^4))),2.06057447496708
log,"log(exp(log(exp((log((7 + 3),8))**4),8)),9)",log_9(e^(log_8(e^((log_8((7 + 3)))^4)))),0.329044569555948
pow,"(log(exp(log(exp((log((7 + 3),8))**4),8)),9))**5",(log_9(e^(log_8(e^((log_8((7 + 3)))^4)))))^5,0.00385721315015376
*,"((log(exp(log(exp((log((7 + 3),8))**4),8)),9))**5)*(52)",((log_9(e^(log_8(e^((log_8((7 + 3)))^4)))))^5)*(52),0.200575083807996
*,"(((log(exp(log(exp((log((7 + 3),8))**4),8)),9))**5)*(52))*(199)",(((log_9(e^(log_8(e^((log_8((7 + 3)))^4)))))^5)*(52))*(199),39.9144416777911
*,"((((log(exp(log(exp((log((7 + 3),8))**4),8)),9))**5)*(52))*(199))*(109)",((((log_9(e^(log_8(e^((log_8((7 + 3)))^4)))))^5)*(52))*(199))*(109),4350.67414287923
/,"(((((log(exp(log(exp((log((7 + 3),8))**4),8)),9))**5)*(52))*(199))*(109))/(172)",(((((log_9(e^(log_8(e^((log_8((7 + 3)))^4)))))^5)*(52))*(199))*(109))/(172),25.2946171097630
log,"log((((((log(exp(log(exp((log((7 + 3),8))**4),8)),9))**5)*(52))*(199))*(109))/(172),2)",log_2((((((log_9(e^(log_8(e^((log_8((7 + 3)))^4)))))^5)*(52))*(199))*(109))/(172)),4.66075849580258
exp,"exp(log((((((log(exp(log(exp((log((7 + 3),8))**4),8)),9))**5)*(52))*(199))*(109))/(172),2))",e^(log_2((((((log_9(e^(log_8(e^((log_8((7 + 3)))^4)))))^5)*(52))*(199))*(109))/(172))),105.716237076319
*,"(exp(log((((((log(exp(log(exp((log((7 + 3),8))**4),8)),9))**5)*(52))*(199))*(109))/(172),2)))*(114)",(e^(log_2((((((log_9(e^(log_8(e^((log_8((7 + 3)))^4)))))^5)*(52))*(199))*(109))/(172))))*(114),12051.6510267003
pow,"((exp(log((((((log(exp(log(exp((log((7 + 3),8))**4),8)),9))**5)*(52))*(199))*(109))/(172),2)))*(114))**4",((e^(log_2((((((log_9(e^(log_8(e^((log_8((7 + 3)))^4)))))^5)*(52))*(199))*(109))/(172))))*(114))^4,2.10953235217571e+16
/,"(((exp(log((((((log(exp(log(exp((log((7 + 3),8))**4),8)),9))**5)*(52))*(199))*(109))/(172),2)))*(114))**4)/(164)",(((e^(log_2((((((log_9(e^(log_8(e^((log_8((7 + 3)))^4)))))^5)*(52))*(199))*(109))/(172))))*(114))^4)/(164),128630021474129.
/,"((((exp(log((((((log(exp(log(exp((log((7 + 3),8))**4),8)),9))**5)*(52))*(199))*(109))/(172),2)))*(114))**4)/(164))/(199)",((((e^(log_2((((((log_9(e^(log_8(e^((log_8((7 + 3)))^4)))))^5)*(52))*(199))*(109))/(172))))*(114))^4)/(164))/(199),646382017457.933
log,"log(((((exp(log((((((log(exp(log(exp((log((7 + 3),8))**4),8)),9))**5)*(52))*(199))*(109))/(172),2)))*(114))**4)/(164))/(199),5)",log_5(((((e^(log_2((((((log_9(e^(log_8(e^((log_8((7 + 3)))^4)))))^5)*(52))*(199))*(109))/(172))))*(114))^4)/(164))/(199)),16.8969901318595
pow,"(log(((((exp(log((((((log(exp(log(exp((log((7 + 3),8))**4),8)),9))**5)*(52))*(199))*(109))/(172),2)))*(114))**4)/(164))/(199),5))**3",(log_5(((((e^(log_2((((((log_9(e^(log_8(e^((log_8((7 + 3)))^4)))))^5)*(52))*(199))*(109))/(172))))*(114))^4)/(164))/(199)))^3,4824.23051396077
*,"((log(((((exp(log((((((log(exp(log(exp((log((7 + 3),8))**4),8)),9))**5)*(52))*(199))*(109))/(172),2)))*(114))**4)/(164))/(199),5))**3)*(162)",((log_5(((((e^(log_2((((((log_9(e^(log_8(e^((log_8((7 + 3)))^4)))))^5)*(52))*(199))*(109))/(172))))*(114))^4)/(164))/(199)))^3)*(162),781525.343261645
pow,"(((log(((((exp(log((((((log(exp(log(exp((log((7 + 3),8))**4),8)),9))**5)*(52))*(199))*(109))/(172),2)))*(114))**4)/(164))/(199),5))**3)*(162))**5",(((log_5(((((e^(log_2((((((log_9(e^(log_8(e^((log_8((7 + 3)))^4)))))^5)*(52))*(199))*(109))/(172))))*(114))^4)/(164))/(199)))^3)*(162))^5,2.91551532994347e+29
log,"log((((log(((((exp(log((((((log(exp(log(exp((log((7 + 3),8))**4),8)),9))**5)*(52))*(199))*(109))/(172),2)))*(114))**4)/(164))/(199),5))**3)*(162))**5,4)",log_4((((log_5(((((e^(log_2((((((log_9(e^(log_8(e^((log_8((7 + 3)))^4)))))^5)*(52))*(199))*(109))/(172))))*(114))^4)/(164))/(199)))^3)*(162))^5),48.9398328301431
/,"(log((((log(((((exp(log((((((log(exp(log(exp((log((7 + 3),8))**4),8)),9))**5)*(52))*(199))*(109))/(172),2)))*(114))**4)/(164))/(199),5))**3)*(162))**5,4))/(139)",(log_4((((log_5(((((e^(log_2((((((log_9(e^(log_8(e^((log_8((7 + 3)))^4)))))^5)*(52))*(199))*(109))/(172))))*(114))^4)/(164))/(199)))^3)*(162))^5))/(139),0.352085128274411
/,"((log((((log(((((exp(log((((((log(exp(log(exp((log((7 + 3),8))**4),8)),9))**5)*(52))*(199))*(109))/(172),2)))*(114))**4)/(164))/(199),5))**3)*(162))**5,4))/(139))/(111)",((log_4((((log_5(((((e^(log_2((((((log_9(e^(log_8(e^((log_8((7 + 3)))^4)))))^5)*(52))*(199))*(109))/(172))))*(114))^4)/(164))/(199)))^3)*(162))^5))/(139))/(111),0.00317193809256226
exp,"exp(((log((((log(((((exp(log((((((log(exp(log(exp((log((7 + 3),8))**4),8)),9))**5)*(52))*(199))*(109))/(172),2)))*(114))**4)/(164))/(199),5))**3)*(162))**5,4))/(139))/(111))",e^(((log_4((((log_5(((((e^(log_2((((((log_9(e^(log_8(e^((log_8((7 + 3)))^4)))))^5)*(52))*(199))*(109))/(172))))*(114))^4)/(164))/(199)))^3)*(162))^5))/(139))/(111)),1.00317697401133
sqrt,"sqrt(exp(((log((((log(((((exp(log((((((log(exp(log(exp((log((7 + 3),8))**4),8)),9))**5)*(52))*(199))*(109))/(172),2)))*(114))**4)/(164))/(199),5))**3)*(162))**5,4))/(139))/(111)))",sqrt(e^(((log_4((((log_5(((((e^(log_2((((((log_9(e^(log_8(e^((log_8((7 + 3)))^4)))))^5)*(52))*(199))*(109))/(172))))*(114))^4)/(164))/(199)))^3)*(162))^5))/(139))/(111))),1.00158722736032
pow,"(sqrt(exp(((log((((log(((((exp(log((((((log(exp(log(exp((log((7 + 3),8))**4),8)),9))**5)*(52))*(199))*(109))/(172),2)))*(114))**4)/(164))/(199),5))**3)*(162))**5,4))/(139))/(111))))**5",(sqrt(e^(((log_4((((log_5(((((e^(log_2((((((log_9(e^(log_8(e^((log_8((7 + 3)))^4)))))^5)*(52))*(199))*(109))/(172))))*(114))^4)/(164))/(199)))^3)*(162))^5))/(139))/(111))))^5,1.00796136972713
*,"((sqrt(exp(((log((((log(((((exp(log((((((log(exp(log(exp((log((7 + 3),8))**4),8)),9))**5)*(52))*(199))*(109))/(172),2)))*(114))**4)/(164))/(199),5))**3)*(162))**5,4))/(139))/(111))))**5)*(82)",((sqrt(e^(((log_4((((log_5(((((e^(log_2((((((log_9(e^(log_8(e^((log_8((7 + 3)))^4)))))^5)*(52))*(199))*(109))/(172))))*(114))^4)/(164))/(199)))^3)*(162))^5))/(139))/(111))))^5)*(82),82.6528323176249
/,"(((sqrt(exp(((log((((log(((((exp(log((((((log(exp(log(exp((log((7 + 3),8))**4),8)),9))**5)*(52))*(199))*(109))/(172),2)))*(114))**4)/(164))/(199),5))**3)*(162))**5,4))/(139))/(111))))**5)*(82))/(58)",(((sqrt(e^(((log_4((((log_5(((((e^(log_2((((((log_9(e^(log_8(e^((log_8((7 + 3)))^4)))))^5)*(52))*(199))*(109))/(172))))*(114))^4)/(164))/(199)))^3)*(162))^5))/(139))/(111))))^5)*(82))/(58),1.42504883306250
log,"log((((sqrt(exp(((log((((log(((((exp(log((((((log(exp(log(exp((log((7 + 3),8))**4),8)),9))**5)*(52))*(199))*(109))/(172),2)))*(114))**4)/(164))/(199),5))**3)*(162))**5,4))/(139))/(111))))**5)*(82))/(58),8)",log_8((((sqrt(e^(((log_4((((log_5(((((e^(log_2((((((log_9(e^(log_8(e^((log_8((7 + 3)))^4)))))^5)*(52))*(199))*(109))/(172))))*(114))^4)/(164))/(199)))^3)*(162))^5))/(139))/(111))))^5)*(82))/(58)),0.170337119293626
