New op,SYMPY expression,Expression for LLM,Value
N/A,(9 - 3),(9 - 3),6.00000000000000
log,"log((9 - 3),5)",log_5((9 - 3)),1.11328275255938
sqrt,"sqrt(log((9 - 3),5))",sqrt(log_5((9 - 3))),1.05512215053963
*,"(sqrt(log((9 - 3),5)))*(197)",(sqrt(log_5((9 - 3))))*(197),207.859063656308
pow,"((sqrt(log((9 - 3),5)))*(197))**5",((sqrt(log_5((9 - 3))))*(197))^5,388011710311.254
log,"log(((sqrt(log((9 - 3),5)))*(197))**5,2)",log_2(((sqrt(log_5((9 - 3))))*(197))^5),38.4973092378049
/,"(log(((sqrt(log((9 - 3),5)))*(197))**5,2))/(80)",(log_2(((sqrt(log_5((9 - 3))))*(197))^5))/(80),0.481216365472561
/,"((log(((sqrt(log((9 - 3),5)))*(197))**5,2))/(80))/(106)",((log_2(((sqrt(log_5((9 - 3))))*(197))^5))/(80))/(106),0.00453977703276001
/,"(((log(((sqrt(log((9 - 3),5)))*(197))**5,2))/(80))/(106))/(168)",(((log_2(((sqrt(log_5((9 - 3))))*(197))^5))/(80))/(106))/(168),2.70224823378572e-5
exp,"exp((((log(((sqrt(log((9 - 3),5)))*(197))**5,2))/(80))/(106))/(168))",e^((((log_2(((sqrt(log_5((9 - 3))))*(197))^5))/(80))/(106))/(168)),1.00002702284745
log,"log(exp((((log(((sqrt(log((9 - 3),5)))*(197))**5,2))/(80))/(106))/(168)),3)",log_3(e^((((log_2(((sqrt(log_5((9 - 3))))*(197))^5))/(80))/(106))/(168))),2.45969234247485e-5
*,"(log(exp((((log(((sqrt(log((9 - 3),5)))*(197))**5,2))/(80))/(106))/(168)),3))*(114)",(log_3(e^((((log_2(((sqrt(log_5((9 - 3))))*(197))^5))/(80))/(106))/(168))))*(114),0.00280404927042133
sqrt,"sqrt((log(exp((((log(((sqrt(log((9 - 3),5)))*(197))**5,2))/(80))/(106))/(168)),3))*(114))",sqrt((log_3(e^((((log_2(((sqrt(log_5((9 - 3))))*(197))^5))/(80))/(106))/(168))))*(114)),0.0529532744069839
pow,"(sqrt((log(exp((((log(((sqrt(log((9 - 3),5)))*(197))**5,2))/(80))/(106))/(168)),3))*(114)))**5",(sqrt((log_3(e^((((log_2(((sqrt(log_5((9 - 3))))*(197))^5))/(80))/(106))/(168))))*(114)))^5,4.16355303519439e-7
log,"log((sqrt((log(exp((((log(((sqrt(log((9 - 3),5)))*(197))**5,2))/(80))/(106))/(168)),3))*(114)))**5,2)",log_2((sqrt((log_3(e^((((log_2(((sqrt(log_5((9 - 3))))*(197))^5))/(80))/(106))/(168))))*(114)))^5),-21.1956814631341
pow,"(log((sqrt((log(exp((((log(((sqrt(log((9 - 3),5)))*(197))**5,2))/(80))/(106))/(168)),3))*(114)))**5,2))**3",(log_2((sqrt((log_3(e^((((log_2(((sqrt(log_5((9 - 3))))*(197))^5))/(80))/(106))/(168))))*(114)))^5))^3,-9522.30641641718
pow,"((log((sqrt((log(exp((((log(((sqrt(log((9 - 3),5)))*(197))**5,2))/(80))/(106))/(168)),3))*(114)))**5,2))**3)**3",((log_2((sqrt((log_3(e^((((log_2(((sqrt(log_5((9 - 3))))*(197))^5))/(80))/(106))/(168))))*(114)))^5))^3)^3,-863428654266.174
exp,"exp(((log((sqrt((log(exp((((log(((sqrt(log((9 - 3),5)))*(197))**5,2))/(80))/(106))/(168)),3))*(114)))**5,2))**3)**3)",e^(((log_2((sqrt((log_3(e^((((log_2(((sqrt(log_5((9 - 3))))*(197))^5))/(80))/(106))/(168))))*(114)))^5))^3)^3),1.12222601776398e-374982300065
/,"(exp(((log((sqrt((log(exp((((log(((sqrt(log((9 - 3),5)))*(197))**5,2))/(80))/(106))/(168)),3))*(114)))**5,2))**3)**3))/(144)",(e^(((log_2((sqrt((log_3(e^((((log_2(((sqrt(log_5((9 - 3))))*(197))^5))/(80))/(106))/(168))))*(114)))^5))^3)^3))/(144),7.79323623447207e-374982300068
pow,"((exp(((log((sqrt((log(exp((((log(((sqrt(log((9 - 3),5)))*(197))**5,2))/(80))/(106))/(168)),3))*(114)))**5,2))**3)**3))/(144))**4",((e^(((log_2((sqrt((log_3(e^((((log_2(((sqrt(log_5((9 - 3))))*(197))^5))/(80))/(106))/(168))))*(114)))^5))^3)^3))/(144))^4,3.68868325655382e-1499929200269
log,"log(((exp(((log((sqrt((log(exp((((log(((sqrt(log((9 - 3),5)))*(197))**5,2))/(80))/(106))/(168)),3))*(114)))**5,2))**3)**3))/(144))**4,7)",log_7(((e^(((log_2((sqrt((log_3(e^((((log_2(((sqrt(log_5((9 - 3))))*(197))^5))/(80))/(106))/(168))))*(114)))^5))^3)^3))/(144))^4),-1774858216737.94
/,"(log(((exp(((log((sqrt((log(exp((((log(((sqrt(log((9 - 3),5)))*(197))**5,2))/(80))/(106))/(168)),3))*(114)))**5,2))**3)**3))/(144))**4,7))/(115)",(log_7(((e^(((log_2((sqrt((log_3(e^((((log_2(((sqrt(log_5((9 - 3))))*(197))^5))/(80))/(106))/(168))))*(114)))^5))^3)^3))/(144))^4))/(115),-15433549710.7647
pow,"((log(((exp(((log((sqrt((log(exp((((log(((sqrt(log((9 - 3),5)))*(197))**5,2))/(80))/(106))/(168)),3))*(114)))**5,2))**3)**3))/(144))**4,7))/(115))**3",((log_7(((e^(((log_2((sqrt((log_3(e^((((log_2(((sqrt(log_5((9 - 3))))*(197))^5))/(80))/(106))/(168))))*(114)))^5))^3)^3))/(144))^4))/(115))^3,-3.67618598791673e+30
*,"(((log(((exp(((log((sqrt((log(exp((((log(((sqrt(log((9 - 3),5)))*(197))**5,2))/(80))/(106))/(168)),3))*(114)))**5,2))**3)**3))/(144))**4,7))/(115))**3)*(176)",(((log_7(((e^(((log_2((sqrt((log_3(e^((((log_2(((sqrt(log_5((9 - 3))))*(197))^5))/(80))/(106))/(168))))*(114)))^5))^3)^3))/(144))^4))/(115))^3)*(176),-6.47008733873344e+32
*,"((((log(((exp(((log((sqrt((log(exp((((log(((sqrt(log((9 - 3),5)))*(197))**5,2))/(80))/(106))/(168)),3))*(114)))**5,2))**3)**3))/(144))**4,7))/(115))**3)*(176))*(98)",((((log_7(((e^(((log_2((sqrt((log_3(e^((((log_2(((sqrt(log_5((9 - 3))))*(197))^5))/(80))/(106))/(168))))*(114)))^5))^3)^3))/(144))^4))/(115))^3)*(176))*(98),-6.34068559195877e+34
pow,"(((((log(((exp(((log((sqrt((log(exp((((log(((sqrt(log((9 - 3),5)))*(197))**5,2))/(80))/(106))/(168)),3))*(114)))**5,2))**3)**3))/(144))**4,7))/(115))**3)*(176))*(98))**4",(((((log_7(((e^(((log_2((sqrt((log_3(e^((((log_2(((sqrt(log_5((9 - 3))))*(197))^5))/(80))/(106))/(168))))*(114)))^5))^3)^3))/(144))^4))/(115))^3)*(176))*(98))^4,1.61638523803283e+139
pow,"((((((log(((exp(((log((sqrt((log(exp((((log(((sqrt(log((9 - 3),5)))*(197))**5,2))/(80))/(106))/(168)),3))*(114)))**5,2))**3)**3))/(144))**4,7))/(115))**3)*(176))*(98))**4)**4",((((((log_7(((e^(((log_2((sqrt((log_3(e^((((log_2(((sqrt(log_5((9 - 3))))*(197))^5))/(80))/(106))/(168))))*(114)))^5))^3)^3))/(144))^4))/(115))^3)*(176))*(98))^4)^4,6.82620775763820e+556
sqrt,"sqrt(((((((log(((exp(((log((sqrt((log(exp((((log(((sqrt(log((9 - 3),5)))*(197))**5,2))/(80))/(106))/(168)),3))*(114)))**5,2))**3)**3))/(144))**4,7))/(115))**3)*(176))*(98))**4)**4)",sqrt(((((((log_7(((e^(((log_2((sqrt((log_3(e^((((log_2(((sqrt(log_5((9 - 3))))*(197))^5))/(80))/(106))/(168))))*(114)))^5))^3)^3))/(144))^4))/(115))^3)*(176))*(98))^4)^4),2.61270123773045e+278
*,"(sqrt(((((((log(((exp(((log((sqrt((log(exp((((log(((sqrt(log((9 - 3),5)))*(197))**5,2))/(80))/(106))/(168)),3))*(114)))**5,2))**3)**3))/(144))**4,7))/(115))**3)*(176))*(98))**4)**4))*(146)",(sqrt(((((((log_7(((e^(((log_2((sqrt((log_3(e^((((log_2(((sqrt(log_5((9 - 3))))*(197))^5))/(80))/(106))/(168))))*(114)))^5))^3)^3))/(144))^4))/(115))^3)*(176))*(98))^4)^4))*(146),3.81454380708645e+280
/,"((sqrt(((((((log(((exp(((log((sqrt((log(exp((((log(((sqrt(log((9 - 3),5)))*(197))**5,2))/(80))/(106))/(168)),3))*(114)))**5,2))**3)**3))/(144))**4,7))/(115))**3)*(176))*(98))**4)**4))*(146))/(161)",((sqrt(((((((log_7(((e^(((log_2((sqrt((log_3(e^((((log_2(((sqrt(log_5((9 - 3))))*(197))^5))/(80))/(106))/(168))))*(114)))^5))^3)^3))/(144))^4))/(115))^3)*(176))*(98))^4)^4))*(146))/(161),2.36928186775556e+278
*,"(((sqrt(((((((log(((exp(((log((sqrt((log(exp((((log(((sqrt(log((9 - 3),5)))*(197))**5,2))/(80))/(106))/(168)),3))*(114)))**5,2))**3)**3))/(144))**4,7))/(115))**3)*(176))*(98))**4)**4))*(146))/(161))*(173)",(((sqrt(((((((log_7(((e^(((log_2((sqrt((log_3(e^((((log_2(((sqrt(log_5((9 - 3))))*(197))^5))/(80))/(106))/(168))))*(114)))^5))^3)^3))/(144))^4))/(115))^3)*(176))*(98))^4)^4))*(146))/(161))*(173),4.09885763121712e+280
log,"log((((sqrt(((((((log(((exp(((log((sqrt((log(exp((((log(((sqrt(log((9 - 3),5)))*(197))**5,2))/(80))/(106))/(168)),3))*(114)))**5,2))**3)**3))/(144))**4,7))/(115))**3)*(176))*(98))**4)**4))*(146))/(161))*(173),9)",log_9((((sqrt(((((((log_7(((e^(((log_2((sqrt((log_3(e^((((log_2(((sqrt(log_5((9 - 3))))*(197))^5))/(80))/(106))/(168))))*(114)))^5))^3)^3))/(144))^4))/(115))^3)*(176))*(98))^4)^4))*(146))/(161))*(173)),294.068499420310
log,"log(log((((sqrt(((((((log(((exp(((log((sqrt((log(exp((((log(((sqrt(log((9 - 3),5)))*(197))**5,2))/(80))/(106))/(168)),3))*(114)))**5,2))**3)**3))/(144))**4,7))/(115))**3)*(176))*(98))**4)**4))*(146))/(161))*(173),9),2)",log_2(log_9((((sqrt(((((((log_7(((e^(((log_2((sqrt((log_3(e^((((log_2(((sqrt(log_5((9 - 3))))*(197))^5))/(80))/(106))/(168))))*(114)))^5))^3)^3))/(144))^4))/(115))^3)*(176))*(98))^4)^4))*(146))/(161))*(173))),8.20000844096982
*,"(log(log((((sqrt(((((((log(((exp(((log((sqrt((log(exp((((log(((sqrt(log((9 - 3),5)))*(197))**5,2))/(80))/(106))/(168)),3))*(114)))**5,2))**3)**3))/(144))**4,7))/(115))**3)*(176))*(98))**4)**4))*(146))/(161))*(173),9),2))*(162)",(log_2(log_9((((sqrt(((((((log_7(((e^(((log_2((sqrt((log_3(e^((((log_2(((sqrt(log_5((9 - 3))))*(197))^5))/(80))/(106))/(168))))*(114)))^5))^3)^3))/(144))^4))/(115))^3)*(176))*(98))^4)^4))*(146))/(161))*(173))))*(162),1328.40136743711
exp,"exp((log(log((((sqrt(((((((log(((exp(((log((sqrt((log(exp((((log(((sqrt(log((9 - 3),5)))*(197))**5,2))/(80))/(106))/(168)),3))*(114)))**5,2))**3)**3))/(144))**4,7))/(115))**3)*(176))*(98))**4)**4))*(146))/(161))*(173),9),2))*(162))",e^((log_2(log_9((((sqrt(((((((log_7(((e^(((log_2((sqrt((log_3(e^((((log_2(((sqrt(log_5((9 - 3))))*(197))^5))/(80))/(106))/(168))))*(114)))^5))^3)^3))/(144))^4))/(115))^3)*(176))*(98))^4)^4))*(146))/(161))*(173))))*(162)),8.26767946181914e+576
/,"(exp((log(log((((sqrt(((((((log(((exp(((log((sqrt((log(exp((((log(((sqrt(log((9 - 3),5)))*(197))**5,2))/(80))/(106))/(168)),3))*(114)))**5,2))**3)**3))/(144))**4,7))/(115))**3)*(176))*(98))**4)**4))*(146))/(161))*(173),9),2))*(162)))/(145)",(e^((log_2(log_9((((sqrt(((((((log_7(((e^(((log_2((sqrt((log_3(e^((((log_2(((sqrt(log_5((9 - 3))))*(197))^5))/(80))/(106))/(168))))*(114)))^5))^3)^3))/(144))^4))/(115))^3)*(176))*(98))^4)^4))*(146))/(161))*(173))))*(162)))/(145),5.70184790470285e+574
*,"((exp((log(log((((sqrt(((((((log(((exp(((log((sqrt((log(exp((((log(((sqrt(log((9 - 3),5)))*(197))**5,2))/(80))/(106))/(168)),3))*(114)))**5,2))**3)**3))/(144))**4,7))/(115))**3)*(176))*(98))**4)**4))*(146))/(161))*(173),9),2))*(162)))/(145))*(194)",((e^((log_2(log_9((((sqrt(((((((log_7(((e^(((log_2((sqrt((log_3(e^((((log_2(((sqrt(log_5((9 - 3))))*(197))^5))/(80))/(106))/(168))))*(114)))^5))^3)^3))/(144))^4))/(115))^3)*(176))*(98))^4)^4))*(146))/(161))*(173))))*(162)))/(145))*(194),1.10615849351235e+577
sqrt,"sqrt(((exp((log(log((((sqrt(((((((log(((exp(((log((sqrt((log(exp((((log(((sqrt(log((9 - 3),5)))*(197))**5,2))/(80))/(106))/(168)),3))*(114)))**5,2))**3)**3))/(144))**4,7))/(115))**3)*(176))*(98))**4)**4))*(146))/(161))*(173),9),2))*(162)))/(145))*(194))",sqrt(((e^((log_2(log_9((((sqrt(((((((log_7(((e^(((log_2((sqrt((log_3(e^((((log_2(((sqrt(log_5((9 - 3))))*(197))^5))/(80))/(106))/(168))))*(114)))^5))^3)^3))/(144))^4))/(115))^3)*(176))*(98))^4)^4))*(146))/(161))*(173))))*(162)))/(145))*(194)),3.32589611009176e+288
/,"(sqrt(((exp((log(log((((sqrt(((((((log(((exp(((log((sqrt((log(exp((((log(((sqrt(log((9 - 3),5)))*(197))**5,2))/(80))/(106))/(168)),3))*(114)))**5,2))**3)**3))/(144))**4,7))/(115))**3)*(176))*(98))**4)**4))*(146))/(161))*(173),9),2))*(162)))/(145))*(194)))/(85)",(sqrt(((e^((log_2(log_9((((sqrt(((((((log_7(((e^(((log_2((sqrt((log_3(e^((((log_2(((sqrt(log_5((9 - 3))))*(197))^5))/(80))/(106))/(168))))*(114)))^5))^3)^3))/(144))^4))/(115))^3)*(176))*(98))^4)^4))*(146))/(161))*(173))))*(162)))/(145))*(194)))/(85),3.91281895304914e+286
