New op,SYMPY expression,Expression for LLM,Value
N/A,(3 + 5),(3 + 5),8.00000000000000
/,((3 + 5))/(72),((3 + 5))/(72),0.111111111111111
log,"log(((3 + 5))/(72),5)",log_5(((3 + 5))/(72)),-1.36521238897197
pow,"(log(((3 + 5))/(72),5))**5",(log_5(((3 + 5))/(72)))^5,-4.74243190492624
*,"((log(((3 + 5))/(72),5))**5)*(128)",((log_5(((3 + 5))/(72)))^5)*(128),-607.031283830559
exp,"exp(((log(((3 + 5))/(72),5))**5)*(128))",e^(((log_5(((3 + 5))/(72)))^5)*(128)),2.34241095094257e-264
/,"(exp(((log(((3 + 5))/(72),5))**5)*(128)))/(149)",(e^(((log_5(((3 + 5))/(72)))^5)*(128)))/(149),1.57208788653863e-266
log,"log((exp(((log(((3 + 5))/(72),5))**5)*(128)))/(149),5)",log_5((e^(((log_5(((3 + 5))/(72)))^5)*(128)))/(149)),-380.278869665042
/,"(log((exp(((log(((3 + 5))/(72),5))**5)*(128)))/(149),5))/(160)",(log_5((e^(((log_5(((3 + 5))/(72)))^5)*(128)))/(149)))/(160),-2.37674293540651
/,"((log((exp(((log(((3 + 5))/(72),5))**5)*(128)))/(149),5))/(160))/(63)",((log_5((e^(((log_5(((3 + 5))/(72)))^5)*(128)))/(149)))/(160))/(63),-0.0377260783397859
/,"(((log((exp(((log(((3 + 5))/(72),5))**5)*(128)))/(149),5))/(160))/(63))/(104)",(((log_5((e^(((log_5(((3 + 5))/(72)))^5)*(128)))/(149)))/(160))/(63))/(104),-0.000362750753267172
pow,"((((log((exp(((log(((3 + 5))/(72),5))**5)*(128)))/(149),5))/(160))/(63))/(104))**3",((((log_5((e^(((log_5(((3 + 5))/(72)))^5)*(128)))/(149)))/(160))/(63))/(104))^3,-4.77336856592658e-11
*,"(((((log((exp(((log(((3 + 5))/(72),5))**5)*(128)))/(149),5))/(160))/(63))/(104))**3)*(62)",(((((log_5((e^(((log_5(((3 + 5))/(72)))^5)*(128)))/(149)))/(160))/(63))/(104))^3)*(62),-2.95948851087448e-9
pow,"((((((log((exp(((log(((3 + 5))/(72),5))**5)*(128)))/(149),5))/(160))/(63))/(104))**3)*(62))**5",((((((log_5((e^(((log_5(((3 + 5))/(72)))^5)*(128)))/(149)))/(160))/(63))/(104))^3)*(62))^5,-2.27030022199123e-43
exp,"exp(((((((log((exp(((log(((3 + 5))/(72),5))**5)*(128)))/(149),5))/(160))/(63))/(104))**3)*(62))**5)",e^(((((((log_5((e^(((log_5(((3 + 5))/(72)))^5)*(128)))/(149)))/(160))/(63))/(104))^3)*(62))^5),1.00000000000000
log,"log(exp(((((((log((exp(((log(((3 + 5))/(72),5))**5)*(128)))/(149),5))/(160))/(63))/(104))**3)*(62))**5),10)",log_10(e^(((((((log_5((e^(((log_5(((3 + 5))/(72)))^5)*(128)))/(149)))/(160))/(63))/(104))^3)*(62))^5)),-9.85978858674519e-44
pow,"(log(exp(((((((log((exp(((log(((3 + 5))/(72),5))**5)*(128)))/(149),5))/(160))/(63))/(104))**3)*(62))**5),10))**3",(log_10(e^(((((((log_5((e^(((log_5(((3 + 5))/(72)))^5)*(128)))/(149)))/(160))/(63))/(104))^3)*(62))^5)))^3,-9.58523596785884e-130
/,"((log(exp(((((((log((exp(((log(((3 + 5))/(72),5))**5)*(128)))/(149),5))/(160))/(63))/(104))**3)*(62))**5),10))**3)/(186)",((log_10(e^(((((((log_5((e^(((log_5(((3 + 5))/(72)))^5)*(128)))/(149)))/(160))/(63))/(104))^3)*(62))^5)))^3)/(186),-5.15335267089185e-132
