New op,SYMPY expression,Expression for LLM,Value
N/A,(3 * 7),(3 * 7),21.0000000000000
sqrt,sqrt((3 * 7)),sqrt((3 * 7)),4.58257569495584
exp,exp(sqrt((3 * 7))),e^(sqrt((3 * 7))),97.7658852834464
pow,(exp(sqrt((3 * 7))))**4,(e^(sqrt((3 * 7))))^4,91358581.7339272
sqrt,sqrt((exp(sqrt((3 * 7))))**4),sqrt((e^(sqrt((3 * 7))))^4),9558.16832525601
pow,(sqrt((exp(sqrt((3 * 7))))**4))**4,(sqrt((e^(sqrt((3 * 7))))^4))^4,8.34639045643467e+15
log,"log((sqrt((exp(sqrt((3 * 7))))**4))**4,7)",log_7((sqrt((e^(sqrt((3 * 7))))^4))^4),18.8398244273737
exp,"exp(log((sqrt((exp(sqrt((3 * 7))))**4))**4,7))",e^(log_7((sqrt((e^(sqrt((3 * 7))))^4))^4)),152065883.255777
log,"log(exp(log((sqrt((exp(sqrt((3 * 7))))**4))**4,7)),3)",log_3(e^(log_7((sqrt((e^(sqrt((3 * 7))))^4))^4))),17.1487472165580
exp,"exp(log(exp(log((sqrt((exp(sqrt((3 * 7))))**4))**4,7)),3))",e^(log_3(e^(log_7((sqrt((e^(sqrt((3 * 7))))^4))^4)))),28028915.0754777
pow,"(exp(log(exp(log((sqrt((exp(sqrt((3 * 7))))**4))**4,7)),3)))**4",(e^(log_3(e^(log_7((sqrt((e^(sqrt((3 * 7))))^4))^4)))))^4,6.17198910583688e+29
/,"((exp(log(exp(log((sqrt((exp(sqrt((3 * 7))))**4))**4,7)),3)))**4)/(184)",((e^(log_3(e^(log_7((sqrt((e^(sqrt((3 * 7))))^4))^4)))))^4)/(184),3.35434190534613e+27
*,"(((exp(log(exp(log((sqrt((exp(sqrt((3 * 7))))**4))**4,7)),3)))**4)/(184))*(51)",(((e^(log_3(e^(log_7((sqrt((e^(sqrt((3 * 7))))^4))^4)))))^4)/(184))*(51),1.71071437172653e+29
log,"log((((exp(log(exp(log((sqrt((exp(sqrt((3 * 7))))**4))**4,7)),3)))**4)/(184))*(51),9)",log_9((((e^(log_3(e^(log_7((sqrt((e^(sqrt((3 * 7))))^4))^4)))))^4)/(184))*(51)),30.6349562241618
/,"(log((((exp(log(exp(log((sqrt((exp(sqrt((3 * 7))))**4))**4,7)),3)))**4)/(184))*(51),9))/(92)",(log_9((((e^(log_3(e^(log_7((sqrt((e^(sqrt((3 * 7))))^4))^4)))))^4)/(184))*(51)))/(92),0.332988654610455
*,"((log((((exp(log(exp(log((sqrt((exp(sqrt((3 * 7))))**4))**4,7)),3)))**4)/(184))*(51),9))/(92))*(92)",((log_9((((e^(log_3(e^(log_7((sqrt((e^(sqrt((3 * 7))))^4))^4)))))^4)/(184))*(51)))/(92))*(92),30.6349562241618
/,"(((log((((exp(log(exp(log((sqrt((exp(sqrt((3 * 7))))**4))**4,7)),3)))**4)/(184))*(51),9))/(92))*(92))/(173)",(((log_9((((e^(log_3(e^(log_7((sqrt((e^(sqrt((3 * 7))))^4))^4)))))^4)/(184))*(51)))/(92))*(92))/(173),0.177080671815964
*,"((((log((((exp(log(exp(log((sqrt((exp(sqrt((3 * 7))))**4))**4,7)),3)))**4)/(184))*(51),9))/(92))*(92))/(173))*(78)",((((log_9((((e^(log_3(e^(log_7((sqrt((e^(sqrt((3 * 7))))^4))^4)))))^4)/(184))*(51)))/(92))*(92))/(173))*(78),13.8122924016452
pow,"(((((log((((exp(log(exp(log((sqrt((exp(sqrt((3 * 7))))**4))**4,7)),3)))**4)/(184))*(51),9))/(92))*(92))/(173))*(78))**5",(((((log_9((((e^(log_3(e^(log_7((sqrt((e^(sqrt((3 * 7))))^4))^4)))))^4)/(184))*(51)))/(92))*(92))/(173))*(78))^5,502723.073161895
*,"((((((log((((exp(log(exp(log((sqrt((exp(sqrt((3 * 7))))**4))**4,7)),3)))**4)/(184))*(51),9))/(92))*(92))/(173))*(78))**5)*(145)",((((((log_9((((e^(log_3(e^(log_7((sqrt((e^(sqrt((3 * 7))))^4))^4)))))^4)/(184))*(51)))/(92))*(92))/(173))*(78))^5)*(145),72894845.6084748
log,"log(((((((log((((exp(log(exp(log((sqrt((exp(sqrt((3 * 7))))**4))**4,7)),3)))**4)/(184))*(51),9))/(92))*(92))/(173))*(78))**5)*(145),9)",log_9(((((((log_9((((e^(log_3(e^(log_7((sqrt((e^(sqrt((3 * 7))))^4))^4)))))^4)/(184))*(51)))/(92))*(92))/(173))*(78))^5)*(145)),8.23972600537211
log,"log(log(((((((log((((exp(log(exp(log((sqrt((exp(sqrt((3 * 7))))**4))**4,7)),3)))**4)/(184))*(51),9))/(92))*(92))/(173))*(78))**5)*(145),9),6)",log_6(log_9(((((((log_9((((e^(log_3(e^(log_7((sqrt((e^(sqrt((3 * 7))))^4))^4)))))^4)/(184))*(51)))/(92))*(92))/(173))*(78))^5)*(145))),1.17703694486510
log,"log(log(log(((((((log((((exp(log(exp(log((sqrt((exp(sqrt((3 * 7))))**4))**4,7)),3)))**4)/(184))*(51),9))/(92))*(92))/(173))*(78))**5)*(145),9),6),2)",log_2(log_6(log_9(((((((log_9((((e^(log_3(e^(log_7((sqrt((e^(sqrt((3 * 7))))^4))^4)))))^4)/(184))*(51)))/(92))*(92))/(173))*(78))^5)*(145)))),0.235159604435116
exp,"exp(log(log(log(((((((log((((exp(log(exp(log((sqrt((exp(sqrt((3 * 7))))**4))**4,7)),3)))**4)/(184))*(51),9))/(92))*(92))/(173))*(78))**5)*(145),9),6),2))",e^(log_2(log_6(log_9(((((((log_9((((e^(log_3(e^(log_7((sqrt((e^(sqrt((3 * 7))))^4))^4)))))^4)/(184))*(51)))/(92))*(92))/(173))*(78))^5)*(145))))),1.26511066989413
sqrt,"sqrt(exp(log(log(log(((((((log((((exp(log(exp(log((sqrt((exp(sqrt((3 * 7))))**4))**4,7)),3)))**4)/(184))*(51),9))/(92))*(92))/(173))*(78))**5)*(145),9),6),2)))",sqrt(e^(log_2(log_6(log_9(((((((log_9((((e^(log_3(e^(log_7((sqrt((e^(sqrt((3 * 7))))^4))^4)))))^4)/(184))*(51)))/(92))*(92))/(173))*(78))^5)*(145)))))),1.12477138561315
/,"(sqrt(exp(log(log(log(((((((log((((exp(log(exp(log((sqrt((exp(sqrt((3 * 7))))**4))**4,7)),3)))**4)/(184))*(51),9))/(92))*(92))/(173))*(78))**5)*(145),9),6),2))))/(195)",(sqrt(e^(log_2(log_6(log_9(((((((log_9((((e^(log_3(e^(log_7((sqrt((e^(sqrt((3 * 7))))^4))^4)))))^4)/(184))*(51)))/(92))*(92))/(173))*(78))^5)*(145)))))))/(195),0.00576805838775976
*,"((sqrt(exp(log(log(log(((((((log((((exp(log(exp(log((sqrt((exp(sqrt((3 * 7))))**4))**4,7)),3)))**4)/(184))*(51),9))/(92))*(92))/(173))*(78))**5)*(145),9),6),2))))/(195))*(121)",((sqrt(e^(log_2(log_6(log_9(((((((log_9((((e^(log_3(e^(log_7((sqrt((e^(sqrt((3 * 7))))^4))^4)))))^4)/(184))*(51)))/(92))*(92))/(173))*(78))^5)*(145)))))))/(195))*(121),0.697935064918931
/,"(((sqrt(exp(log(log(log(((((((log((((exp(log(exp(log((sqrt((exp(sqrt((3 * 7))))**4))**4,7)),3)))**4)/(184))*(51),9))/(92))*(92))/(173))*(78))**5)*(145),9),6),2))))/(195))*(121))/(195)",(((sqrt(e^(log_2(log_6(log_9(((((((log_9((((e^(log_3(e^(log_7((sqrt((e^(sqrt((3 * 7))))^4))^4)))))^4)/(184))*(51)))/(92))*(92))/(173))*(78))^5)*(145)))))))/(195))*(121))/(195),0.00357915417907144
log,"log((((sqrt(exp(log(log(log(((((((log((((exp(log(exp(log((sqrt((exp(sqrt((3 * 7))))**4))**4,7)),3)))**4)/(184))*(51),9))/(92))*(92))/(173))*(78))**5)*(145),9),6),2))))/(195))*(121))/(195),7)",log_7((((sqrt(e^(log_2(log_6(log_9(((((((log_9((((e^(log_3(e^(log_7((sqrt((e^(sqrt((3 * 7))))^4))^4)))))^4)/(184))*(51)))/(92))*(92))/(173))*(78))^5)*(145)))))))/(195))*(121))/(195)),-2.89459858773422
exp,"exp(log((((sqrt(exp(log(log(log(((((((log((((exp(log(exp(log((sqrt((exp(sqrt((3 * 7))))**4))**4,7)),3)))**4)/(184))*(51),9))/(92))*(92))/(173))*(78))**5)*(145),9),6),2))))/(195))*(121))/(195),7))",e^(log_7((((sqrt(e^(log_2(log_6(log_9(((((((log_9((((e^(log_3(e^(log_7((sqrt((e^(sqrt((3 * 7))))^4))^4)))))^4)/(184))*(51)))/(92))*(92))/(173))*(78))^5)*(145)))))))/(195))*(121))/(195))),0.0553212272574622
pow,"(exp(log((((sqrt(exp(log(log(log(((((((log((((exp(log(exp(log((sqrt((exp(sqrt((3 * 7))))**4))**4,7)),3)))**4)/(184))*(51),9))/(92))*(92))/(173))*(78))**5)*(145),9),6),2))))/(195))*(121))/(195),7)))**3",(e^(log_7((((sqrt(e^(log_2(log_6(log_9(((((((log_9((((e^(log_3(e^(log_7((sqrt((e^(sqrt((3 * 7))))^4))^4)))))^4)/(184))*(51)))/(92))*(92))/(173))*(78))^5)*(145)))))))/(195))*(121))/(195))))^3,0.000169307196354835
log,"log((exp(log((((sqrt(exp(log(log(log(((((((log((((exp(log(exp(log((sqrt((exp(sqrt((3 * 7))))**4))**4,7)),3)))**4)/(184))*(51),9))/(92))*(92))/(173))*(78))**5)*(145),9),6),2))))/(195))*(121))/(195),7)))**3,9)",log_9((e^(log_7((((sqrt(e^(log_2(log_6(log_9(((((((log_9((((e^(log_3(e^(log_7((sqrt((e^(sqrt((3 * 7))))^4))^4)))))^4)/(184))*(51)))/(92))*(92))/(173))*(78))^5)*(145)))))))/(195))*(121))/(195))))^3),-3.95216576984150
/,"(log((exp(log((((sqrt(exp(log(log(log(((((((log((((exp(log(exp(log((sqrt((exp(sqrt((3 * 7))))**4))**4,7)),3)))**4)/(184))*(51),9))/(92))*(92))/(173))*(78))**5)*(145),9),6),2))))/(195))*(121))/(195),7)))**3,9))/(56)",(log_9((e^(log_7((((sqrt(e^(log_2(log_6(log_9(((((((log_9((((e^(log_3(e^(log_7((sqrt((e^(sqrt((3 * 7))))^4))^4)))))^4)/(184))*(51)))/(92))*(92))/(173))*(78))^5)*(145)))))))/(195))*(121))/(195))))^3))/(56),-0.0705743887471696
*,"((log((exp(log((((sqrt(exp(log(log(log(((((((log((((exp(log(exp(log((sqrt((exp(sqrt((3 * 7))))**4))**4,7)),3)))**4)/(184))*(51),9))/(92))*(92))/(173))*(78))**5)*(145),9),6),2))))/(195))*(121))/(195),7)))**3,9))/(56))*(112)",((log_9((e^(log_7((((sqrt(e^(log_2(log_6(log_9(((((((log_9((((e^(log_3(e^(log_7((sqrt((e^(sqrt((3 * 7))))^4))^4)))))^4)/(184))*(51)))/(92))*(92))/(173))*(78))^5)*(145)))))))/(195))*(121))/(195))))^3))/(56))*(112),-7.90433153968300
exp,"exp(((log((exp(log((((sqrt(exp(log(log(log(((((((log((((exp(log(exp(log((sqrt((exp(sqrt((3 * 7))))**4))**4,7)),3)))**4)/(184))*(51),9))/(92))*(92))/(173))*(78))**5)*(145),9),6),2))))/(195))*(121))/(195),7)))**3,9))/(56))*(112))",e^(((log_9((e^(log_7((((sqrt(e^(log_2(log_6(log_9(((((((log_9((((e^(log_3(e^(log_7((sqrt((e^(sqrt((3 * 7))))^4))^4)))))^4)/(184))*(51)))/(92))*(92))/(173))*(78))^5)*(145)))))))/(195))*(121))/(195))))^3))/(56))*(112)),0.000369141123074032
sqrt,"sqrt(exp(((log((exp(log((((sqrt(exp(log(log(log(((((((log((((exp(log(exp(log((sqrt((exp(sqrt((3 * 7))))**4))**4,7)),3)))**4)/(184))*(51),9))/(92))*(92))/(173))*(78))**5)*(145),9),6),2))))/(195))*(121))/(195),7)))**3,9))/(56))*(112)))",sqrt(e^(((log_9((e^(log_7((((sqrt(e^(log_2(log_6(log_9(((((((log_9((((e^(log_3(e^(log_7((sqrt((e^(sqrt((3 * 7))))^4))^4)))))^4)/(184))*(51)))/(92))*(92))/(173))*(78))^5)*(145)))))))/(195))*(121))/(195))))^3))/(56))*(112))),0.0192130456480495
*,"(sqrt(exp(((log((exp(log((((sqrt(exp(log(log(log(((((((log((((exp(log(exp(log((sqrt((exp(sqrt((3 * 7))))**4))**4,7)),3)))**4)/(184))*(51),9))/(92))*(92))/(173))*(78))**5)*(145),9),6),2))))/(195))*(121))/(195),7)))**3,9))/(56))*(112))))*(54)",(sqrt(e^(((log_9((e^(log_7((((sqrt(e^(log_2(log_6(log_9(((((((log_9((((e^(log_3(e^(log_7((sqrt((e^(sqrt((3 * 7))))^4))^4)))))^4)/(184))*(51)))/(92))*(92))/(173))*(78))^5)*(145)))))))/(195))*(121))/(195))))^3))/(56))*(112))))*(54),1.03750446499467
