New op,SYMPY expression,Expression for LLM,Value
N/A,(1 + 2),(1 + 2),3.00000000000000
*,((1 + 2))*(169),((1 + 2))*(169),507.000000000000
pow,(((1 + 2))*(169))**5,(((1 + 2))*(169))^5,33499613519307.0
*,((((1 + 2))*(169))**5)*(153),((((1 + 2))*(169))^5)*(153),5.12544086845397e+15
pow,(((((1 + 2))*(169))**5)*(153))**5,(((((1 + 2))*(169))^5)*(153))^5,3.53717166532602e+78
log,"log((((((1 + 2))*(169))**5)*(153))**5,2)",log_2((((((1 + 2))*(169))^5)*(153))^5),260.932987638547
pow,"(log((((((1 + 2))*(169))**5)*(153))**5,2))**3",(log_2((((((1 + 2))*(169))^5)*(153))^5))^3,17765889.6686595
pow,"((log((((((1 + 2))*(169))**5)*(153))**5,2))**3)**3",((log_2((((((1 + 2))*(169))^5)*(153))^5))^3)^3,5.60739153985157e+21
*,"(((log((((((1 + 2))*(169))**5)*(153))**5,2))**3)**3)*(179)",(((log_2((((((1 + 2))*(169))^5)*(153))^5))^3)^3)*(179),1.00372308563343e+24
sqrt,"sqrt((((log((((((1 + 2))*(169))**5)*(153))**5,2))**3)**3)*(179))",sqrt((((log_2((((((1 + 2))*(169))^5)*(153))^5))^3)^3)*(179)),1001859813363.84
*,"(sqrt((((log((((((1 + 2))*(169))**5)*(153))**5,2))**3)**3)*(179)))*(141)",(sqrt((((log_2((((((1 + 2))*(169))^5)*(153))^5))^3)^3)*(179)))*(141),141262233684302.
sqrt,"sqrt((sqrt((((log((((((1 + 2))*(169))**5)*(153))**5,2))**3)**3)*(179)))*(141))",sqrt((sqrt((((log_2((((((1 + 2))*(169))^5)*(153))^5))^3)^3)*(179)))*(141)),11885378.9878279
sqrt,"sqrt(sqrt((sqrt((((log((((((1 + 2))*(169))**5)*(153))**5,2))**3)**3)*(179)))*(141)))",sqrt(sqrt((sqrt((((log_2((((((1 + 2))*(169))^5)*(153))^5))^3)^3)*(179)))*(141))),3447.51780094432
pow,"(sqrt(sqrt((sqrt((((log((((((1 + 2))*(169))**5)*(153))**5,2))**3)**3)*(179)))*(141))))**4",(sqrt(sqrt((sqrt((((log_2((((((1 + 2))*(169))^5)*(153))^5))^3)^3)*(179)))*(141))))^4,141262233684302.
sqrt,"sqrt((sqrt(sqrt((sqrt((((log((((((1 + 2))*(169))**5)*(153))**5,2))**3)**3)*(179)))*(141))))**4)",sqrt((sqrt(sqrt((sqrt((((log_2((((((1 + 2))*(169))^5)*(153))^5))^3)^3)*(179)))*(141))))^4),11885378.9878279
exp,"exp(sqrt((sqrt(sqrt((sqrt((((log((((((1 + 2))*(169))**5)*(153))**5,2))**3)**3)*(179)))*(141))))**4))",e^(sqrt((sqrt(sqrt((sqrt((((log_2((((((1 + 2))*(169))^5)*(153))^5))^3)^3)*(179)))*(141))))^4)),3.23401869173999e+5161754
*,"(exp(sqrt((sqrt(sqrt((sqrt((((log((((((1 + 2))*(169))**5)*(153))**5,2))**3)**3)*(179)))*(141))))**4)))*(53)",(e^(sqrt((sqrt(sqrt((sqrt((((log_2((((((1 + 2))*(169))^5)*(153))^5))^3)^3)*(179)))*(141))))^4)))*(53),1.71402990662219e+5161756
sqrt,"sqrt((exp(sqrt((sqrt(sqrt((sqrt((((log((((((1 + 2))*(169))**5)*(153))**5,2))**3)**3)*(179)))*(141))))**4)))*(53))",sqrt((e^(sqrt((sqrt(sqrt((sqrt((((log_2((((((1 + 2))*(169))^5)*(153))^5))^3)^3)*(179)))*(141))))^4)))*(53)),1.30920964960628e+2580878
sqrt,"sqrt(sqrt((exp(sqrt((sqrt(sqrt((sqrt((((log((((((1 + 2))*(169))**5)*(153))**5,2))**3)**3)*(179)))*(141))))**4)))*(53)))",sqrt(sqrt((e^(sqrt((sqrt(sqrt((sqrt((((log_2((((((1 + 2))*(169))^5)*(153))^5))^3)^3)*(179)))*(141))))^4)))*(53))),1.14420699596108e+1290439
/,"(sqrt(sqrt((exp(sqrt((sqrt(sqrt((sqrt((((log((((((1 + 2))*(169))**5)*(153))**5,2))**3)**3)*(179)))*(141))))**4)))*(53))))/(68)",(sqrt(sqrt((e^(sqrt((sqrt(sqrt((sqrt((((log_2((((((1 + 2))*(169))^5)*(153))^5))^3)^3)*(179)))*(141))))^4)))*(53))))/(68),1.68265734700159e+1290437
sqrt,"sqrt((sqrt(sqrt((exp(sqrt((sqrt(sqrt((sqrt((((log((((((1 + 2))*(169))**5)*(153))**5,2))**3)**3)*(179)))*(141))))**4)))*(53))))/(68))",sqrt((sqrt(sqrt((e^(sqrt((sqrt(sqrt((sqrt((((log_2((((((1 + 2))*(169))^5)*(153))^5))^3)^3)*(179)))*(141))))^4)))*(53))))/(68)),4.10202065694651e+645218
log,"log(sqrt((sqrt(sqrt((exp(sqrt((sqrt(sqrt((sqrt((((log((((((1 + 2))*(169))**5)*(153))**5,2))**3)**3)*(179)))*(141))))**4)))*(53))))/(68)),9)",log_9(sqrt((sqrt(sqrt((e^(sqrt((sqrt(sqrt((sqrt((((log_2((((((1 + 2))*(169))^5)*(153))^5))^3)^3)*(179)))*(141))))^4)))*(53))))/(68))),676157.901807317
*,"(log(sqrt((sqrt(sqrt((exp(sqrt((sqrt(sqrt((sqrt((((log((((((1 + 2))*(169))**5)*(153))**5,2))**3)**3)*(179)))*(141))))**4)))*(53))))/(68)),9))*(76)",(log_9(sqrt((sqrt(sqrt((e^(sqrt((sqrt(sqrt((sqrt((((log_2((((((1 + 2))*(169))^5)*(153))^5))^3)^3)*(179)))*(141))))^4)))*(53))))/(68))))*(76),51388000.5373561
*,"((log(sqrt((sqrt(sqrt((exp(sqrt((sqrt(sqrt((sqrt((((log((((((1 + 2))*(169))**5)*(153))**5,2))**3)**3)*(179)))*(141))))**4)))*(53))))/(68)),9))*(76))*(82)",((log_9(sqrt((sqrt(sqrt((e^(sqrt((sqrt(sqrt((sqrt((((log_2((((((1 + 2))*(169))^5)*(153))^5))^3)^3)*(179)))*(141))))^4)))*(53))))/(68))))*(76))*(82),4213816044.06320
exp,"exp(((log(sqrt((sqrt(sqrt((exp(sqrt((sqrt(sqrt((sqrt((((log((((((1 + 2))*(169))**5)*(153))**5,2))**3)**3)*(179)))*(141))))**4)))*(53))))/(68)),9))*(76))*(82))",e^(((log_9(sqrt((sqrt(sqrt((e^(sqrt((sqrt(sqrt((sqrt((((log_2((((((1 + 2))*(169))^5)*(153))^5))^3)^3)*(179)))*(141))))^4)))*(53))))/(68))))*(76))*(82)),4.92082778524527e+1830037055
*,"(exp(((log(sqrt((sqrt(sqrt((exp(sqrt((sqrt(sqrt((sqrt((((log((((((1 + 2))*(169))**5)*(153))**5,2))**3)**3)*(179)))*(141))))**4)))*(53))))/(68)),9))*(76))*(82)))*(101)",(e^(((log_9(sqrt((sqrt(sqrt((e^(sqrt((sqrt(sqrt((sqrt((((log_2((((((1 + 2))*(169))^5)*(153))^5))^3)^3)*(179)))*(141))))^4)))*(53))))/(68))))*(76))*(82)))*(101),4.97003606325421e+1830037057
pow,"((exp(((log(sqrt((sqrt(sqrt((exp(sqrt((sqrt(sqrt((sqrt((((log((((((1 + 2))*(169))**5)*(153))**5,2))**3)**3)*(179)))*(141))))**4)))*(53))))/(68)),9))*(76))*(82)))*(101))**3",((e^(((log_9(sqrt((sqrt(sqrt((e^(sqrt((sqrt(sqrt((sqrt((((log_2((((((1 + 2))*(169))^5)*(153))^5))^3)^3)*(179)))*(141))))^4)))*(53))))/(68))))*(76))*(82)))*(101))^3,1.22766145403899e+5490111173
/,"(((exp(((log(sqrt((sqrt(sqrt((exp(sqrt((sqrt(sqrt((sqrt((((log((((((1 + 2))*(169))**5)*(153))**5,2))**3)**3)*(179)))*(141))))**4)))*(53))))/(68)),9))*(76))*(82)))*(101))**3)/(191)",(((e^(((log_9(sqrt((sqrt(sqrt((e^(sqrt((sqrt(sqrt((sqrt((((log_2((((((1 + 2))*(169))^5)*(153))^5))^3)^3)*(179)))*(141))))^4)))*(53))))/(68))))*(76))*(82)))*(101))^3)/(191),6.42754687978529e+5490111170
log,"log((((exp(((log(sqrt((sqrt(sqrt((exp(sqrt((sqrt(sqrt((sqrt((((log((((((1 + 2))*(169))**5)*(153))**5,2))**3)**3)*(179)))*(141))))**4)))*(53))))/(68)),9))*(76))*(82)))*(101))**3)/(191),6)",log_6((((e^(((log_9(sqrt((sqrt(sqrt((e^(sqrt((sqrt(sqrt((sqrt((((log_2((((((1 + 2))*(169))^5)*(153))^5))^3)^3)*(179)))*(141))))^4)))*(53))))/(68))))*(76))*(82)))*(101))^3)/(191)),7055326542.36733
log,"log(log((((exp(((log(sqrt((sqrt(sqrt((exp(sqrt((sqrt(sqrt((sqrt((((log((((((1 + 2))*(169))**5)*(153))**5,2))**3)**3)*(179)))*(141))))**4)))*(53))))/(68)),9))*(76))*(82)))*(101))**3)/(191),6),10)",log_10(log_6((((e^(((log_9(sqrt((sqrt(sqrt((e^(sqrt((sqrt(sqrt((sqrt((((log_2((((((1 + 2))*(169))^5)*(153))^5))^3)^3)*(179)))*(141))))^4)))*(53))))/(68))))*(76))*(82)))*(101))^3)/(191))),9.84851711904945
