New op,SYMPY expression,Expression for LLM,Value
N/A,(8 / 4),(8 / 4),2.00000000000000
pow,((8 / 4))**4,((8 / 4))^4,16.0000000000000
exp,exp(((8 / 4))**4),e^(((8 / 4))^4),8886110.52050787
log,"log(exp(((8 / 4))**4),8)",log_8(e^(((8 / 4))^4)),7.69437355140780
log,"log(log(exp(((8 / 4))**4),8),5)",log_5(log_8(e^(((8 / 4))^4))),1.26782731933245
/,"(log(log(exp(((8 / 4))**4),8),5))/(57)",(log_5(log_8(e^(((8 / 4))^4))))/(57),0.0222425845496921
log,"log((log(log(exp(((8 / 4))**4),8),5))/(57),4)",log_4((log_5(log_8(e^(((8 / 4))^4))))/(57)),-2.74526587665746
*,"(log((log(log(exp(((8 / 4))**4),8),5))/(57),4))*(91)",(log_4((log_5(log_8(e^(((8 / 4))^4))))/(57)))*(91),-249.819194775829
exp,"exp((log((log(log(exp(((8 / 4))**4),8),5))/(57),4))*(91))",e^((log_4((log_5(log_8(e^(((8 / 4))^4))))/(57)))*(91)),3.19817508285336e-109
*,"(exp((log((log(log(exp(((8 / 4))**4),8),5))/(57),4))*(91)))*(60)",(e^((log_4((log_5(log_8(e^(((8 / 4))^4))))/(57)))*(91)))*(60),1.91890504971202e-107
/,"((exp((log((log(log(exp(((8 / 4))**4),8),5))/(57),4))*(91)))*(60))/(160)",((e^((log_4((log_5(log_8(e^(((8 / 4))^4))))/(57)))*(91)))*(60))/(160),1.19931565607001e-109
/,"(((exp((log((log(log(exp(((8 / 4))**4),8),5))/(57),4))*(91)))*(60))/(160))/(83)",(((e^((log_4((log_5(log_8(e^(((8 / 4))^4))))/(57)))*(91)))*(60))/(160))/(83),1.44495862177110e-111
/,"((((exp((log((log(log(exp(((8 / 4))**4),8),5))/(57),4))*(91)))*(60))/(160))/(83))/(187)",((((e^((log_4((log_5(log_8(e^(((8 / 4))^4))))/(57)))*(91)))*(60))/(160))/(83))/(187),7.72705145332137e-114
/,"(((((exp((log((log(log(exp(((8 / 4))**4),8),5))/(57),4))*(91)))*(60))/(160))/(83))/(187))/(87)",(((((e^((log_4((log_5(log_8(e^(((8 / 4))^4))))/(57)))*(91)))*(60))/(160))/(83))/(187))/(87),8.88166833715100e-116
sqrt,"sqrt((((((exp((log((log(log(exp(((8 / 4))**4),8),5))/(57),4))*(91)))*(60))/(160))/(83))/(187))/(87))",sqrt((((((e^((log_4((log_5(log_8(e^(((8 / 4))^4))))/(57)))*(91)))*(60))/(160))/(83))/(187))/(87)),2.98021280064881e-58
sqrt,"sqrt(sqrt((((((exp((log((log(log(exp(((8 / 4))**4),8),5))/(57),4))*(91)))*(60))/(160))/(83))/(187))/(87)))",sqrt(sqrt((((((e^((log_4((log_5(log_8(e^(((8 / 4))^4))))/(57)))*(91)))*(60))/(160))/(83))/(187))/(87))),1.72632928511591e-29
pow,"(sqrt(sqrt((((((exp((log((log(log(exp(((8 / 4))**4),8),5))/(57),4))*(91)))*(60))/(160))/(83))/(187))/(87))))**5",(sqrt(sqrt((((((e^((log_4((log_5(log_8(e^(((8 / 4))^4))))/(57)))*(91)))*(60))/(160))/(83))/(187))/(87))))^5,1.53326841511105e-144
exp,"exp((sqrt(sqrt((((((exp((log((log(log(exp(((8 / 4))**4),8),5))/(57),4))*(91)))*(60))/(160))/(83))/(187))/(87))))**5)",e^((sqrt(sqrt((((((e^((log_4((log_5(log_8(e^(((8 / 4))^4))))/(57)))*(91)))*(60))/(160))/(83))/(187))/(87))))^5),1.00000000000000
pow,"(exp((sqrt(sqrt((((((exp((log((log(log(exp(((8 / 4))**4),8),5))/(57),4))*(91)))*(60))/(160))/(83))/(187))/(87))))**5))**4",(e^((sqrt(sqrt((((((e^((log_4((log_5(log_8(e^(((8 / 4))^4))))/(57)))*(91)))*(60))/(160))/(83))/(187))/(87))))^5))^4,1.00000000000000
*,"((exp((sqrt(sqrt((((((exp((log((log(log(exp(((8 / 4))**4),8),5))/(57),4))*(91)))*(60))/(160))/(83))/(187))/(87))))**5))**4)*(74)",((e^((sqrt(sqrt((((((e^((log_4((log_5(log_8(e^(((8 / 4))^4))))/(57)))*(91)))*(60))/(160))/(83))/(187))/(87))))^5))^4)*(74),74.0000000000000
exp,"exp(((exp((sqrt(sqrt((((((exp((log((log(log(exp(((8 / 4))**4),8),5))/(57),4))*(91)))*(60))/(160))/(83))/(187))/(87))))**5))**4)*(74))",e^(((e^((sqrt(sqrt((((((e^((log_4((log_5(log_8(e^(((8 / 4))^4))))/(57)))*(91)))*(60))/(160))/(83))/(187))/(87))))^5))^4)*(74)),1.37338297954018e+32
exp,"exp(exp(((exp((sqrt(sqrt((((((exp((log((log(log(exp(((8 / 4))**4),8),5))/(57),4))*(91)))*(60))/(160))/(83))/(187))/(87))))**5))**4)*(74)))",e^(e^(((e^((sqrt(sqrt((((((e^((log_4((log_5(log_8(e^(((8 / 4))^4))))/(57)))*(91)))*(60))/(160))/(83))/(187))/(87))))^5))^4)*(74))),4.67044783876204e+59645264955414512245690983380377
