New op,SYMPY expression,Expression for LLM,Value
N/A,(2 + 2),(2 + 2),4.00000000000000
sqrt,sqrt((2 + 2)),sqrt((2 + 2)),2.00000000000000
sqrt,sqrt(sqrt((2 + 2))),sqrt(sqrt((2 + 2))),1.41421356237310
log,"log(sqrt(sqrt((2 + 2))),3)",log_3(sqrt(sqrt((2 + 2)))),0.315464876785729
sqrt,"sqrt(log(sqrt(sqrt((2 + 2))),3))",sqrt(log_3(sqrt(sqrt((2 + 2))))),0.561662600486919
sqrt,"sqrt(sqrt(log(sqrt(sqrt((2 + 2))),3)))",sqrt(sqrt(log_3(sqrt(sqrt((2 + 2)))))),0.749441525728939
*,"(sqrt(sqrt(log(sqrt(sqrt((2 + 2))),3))))*(180)",(sqrt(sqrt(log_3(sqrt(sqrt((2 + 2)))))))*(180),134.899474631209
exp,"exp((sqrt(sqrt(log(sqrt(sqrt((2 + 2))),3))))*(180))",e^((sqrt(sqrt(log_3(sqrt(sqrt((2 + 2)))))))*(180)),3.85564858328208e+58
*,"(exp((sqrt(sqrt(log(sqrt(sqrt((2 + 2))),3))))*(180)))*(147)",(e^((sqrt(sqrt(log_3(sqrt(sqrt((2 + 2)))))))*(180)))*(147),5.66780341742465e+60
sqrt,"sqrt((exp((sqrt(sqrt(log(sqrt(sqrt((2 + 2))),3))))*(180)))*(147))",sqrt((e^((sqrt(sqrt(log_3(sqrt(sqrt((2 + 2)))))))*(180)))*(147)),2.38071489629159e+30
exp,"exp(sqrt((exp((sqrt(sqrt(log(sqrt(sqrt((2 + 2))),3))))*(180)))*(147)))",e^(sqrt((e^((sqrt(sqrt(log_3(sqrt(sqrt((2 + 2)))))))*(180)))*(147))),1.01165730000264e+1033931342444307766453230182296
log,"log(exp(sqrt((exp((sqrt(sqrt(log(sqrt(sqrt((2 + 2))),3))))*(180)))*(147))),10)",log_10(e^(sqrt((e^((sqrt(sqrt(log_3(sqrt(sqrt((2 + 2)))))))*(180)))*(147)))),1.03393134244431e+30
sqrt,"sqrt(log(exp(sqrt((exp((sqrt(sqrt(log(sqrt(sqrt((2 + 2))),3))))*(180)))*(147))),10))",sqrt(log_10(e^(sqrt((e^((sqrt(sqrt(log_3(sqrt(sqrt((2 + 2)))))))*(180)))*(147))))),1.01682414528979e+15
*,"(sqrt(log(exp(sqrt((exp((sqrt(sqrt(log(sqrt(sqrt((2 + 2))),3))))*(180)))*(147))),10)))*(80)",(sqrt(log_10(e^(sqrt((e^((sqrt(sqrt(log_3(sqrt(sqrt((2 + 2)))))))*(180)))*(147))))))*(80),8.13459316231830e+16
sqrt,"sqrt((sqrt(log(exp(sqrt((exp((sqrt(sqrt(log(sqrt(sqrt((2 + 2))),3))))*(180)))*(147))),10)))*(80))",sqrt((sqrt(log_10(e^(sqrt((e^((sqrt(sqrt(log_3(sqrt(sqrt((2 + 2)))))))*(180)))*(147))))))*(80)),285212081.832420
/,"(sqrt((sqrt(log(exp(sqrt((exp((sqrt(sqrt(log(sqrt(sqrt((2 + 2))),3))))*(180)))*(147))),10)))*(80)))/(147)",(sqrt((sqrt(log_10(e^(sqrt((e^((sqrt(sqrt(log_3(sqrt(sqrt((2 + 2)))))))*(180)))*(147))))))*(80)))/(147),1940218.24375796
*,"((sqrt((sqrt(log(exp(sqrt((exp((sqrt(sqrt(log(sqrt(sqrt((2 + 2))),3))))*(180)))*(147))),10)))*(80)))/(147))*(194)",((sqrt((sqrt(log_10(e^(sqrt((e^((sqrt(sqrt(log_3(sqrt(sqrt((2 + 2)))))))*(180)))*(147))))))*(80)))/(147))*(194),376402339.289044
*,"(((sqrt((sqrt(log(exp(sqrt((exp((sqrt(sqrt(log(sqrt(sqrt((2 + 2))),3))))*(180)))*(147))),10)))*(80)))/(147))*(194))*(155)",(((sqrt((sqrt(log_10(e^(sqrt((e^((sqrt(sqrt(log_3(sqrt(sqrt((2 + 2)))))))*(180)))*(147))))))*(80)))/(147))*(194))*(155),58342362589.8018
pow,"((((sqrt((sqrt(log(exp(sqrt((exp((sqrt(sqrt(log(sqrt(sqrt((2 + 2))),3))))*(180)))*(147))),10)))*(80)))/(147))*(194))*(155))**5",((((sqrt((sqrt(log_10(e^(sqrt((e^((sqrt(sqrt(log_3(sqrt(sqrt((2 + 2)))))))*(180)))*(147))))))*(80)))/(147))*(194))*(155))^5,6.75958541276716e+53
log,"log(((((sqrt((sqrt(log(exp(sqrt((exp((sqrt(sqrt(log(sqrt(sqrt((2 + 2))),3))))*(180)))*(147))),10)))*(80)))/(147))*(194))*(155))**5,2)",log_2(((((sqrt((sqrt(log_10(e^(sqrt((e^((sqrt(sqrt(log_3(sqrt(sqrt((2 + 2)))))))*(180)))*(147))))))*(80)))/(147))*(194))*(155))^5),178.819123793099
pow,"(log(((((sqrt((sqrt(log(exp(sqrt((exp((sqrt(sqrt(log(sqrt(sqrt((2 + 2))),3))))*(180)))*(147))),10)))*(80)))/(147))*(194))*(155))**5,2))**5",(log_2(((((sqrt((sqrt(log_10(e^(sqrt((e^((sqrt(sqrt(log_3(sqrt(sqrt((2 + 2)))))))*(180)))*(147))))))*(80)))/(147))*(194))*(155))^5))^5,182839410593.577
*,"((log(((((sqrt((sqrt(log(exp(sqrt((exp((sqrt(sqrt(log(sqrt(sqrt((2 + 2))),3))))*(180)))*(147))),10)))*(80)))/(147))*(194))*(155))**5,2))**5)*(141)",((log_2(((((sqrt((sqrt(log_10(e^(sqrt((e^((sqrt(sqrt(log_3(sqrt(sqrt((2 + 2)))))))*(180)))*(147))))))*(80)))/(147))*(194))*(155))^5))^5)*(141),25780356893694.4
log,"log(((log(((((sqrt((sqrt(log(exp(sqrt((exp((sqrt(sqrt(log(sqrt(sqrt((2 + 2))),3))))*(180)))*(147))),10)))*(80)))/(147))*(194))*(155))**5,2))**5)*(141),9)",log_9(((log_2(((((sqrt((sqrt(log_10(e^(sqrt((e^((sqrt(sqrt(log_3(sqrt(sqrt((2 + 2)))))))*(180)))*(147))))))*(80)))/(147))*(194))*(155))^5))^5)*(141)),14.0543821854579
/,"(log(((log(((((sqrt((sqrt(log(exp(sqrt((exp((sqrt(sqrt(log(sqrt(sqrt((2 + 2))),3))))*(180)))*(147))),10)))*(80)))/(147))*(194))*(155))**5,2))**5)*(141),9))/(120)",(log_9(((log_2(((((sqrt((sqrt(log_10(e^(sqrt((e^((sqrt(sqrt(log_3(sqrt(sqrt((2 + 2)))))))*(180)))*(147))))))*(80)))/(147))*(194))*(155))^5))^5)*(141)))/(120),0.117119851545482
pow,"((log(((log(((((sqrt((sqrt(log(exp(sqrt((exp((sqrt(sqrt(log(sqrt(sqrt((2 + 2))),3))))*(180)))*(147))),10)))*(80)))/(147))*(194))*(155))**5,2))**5)*(141),9))/(120))**5",((log_9(((log_2(((((sqrt((sqrt(log_10(e^(sqrt((e^((sqrt(sqrt(log_3(sqrt(sqrt((2 + 2)))))))*(180)))*(147))))))*(80)))/(147))*(194))*(155))^5))^5)*(141)))/(120))^5,2.20370047938636e-5
/,"(((log(((log(((((sqrt((sqrt(log(exp(sqrt((exp((sqrt(sqrt(log(sqrt(sqrt((2 + 2))),3))))*(180)))*(147))),10)))*(80)))/(147))*(194))*(155))**5,2))**5)*(141),9))/(120))**5)/(50)",(((log_9(((log_2(((((sqrt((sqrt(log_10(e^(sqrt((e^((sqrt(sqrt(log_3(sqrt(sqrt((2 + 2)))))))*(180)))*(147))))))*(80)))/(147))*(194))*(155))^5))^5)*(141)))/(120))^5)/(50),4.40740095877273e-7
log,"log((((log(((log(((((sqrt((sqrt(log(exp(sqrt((exp((sqrt(sqrt(log(sqrt(sqrt((2 + 2))),3))))*(180)))*(147))),10)))*(80)))/(147))*(194))*(155))**5,2))**5)*(141),9))/(120))**5)/(50),3)",log_3((((log_9(((log_2(((((sqrt((sqrt(log_10(e^(sqrt((e^((sqrt(sqrt(log_3(sqrt(sqrt((2 + 2)))))))*(180)))*(147))))))*(80)))/(147))*(194))*(155))^5))^5)*(141)))/(120))^5)/(50)),-13.3211785795061
*,"(log((((log(((log(((((sqrt((sqrt(log(exp(sqrt((exp((sqrt(sqrt(log(sqrt(sqrt((2 + 2))),3))))*(180)))*(147))),10)))*(80)))/(147))*(194))*(155))**5,2))**5)*(141),9))/(120))**5)/(50),3))*(77)",(log_3((((log_9(((log_2(((((sqrt((sqrt(log_10(e^(sqrt((e^((sqrt(sqrt(log_3(sqrt(sqrt((2 + 2)))))))*(180)))*(147))))))*(80)))/(147))*(194))*(155))^5))^5)*(141)))/(120))^5)/(50)))*(77),-1025.73075062197
exp,"exp((log((((log(((log(((((sqrt((sqrt(log(exp(sqrt((exp((sqrt(sqrt(log(sqrt(sqrt((2 + 2))),3))))*(180)))*(147))),10)))*(80)))/(147))*(194))*(155))**5,2))**5)*(141),9))/(120))**5)/(50),3))*(77))",e^((log_3((((log_9(((log_2(((((sqrt((sqrt(log_10(e^(sqrt((e^((sqrt(sqrt(log_3(sqrt(sqrt((2 + 2)))))))*(180)))*(147))))))*(80)))/(147))*(194))*(155))^5))^5)*(141)))/(120))^5)/(50)))*(77)),3.39465064655308e-446
/,"(exp((log((((log(((log(((((sqrt((sqrt(log(exp(sqrt((exp((sqrt(sqrt(log(sqrt(sqrt((2 + 2))),3))))*(180)))*(147))),10)))*(80)))/(147))*(194))*(155))**5,2))**5)*(141),9))/(120))**5)/(50),3))*(77)))/(157)",(e^((log_3((((log_9(((log_2(((((sqrt((sqrt(log_10(e^(sqrt((e^((sqrt(sqrt(log_3(sqrt(sqrt((2 + 2)))))))*(180)))*(147))))))*(80)))/(147))*(194))*(155))^5))^5)*(141)))/(120))^5)/(50)))*(77)))/(157),2.16219786404655e-448
pow,"((exp((log((((log(((log(((((sqrt((sqrt(log(exp(sqrt((exp((sqrt(sqrt(log(sqrt(sqrt((2 + 2))),3))))*(180)))*(147))),10)))*(80)))/(147))*(194))*(155))**5,2))**5)*(141),9))/(120))**5)/(50),3))*(77)))/(157))**3",((e^((log_3((((log_9(((log_2(((((sqrt((sqrt(log_10(e^(sqrt((e^((sqrt(sqrt(log_3(sqrt(sqrt((2 + 2)))))))*(180)))*(147))))))*(80)))/(147))*(194))*(155))^5))^5)*(141)))/(120))^5)/(50)))*(77)))/(157))^3,1.01084903764330e-1343
exp,"exp(((exp((log((((log(((log(((((sqrt((sqrt(log(exp(sqrt((exp((sqrt(sqrt(log(sqrt(sqrt((2 + 2))),3))))*(180)))*(147))),10)))*(80)))/(147))*(194))*(155))**5,2))**5)*(141),9))/(120))**5)/(50),3))*(77)))/(157))**3)",e^(((e^((log_3((((log_9(((log_2(((((sqrt((sqrt(log_10(e^(sqrt((e^((sqrt(sqrt(log_3(sqrt(sqrt((2 + 2)))))))*(180)))*(147))))))*(80)))/(147))*(194))*(155))^5))^5)*(141)))/(120))^5)/(50)))*(77)))/(157))^3),1.00000000000000
pow,"(exp(((exp((log((((log(((log(((((sqrt((sqrt(log(exp(sqrt((exp((sqrt(sqrt(log(sqrt(sqrt((2 + 2))),3))))*(180)))*(147))),10)))*(80)))/(147))*(194))*(155))**5,2))**5)*(141),9))/(120))**5)/(50),3))*(77)))/(157))**3))**4",(e^(((e^((log_3((((log_9(((log_2(((((sqrt((sqrt(log_10(e^(sqrt((e^((sqrt(sqrt(log_3(sqrt(sqrt((2 + 2)))))))*(180)))*(147))))))*(80)))/(147))*(194))*(155))^5))^5)*(141)))/(120))^5)/(50)))*(77)))/(157))^3))^4,1.00000000000000
log,"log((exp(((exp((log((((log(((log(((((sqrt((sqrt(log(exp(sqrt((exp((sqrt(sqrt(log(sqrt(sqrt((2 + 2))),3))))*(180)))*(147))),10)))*(80)))/(147))*(194))*(155))**5,2))**5)*(141),9))/(120))**5)/(50),3))*(77)))/(157))**3))**4,7)",log_7((e^(((e^((log_3((((log_9(((log_2(((((sqrt((sqrt(log_10(e^(sqrt((e^((sqrt(sqrt(log_3(sqrt(sqrt((2 + 2)))))))*(180)))*(147))))))*(80)))/(147))*(194))*(155))^5))^5)*(141)))/(120))^5)/(50)))*(77)))/(157))^3))^4),2.07789457932379e-1343
sqrt,"sqrt(log((exp(((exp((log((((log(((log(((((sqrt((sqrt(log(exp(sqrt((exp((sqrt(sqrt(log(sqrt(sqrt((2 + 2))),3))))*(180)))*(147))),10)))*(80)))/(147))*(194))*(155))**5,2))**5)*(141),9))/(120))**5)/(50),3))*(77)))/(157))**3))**4,7))",sqrt(log_7((e^(((e^((log_3((((log_9(((log_2(((((sqrt((sqrt(log_10(e^(sqrt((e^((sqrt(sqrt(log_3(sqrt(sqrt((2 + 2)))))))*(180)))*(147))))))*(80)))/(147))*(194))*(155))^5))^5)*(141)))/(120))^5)/(50)))*(77)))/(157))^3))^4)),4.55839289588314e-672
sqrt,"sqrt(sqrt(log((exp(((exp((log((((log(((log(((((sqrt((sqrt(log(exp(sqrt((exp((sqrt(sqrt(log(sqrt(sqrt((2 + 2))),3))))*(180)))*(147))),10)))*(80)))/(147))*(194))*(155))**5,2))**5)*(141),9))/(120))**5)/(50),3))*(77)))/(157))**3))**4,7)))",sqrt(sqrt(log_7((e^(((e^((log_3((((log_9(((log_2(((((sqrt((sqrt(log_10(e^(sqrt((e^((sqrt(sqrt(log_3(sqrt(sqrt((2 + 2)))))))*(180)))*(147))))))*(80)))/(147))*(194))*(155))^5))^5)*(141)))/(120))^5)/(50)))*(77)))/(157))^3))^4))),2.13503931951689e-336
/,"(sqrt(sqrt(log((exp(((exp((log((((log(((log(((((sqrt((sqrt(log(exp(sqrt((exp((sqrt(sqrt(log(sqrt(sqrt((2 + 2))),3))))*(180)))*(147))),10)))*(80)))/(147))*(194))*(155))**5,2))**5)*(141),9))/(120))**5)/(50),3))*(77)))/(157))**3))**4,7))))/(136)",(sqrt(sqrt(log_7((e^(((e^((log_3((((log_9(((log_2(((((sqrt((sqrt(log_10(e^(sqrt((e^((sqrt(sqrt(log_3(sqrt(sqrt((2 + 2)))))))*(180)))*(147))))))*(80)))/(147))*(194))*(155))^5))^5)*(141)))/(120))^5)/(50)))*(77)))/(157))^3))^4))))/(136),1.56988185258595e-338
exp,"exp((sqrt(sqrt(log((exp(((exp((log((((log(((log(((((sqrt((sqrt(log(exp(sqrt((exp((sqrt(sqrt(log(sqrt(sqrt((2 + 2))),3))))*(180)))*(147))),10)))*(80)))/(147))*(194))*(155))**5,2))**5)*(141),9))/(120))**5)/(50),3))*(77)))/(157))**3))**4,7))))/(136))",e^((sqrt(sqrt(log_7((e^(((e^((log_3((((log_9(((log_2(((((sqrt((sqrt(log_10(e^(sqrt((e^((sqrt(sqrt(log_3(sqrt(sqrt((2 + 2)))))))*(180)))*(147))))))*(80)))/(147))*(194))*(155))^5))^5)*(141)))/(120))^5)/(50)))*(77)))/(157))^3))^4))))/(136)),1.00000000000000
/,"(exp((sqrt(sqrt(log((exp(((exp((log((((log(((log(((((sqrt((sqrt(log(exp(sqrt((exp((sqrt(sqrt(log(sqrt(sqrt((2 + 2))),3))))*(180)))*(147))),10)))*(80)))/(147))*(194))*(155))**5,2))**5)*(141),9))/(120))**5)/(50),3))*(77)))/(157))**3))**4,7))))/(136)))/(104)",(e^((sqrt(sqrt(log_7((e^(((e^((log_3((((log_9(((log_2(((((sqrt((sqrt(log_10(e^(sqrt((e^((sqrt(sqrt(log_3(sqrt(sqrt((2 + 2)))))))*(180)))*(147))))))*(80)))/(147))*(194))*(155))^5))^5)*(141)))/(120))^5)/(50)))*(77)))/(157))^3))^4))))/(136)))/(104),0.00961538461538462
log,"log((exp((sqrt(sqrt(log((exp(((exp((log((((log(((log(((((sqrt((sqrt(log(exp(sqrt((exp((sqrt(sqrt(log(sqrt(sqrt((2 + 2))),3))))*(180)))*(147))),10)))*(80)))/(147))*(194))*(155))**5,2))**5)*(141),9))/(120))**5)/(50),3))*(77)))/(157))**3))**4,7))))/(136)))/(104),9)",log_9((e^((sqrt(sqrt(log_7((e^(((e^((log_3((((log_9(((log_2(((((sqrt((sqrt(log_10(e^(sqrt((e^((sqrt(sqrt(log_3(sqrt(sqrt((2 + 2)))))))*(180)))*(147))))))*(80)))/(147))*(194))*(155))^5))^5)*(141)))/(120))^5)/(50)))*(77)))/(157))^3))^4))))/(136)))/(104)),-2.11375339009358
