New op,SYMPY expression,Expression for LLM,Value
N/A,(2 + 3),(2 + 3),5.00000000000000
exp,exp((2 + 3)),e^((2 + 3)),148.413159102577
/,(exp((2 + 3)))/(127),(e^((2 + 3)))/(127),1.16860755198879
pow,((exp((2 + 3)))/(127))**3,((e^((2 + 3)))/(127))^3,1.59590143663178
/,(((exp((2 + 3)))/(127))**3)/(199),(((e^((2 + 3)))/(127))^3)/(199),0.00801960520920491
pow,((((exp((2 + 3)))/(127))**3)/(199))**4,((((e^((2 + 3)))/(127))^3)/(199))^4,4.13629930560025e-9
pow,(((((exp((2 + 3)))/(127))**3)/(199))**4)**3,(((((e^((2 + 3)))/(127))^3)/(199))^4)^3,7.07678287777436e-26
sqrt,sqrt((((((exp((2 + 3)))/(127))**3)/(199))**4)**3),sqrt((((((e^((2 + 3)))/(127))^3)/(199))^4)^3),2.66022233615432e-13
/,(sqrt((((((exp((2 + 3)))/(127))**3)/(199))**4)**3))/(147),(sqrt((((((e^((2 + 3)))/(127))^3)/(199))^4)^3))/(147),1.80967505860838e-15
pow,((sqrt((((((exp((2 + 3)))/(127))**3)/(199))**4)**3))/(147))**3,((sqrt((((((e^((2 + 3)))/(127))^3)/(199))^4)^3))/(147))^3,5.92654795182337e-45
pow,(((sqrt((((((exp((2 + 3)))/(127))**3)/(199))**4)**3))/(147))**3)**5,(((sqrt((((((e^((2 + 3)))/(127))^3)/(199))^4)^3))/(147))^3)^5,7.31154257428173e-222
*,((((sqrt((((((exp((2 + 3)))/(127))**3)/(199))**4)**3))/(147))**3)**5)*(137),((((sqrt((((((e^((2 + 3)))/(127))^3)/(199))^4)^3))/(147))^3)^5)*(137),1.00168133267660e-219
log,"log(((((sqrt((((((exp((2 + 3)))/(127))**3)/(199))**4)**3))/(147))**3)**5)*(137),4)",log_4(((((sqrt((((((e^((2 + 3)))/(127))^3)/(199))^4)^3))/(147))^3)^5)*(137)),-363.749914583449
*,"(log(((((sqrt((((((exp((2 + 3)))/(127))**3)/(199))**4)**3))/(147))**3)**5)*(137),4))*(72)",(log_4(((((sqrt((((((e^((2 + 3)))/(127))^3)/(199))^4)^3))/(147))^3)^5)*(137)))*(72),-26189.9938500083
pow,"((log(((((sqrt((((((exp((2 + 3)))/(127))**3)/(199))**4)**3))/(147))**3)**5)*(137),4))*(72))**4",((log_4(((((sqrt((((((e^((2 + 3)))/(127))^3)/(199))^4)^3))/(147))^3)^5)*(137)))*(72))^4,4.70480454322053e+17
sqrt,"sqrt(((log(((((sqrt((((((exp((2 + 3)))/(127))**3)/(199))**4)**3))/(147))**3)**5)*(137),4))*(72))**4)",sqrt(((log_4(((((sqrt((((((e^((2 + 3)))/(127))^3)/(199))^4)^3))/(147))^3)^5)*(137)))*(72))^4),685915777.863473
*,"(sqrt(((log(((((sqrt((((((exp((2 + 3)))/(127))**3)/(199))**4)**3))/(147))**3)**5)*(137),4))*(72))**4))*(112)",(sqrt(((log_4(((((sqrt((((((e^((2 + 3)))/(127))^3)/(199))^4)^3))/(147))^3)^5)*(137)))*(72))^4))*(112),76822567120.7090
sqrt,"sqrt((sqrt(((log(((((sqrt((((((exp((2 + 3)))/(127))**3)/(199))**4)**3))/(147))**3)**5)*(137),4))*(72))**4))*(112))",sqrt((sqrt(((log_4(((((sqrt((((((e^((2 + 3)))/(127))^3)/(199))^4)^3))/(147))^3)^5)*(137)))*(72))^4))*(112)),277168.842261732
log,"log(sqrt((sqrt(((log(((((sqrt((((((exp((2 + 3)))/(127))**3)/(199))**4)**3))/(147))**3)**5)*(137),4))*(72))**4))*(112)),9)",log_9(sqrt((sqrt(((log_4(((((sqrt((((((e^((2 + 3)))/(127))^3)/(199))^4)^3))/(147))^3)^5)*(137)))*(72))^4))*(112))),5.70373291269144
exp,"exp(log(sqrt((sqrt(((log(((((sqrt((((((exp((2 + 3)))/(127))**3)/(199))**4)**3))/(147))**3)**5)*(137),4))*(72))**4))*(112)),9))",e^(log_9(sqrt((sqrt(((log_4(((((sqrt((((((e^((2 + 3)))/(127))^3)/(199))^4)^3))/(147))^3)^5)*(137)))*(72))^4))*(112)))),299.985131779025
/,"(exp(log(sqrt((sqrt(((log(((((sqrt((((((exp((2 + 3)))/(127))**3)/(199))**4)**3))/(147))**3)**5)*(137),4))*(72))**4))*(112)),9)))/(156)",(e^(log_9(sqrt((sqrt(((log_4(((((sqrt((((((e^((2 + 3)))/(127))^3)/(199))^4)^3))/(147))^3)^5)*(137)))*(72))^4))*(112)))))/(156),1.92298161396811
sqrt,"sqrt((exp(log(sqrt((sqrt(((log(((((sqrt((((((exp((2 + 3)))/(127))**3)/(199))**4)**3))/(147))**3)**5)*(137),4))*(72))**4))*(112)),9)))/(156))",sqrt((e^(log_9(sqrt((sqrt(((log_4(((((sqrt((((((e^((2 + 3)))/(127))^3)/(199))^4)^3))/(147))^3)^5)*(137)))*(72))^4))*(112)))))/(156)),1.38671612594940
exp,"exp(sqrt((exp(log(sqrt((sqrt(((log(((((sqrt((((((exp((2 + 3)))/(127))**3)/(199))**4)**3))/(147))**3)**5)*(137),4))*(72))**4))*(112)),9)))/(156)))",e^(sqrt((e^(log_9(sqrt((sqrt(((log_4(((((sqrt((((((e^((2 + 3)))/(127))^3)/(199))^4)^3))/(147))^3)^5)*(137)))*(72))^4))*(112)))))/(156))),4.00168741513920
pow,"(exp(sqrt((exp(log(sqrt((sqrt(((log(((((sqrt((((((exp((2 + 3)))/(127))**3)/(199))**4)**3))/(147))**3)**5)*(137),4))*(72))**4))*(112)),9)))/(156))))**3",(e^(sqrt((e^(log_9(sqrt((sqrt(((log_4(((((sqrt((((((e^((2 + 3)))/(127))^3)/(199))^4)^3))/(147))^3)^5)*(137)))*(72))^4))*(112)))))/(156))))^3,64.0810300999246
