New op,SYMPY expression,Expression for LLM,Value
N/A,(5 * 3),(5 * 3),15.0000000000000
/,((5 * 3))/(166),((5 * 3))/(166),0.0903614457831325
pow,(((5 * 3))/(166))**5,(((5 * 3))/(166))^5,6.02442850955879e-6
exp,exp((((5 * 3))/(166))**5),e^((((5 * 3))/(166))^5),1.00000602444666
/,(exp((((5 * 3))/(166))**5))/(175),(e^((((5 * 3))/(166))^5))/(175),0.00571432013969518
sqrt,sqrt((exp((((5 * 3))/(166))**5))/(175)),sqrt((e^((((5 * 3))/(166))^5))/(175)),0.0755931223041831
exp,exp(sqrt((exp((((5 * 3))/(166))**5))/(175))),e^(sqrt((e^((((5 * 3))/(166))^5))/(175))),1.07852365764996
/,(exp(sqrt((exp((((5 * 3))/(166))**5))/(175))))/(92),(e^(sqrt((e^((((5 * 3))/(166))^5))/(175))))/(92),0.0117230832353257
log,"log((exp(sqrt((exp((((5 * 3))/(166))**5))/(175))))/(92),6)",log_6((e^(sqrt((e^((((5 * 3))/(166))^5))/(175))))/(92)),-2.48146893101696
exp,"exp(log((exp(sqrt((exp((((5 * 3))/(166))**5))/(175))))/(92),6))",e^(log_6((e^(sqrt((e^((((5 * 3))/(166))^5))/(175))))/(92))),0.0836203028752622
log,"log(exp(log((exp(sqrt((exp((((5 * 3))/(166))**5))/(175))))/(92),6)),7)",log_7(e^(log_6((e^(sqrt((e^((((5 * 3))/(166))^5))/(175))))/(92)))),-1.27522277029165
*,"(log(exp(log((exp(sqrt((exp((((5 * 3))/(166))**5))/(175))))/(92),6)),7))*(132)",(log_7(e^(log_6((e^(sqrt((e^((((5 * 3))/(166))^5))/(175))))/(92)))))*(132),-168.329405678498
exp,"exp((log(exp(log((exp(sqrt((exp((((5 * 3))/(166))**5))/(175))))/(92),6)),7))*(132))",e^((log_7(e^(log_6((e^(sqrt((e^((((5 * 3))/(166))^5))/(175))))/(92)))))*(132)),7.86082217243126e-74
log,"log(exp((log(exp(log((exp(sqrt((exp((((5 * 3))/(166))**5))/(175))))/(92),6)),7))*(132)),7)",log_7(e^((log_7(e^(log_6((e^(sqrt((e^((((5 * 3))/(166))^5))/(175))))/(92)))))*(132))),-86.5042025502655
