New op,SYMPY expression,Expression for LLM,Value
N/A,(8 / 4),(8 / 4),2.00000000000000
log,"log((8 / 4),3)",log_3((8 / 4)),0.630929753571457
tan,"tan(log((8 / 4),3))",tan(log_3((8 / 4))),0.730539713920658
sin,"sin(tan(log((8 / 4),3)))",sin(tan(log_3((8 / 4)))),0.667271718855838
pow,"(sin(tan(log((8 / 4),3))))**3",(sin(tan(log_3((8 / 4)))))^3,0.297103764946330
cos,"cos((sin(tan(log((8 / 4),3))))**3)",cos((sin(tan(log_3((8 / 4)))))^3),0.956188377147425
/,"(cos((sin(tan(log((8 / 4),3))))**3))/(1)",(cos((sin(tan(log_3((8 / 4)))))^3))/(1),0.956188377147425
cos,"cos((cos((sin(tan(log((8 / 4),3))))**3))/(1))",cos((cos((sin(tan(log_3((8 / 4)))))^3))/(1)),0.576638261635541
/,"(cos((cos((sin(tan(log((8 / 4),3))))**3))/(1)))/(1)",(cos((cos((sin(tan(log_3((8 / 4)))))^3))/(1)))/(1),0.576638261635541
*,"((cos((cos((sin(tan(log((8 / 4),3))))**3))/(1)))/(1))*(6)",((cos((cos((sin(tan(log_3((8 / 4)))))^3))/(1)))/(1))*(6),3.45982956981325
tan,"tan(((cos((cos((sin(tan(log((8 / 4),3))))**3))/(1)))/(1))*(6))",tan(((cos((cos((sin(tan(log_3((8 / 4)))))^3))/(1)))/(1))*(6)),0.329433842005273
sqrt,"sqrt(tan(((cos((cos((sin(tan(log((8 / 4),3))))**3))/(1)))/(1))*(6)))",sqrt(tan(((cos((cos((sin(tan(log_3((8 / 4)))))^3))/(1)))/(1))*(6))),0.573963275833283
exp,"exp(sqrt(tan(((cos((cos((sin(tan(log((8 / 4),3))))**3))/(1)))/(1))*(6))))",e^(sqrt(tan(((cos((cos((sin(tan(log_3((8 / 4)))))^3))/(1)))/(1))*(6)))),1.77528908744671
