New op,SYMPY expression,Expression for LLM,Value
N/A,(6 + 2),(6 + 2),8.00000000000000
cos,cos((6 + 2)),cos((6 + 2)),-0.145500033808614
*,(cos((6 + 2)))*(8),(cos((6 + 2)))*(8),-1.16400027046891
pow,((cos((6 + 2)))*(8))**4,((cos((6 + 2)))*(8))^4,1.83574487704151
tan,tan(((cos((6 + 2)))*(8))**4),tan(((cos((6 + 2)))*(8))^4),-3.68558541697948
exp,exp(tan(((cos((6 + 2)))*(8))**4)),e^(tan(((cos((6 + 2)))*(8))^4)),0.0250824867109195
*,(exp(tan(((cos((6 + 2)))*(8))**4)))*(9),(e^(tan(((cos((6 + 2)))*(8))^4)))*(9),0.225742380398275
cos,cos((exp(tan(((cos((6 + 2)))*(8))**4)))*(9)),cos((e^(tan(((cos((6 + 2)))*(8))^4)))*(9)),0.974628208675709
/,(cos((exp(tan(((cos((6 + 2)))*(8))**4)))*(9)))/(7),(cos((e^(tan(((cos((6 + 2)))*(8))^4)))*(9)))/(7),0.139232601239387
cos,cos((cos((exp(tan(((cos((6 + 2)))*(8))**4)))*(9)))/(7)),cos((cos((e^(tan(((cos((6 + 2)))*(8))^4)))*(9)))/(7)),0.990322789845846
log,"log(cos((cos((exp(tan(((cos((6 + 2)))*(8))**4)))*(9)))/(7)),5)",log_5(cos((cos((e^(tan(((cos((6 + 2)))*(8))^4)))*(9)))/(7))),-0.00604207131688521
/,"(log(cos((cos((exp(tan(((cos((6 + 2)))*(8))**4)))*(9)))/(7)),5))/(6)",(log_5(cos((cos((e^(tan(((cos((6 + 2)))*(8))^4)))*(9)))/(7))))/(6),-0.00100701188614753
exp,"exp((log(cos((cos((exp(tan(((cos((6 + 2)))*(8))**4)))*(9)))/(7)),5))/(6))",e^((log_5(cos((cos((e^(tan(((cos((6 + 2)))*(8))^4)))*(9)))/(7))))/(6)),0.998993494980167
exp,"exp(exp((log(cos((cos((exp(tan(((cos((6 + 2)))*(8))**4)))*(9)))/(7)),5))/(6)))",e^(e^((log_5(cos((cos((e^(tan(((cos((6 + 2)))*(8))^4)))*(9)))/(7))))/(6))),2.71554724057246
exp,"exp(exp(exp((log(cos((cos((exp(tan(((cos((6 + 2)))*(8))**4)))*(9)))/(7)),5))/(6))))",e^(e^(e^((log_5(cos((cos((e^(tan(((cos((6 + 2)))*(8))^4)))*(9)))/(7))))/(6)))),15.1128781894762
