New op,SYMPY expression,Expression for LLM,Value
N/A,(7 + 3),(7 + 3),10.0000000000000
/,((7 + 3))/(2),((7 + 3))/(2),5.00000000000000
sqrt,sqrt(((7 + 3))/(2)),sqrt(((7 + 3))/(2)),2.23606797749979
pow,(sqrt(((7 + 3))/(2)))**3,(sqrt(((7 + 3))/(2)))^3,11.1803398874989
*,((sqrt(((7 + 3))/(2)))**3)*(8),((sqrt(((7 + 3))/(2)))^3)*(8),89.4427190999916
tan,tan(((sqrt(((7 + 3))/(2)))**3)*(8)),tan(((sqrt(((7 + 3))/(2)))^3)*(8)),10.7598926864206
tan,tan(tan(((sqrt(((7 + 3))/(2)))**3)*(8))),tan(tan(((sqrt(((7 + 3))/(2)))^3)*(8))),4.16415959104519
*,(tan(tan(((sqrt(((7 + 3))/(2)))**3)*(8))))*(6),(tan(tan(((sqrt(((7 + 3))/(2)))^3)*(8))))*(6),24.9849575462711
*,((tan(tan(((sqrt(((7 + 3))/(2)))**3)*(8))))*(6))*(6),((tan(tan(((sqrt(((7 + 3))/(2)))^3)*(8))))*(6))*(6),149.909745277627
sin,sin(((tan(tan(((sqrt(((7 + 3))/(2)))**3)*(8))))*(6))*(6)),sin(((tan(tan(((sqrt(((7 + 3))/(2)))^3)*(8))))*(6))*(6)),-0.774991784238559
*,(sin(((tan(tan(((sqrt(((7 + 3))/(2)))**3)*(8))))*(6))*(6)))*(5),(sin(((tan(tan(((sqrt(((7 + 3))/(2)))^3)*(8))))*(6))*(6)))*(5),-3.87495892119279
pow,((sin(((tan(tan(((sqrt(((7 + 3))/(2)))**3)*(8))))*(6))*(6)))*(5))**3,((sin(((tan(tan(((sqrt(((7 + 3))/(2)))^3)*(8))))*(6))*(6)))*(5))^3,-58.1836964227233
sin,sin(((sin(((tan(tan(((sqrt(((7 + 3))/(2)))**3)*(8))))*(6))*(6)))*(5))**3),sin(((sin(((tan(tan(((sqrt(((7 + 3))/(2)))^3)*(8))))*(6))*(6)))*(5))^3),-0.997937812966352
cos,cos(sin(((sin(((tan(tan(((sqrt(((7 + 3))/(2)))**3)*(8))))*(6))*(6)))*(5))**3)),cos(sin(((sin(((tan(tan(((sqrt(((7 + 3))/(2)))^3)*(8))))*(6))*(6)))*(5))^3)),0.542036426343760
log,"log(cos(sin(((sin(((tan(tan(((sqrt(((7 + 3))/(2)))**3)*(8))))*(6))*(6)))*(5))**3)),10)",log_10(cos(sin(((sin(((tan(tan(((sqrt(((7 + 3))/(2)))^3)*(8))))*(6))*(6)))*(5))^3))),-0.265971526693139
