New op,SYMPY expression,Expression for LLM,Value
N/A,(12 / 4),(12 / 4),3.00000000000000
sin,sin((12 / 4)),sin((12 / 4)),0.141120008059867
exp,exp(sin((12 / 4))),e^(sin((12 / 4))),1.15156283651453
/,(exp(sin((12 / 4))))/(1),(e^(sin((12 / 4))))/(1),1.15156283651453
sin,sin((exp(sin((12 / 4))))/(1)),sin((e^(sin((12 / 4))))/(1)),0.913401224395433
sqrt,sqrt(sin((exp(sin((12 / 4))))/(1))),sqrt(sin((e^(sin((12 / 4))))/(1))),0.955720264719459
tan,tan(sqrt(sin((exp(sin((12 / 4))))/(1)))),tan(sqrt(sin((e^(sin((12 / 4))))/(1)))),1.41542519387449
log,"log(tan(sqrt(sin((exp(sin((12 / 4))))/(1)))),5)",log_5(tan(sqrt(sin((e^(sin((12 / 4))))/(1))))),0.215870381605604
sqrt,"sqrt(log(tan(sqrt(sin((exp(sin((12 / 4))))/(1)))),5))",sqrt(log_5(tan(sqrt(sin((e^(sin((12 / 4))))/(1)))))),0.464618533428881
sin,"sin(sqrt(log(tan(sqrt(sin((exp(sin((12 / 4))))/(1)))),5)))",sin(sqrt(log_5(tan(sqrt(sin((e^(sin((12 / 4))))/(1))))))),0.448081805779567
log,"log(sin(sqrt(log(tan(sqrt(sin((exp(sin((12 / 4))))/(1)))),5))),10)",log_10(sin(sqrt(log_5(tan(sqrt(sin((e^(sin((12 / 4))))/(1)))))))),-0.348642690119442
pow,"(log(sin(sqrt(log(tan(sqrt(sin((exp(sin((12 / 4))))/(1)))),5))),10))**5",(log_10(sin(sqrt(log_5(tan(sqrt(sin((e^(sin((12 / 4))))/(1)))))))))^5,-0.00515113366766054
/,"((log(sin(sqrt(log(tan(sqrt(sin((exp(sin((12 / 4))))/(1)))),5))),10))**5)/(1)",((log_10(sin(sqrt(log_5(tan(sqrt(sin((e^(sin((12 / 4))))/(1)))))))))^5)/(1),-0.00515113366766054
cos,"cos(((log(sin(sqrt(log(tan(sqrt(sin((exp(sin((12 / 4))))/(1)))),5))),10))**5)/(1))",cos(((log_10(sin(sqrt(log_5(tan(sqrt(sin((e^(sin((12 / 4))))/(1)))))))))^5)/(1)),0.999986732940305
pow,"(cos(((log(sin(sqrt(log(tan(sqrt(sin((exp(sin((12 / 4))))/(1)))),5))),10))**5)/(1)))**2",(cos(((log_10(sin(sqrt(log_5(tan(sqrt(sin((e^(sin((12 / 4))))/(1)))))))))^5)/(1)))^2,0.999973466056625
sin,"sin((cos(((log(sin(sqrt(log(tan(sqrt(sin((exp(sin((12 / 4))))/(1)))),5))),10))**5)/(1)))**2)",sin((cos(((log_10(sin(sqrt(log_5(tan(sqrt(sin((e^(sin((12 / 4))))/(1)))))))))^5)/(1)))^2),0.841456648160890
sqrt,"sqrt(sin((cos(((log(sin(sqrt(log(tan(sqrt(sin((exp(sin((12 / 4))))/(1)))),5))),10))**5)/(1)))**2))",sqrt(sin((cos(((log_10(sin(sqrt(log_5(tan(sqrt(sin((e^(sin((12 / 4))))/(1)))))))))^5)/(1)))^2)),0.917309461501891
cos,"cos(sqrt(sin((cos(((log(sin(sqrt(log(tan(sqrt(sin((exp(sin((12 / 4))))/(1)))),5))),10))**5)/(1)))**2)))",cos(sqrt(sin((cos(((log_10(sin(sqrt(log_5(tan(sqrt(sin((e^(sin((12 / 4))))/(1)))))))))^5)/(1)))^2))),0.607958558084751
pow,"(cos(sqrt(sin((cos(((log(sin(sqrt(log(tan(sqrt(sin((exp(sin((12 / 4))))/(1)))),5))),10))**5)/(1)))**2))))**3",(cos(sqrt(sin((cos(((log_10(sin(sqrt(log_5(tan(sqrt(sin((e^(sin((12 / 4))))/(1)))))))))^5)/(1)))^2))))^3,0.224709756380049
tan,"tan((cos(sqrt(sin((cos(((log(sin(sqrt(log(tan(sqrt(sin((exp(sin((12 / 4))))/(1)))),5))),10))**5)/(1)))**2))))**3)",tan((cos(sqrt(sin((cos(((log_10(sin(sqrt(log_5(tan(sqrt(sin((e^(sin((12 / 4))))/(1)))))))))^5)/(1)))^2))))^3),0.228569942765711
exp,"exp(tan((cos(sqrt(sin((cos(((log(sin(sqrt(log(tan(sqrt(sin((exp(sin((12 / 4))))/(1)))),5))),10))**5)/(1)))**2))))**3))",e^(tan((cos(sqrt(sin((cos(((log_10(sin(sqrt(log_5(tan(sqrt(sin((e^(sin((12 / 4))))/(1)))))))))^5)/(1)))^2))))^3)),1.25680142622554
sqrt,"sqrt(exp(tan((cos(sqrt(sin((cos(((log(sin(sqrt(log(tan(sqrt(sin((exp(sin((12 / 4))))/(1)))),5))),10))**5)/(1)))**2))))**3)))",sqrt(e^(tan((cos(sqrt(sin((cos(((log_10(sin(sqrt(log_5(tan(sqrt(sin((e^(sin((12 / 4))))/(1)))))))))^5)/(1)))^2))))^3))),1.12107155267875
tan,"tan(sqrt(exp(tan((cos(sqrt(sin((cos(((log(sin(sqrt(log(tan(sqrt(sin((exp(sin((12 / 4))))/(1)))),5))),10))**5)/(1)))**2))))**3))))",tan(sqrt(e^(tan((cos(sqrt(sin((cos(((log_10(sin(sqrt(log_5(tan(sqrt(sin((e^(sin((12 / 4))))/(1)))))))))^5)/(1)))^2))))^3)))),2.07161291123677
sqrt,"sqrt(tan(sqrt(exp(tan((cos(sqrt(sin((cos(((log(sin(sqrt(log(tan(sqrt(sin((exp(sin((12 / 4))))/(1)))),5))),10))**5)/(1)))**2))))**3)))))",sqrt(tan(sqrt(e^(tan((cos(sqrt(sin((cos(((log_10(sin(sqrt(log_5(tan(sqrt(sin((e^(sin((12 / 4))))/(1)))))))))^5)/(1)))^2))))^3))))),1.43930987325064
/,"(sqrt(tan(sqrt(exp(tan((cos(sqrt(sin((cos(((log(sin(sqrt(log(tan(sqrt(sin((exp(sin((12 / 4))))/(1)))),5))),10))**5)/(1)))**2))))**3))))))/(8)",(sqrt(tan(sqrt(e^(tan((cos(sqrt(sin((cos(((log_10(sin(sqrt(log_5(tan(sqrt(sin((e^(sin((12 / 4))))/(1)))))))))^5)/(1)))^2))))^3))))))/(8),0.179913734156330
cos,"cos((sqrt(tan(sqrt(exp(tan((cos(sqrt(sin((cos(((log(sin(sqrt(log(tan(sqrt(sin((exp(sin((12 / 4))))/(1)))),5))),10))**5)/(1)))**2))))**3))))))/(8))",cos((sqrt(tan(sqrt(e^(tan((cos(sqrt(sin((cos(((log_10(sin(sqrt(log_5(tan(sqrt(sin((e^(sin((12 / 4))))/(1)))))))))^5)/(1)))^2))))^3))))))/(8)),0.983859133264514
