New op,SYMPY expression,Expression for LLM,Value
N/A,(2 + 2),(2 + 2),4.00000000000000
sqrt,sqrt((2 + 2)),sqrt((2 + 2)),2.00000000000000
log,"log(sqrt((2 + 2)),8)",log_8(sqrt((2 + 2))),0.333333333333333
exp,"exp(log(sqrt((2 + 2)),8))",e^(log_8(sqrt((2 + 2)))),1.39561242508609
sqrt,"sqrt(exp(log(sqrt((2 + 2)),8)))",sqrt(e^(log_8(sqrt((2 + 2))))),1.18136041286565
sin,"sin(sqrt(exp(log(sqrt((2 + 2)),8))))",sin(sqrt(e^(log_8(sqrt((2 + 2)))))),0.925123371685337
cos,"cos(sin(sqrt(exp(log(sqrt((2 + 2)),8)))))",cos(sin(sqrt(e^(log_8(sqrt((2 + 2))))))),0.601736060612728
cos,"cos(cos(sin(sqrt(exp(log(sqrt((2 + 2)),8))))))",cos(cos(sin(sqrt(e^(log_8(sqrt((2 + 2)))))))),0.824354118101888
sqrt,"sqrt(cos(cos(sin(sqrt(exp(log(sqrt((2 + 2)),8)))))))",sqrt(cos(cos(sin(sqrt(e^(log_8(sqrt((2 + 2))))))))),0.907939490330654
log,"log(sqrt(cos(cos(sin(sqrt(exp(log(sqrt((2 + 2)),8))))))),7)",log_7(sqrt(cos(cos(sin(sqrt(e^(log_8(sqrt((2 + 2)))))))))),-0.0496310393639295
/,"(log(sqrt(cos(cos(sin(sqrt(exp(log(sqrt((2 + 2)),8))))))),7))/(5)",(log_7(sqrt(cos(cos(sin(sqrt(e^(log_8(sqrt((2 + 2)))))))))))/(5),-0.00992620787278590
sin,"sin((log(sqrt(cos(cos(sin(sqrt(exp(log(sqrt((2 + 2)),8))))))),7))/(5))",sin((log_7(sqrt(cos(cos(sin(sqrt(e^(log_8(sqrt((2 + 2)))))))))))/(5)),-0.00992604486936920
/,"(sin((log(sqrt(cos(cos(sin(sqrt(exp(log(sqrt((2 + 2)),8))))))),7))/(5)))/(7)",(sin((log_7(sqrt(cos(cos(sin(sqrt(e^(log_8(sqrt((2 + 2)))))))))))/(5)))/(7),-0.00141800640990989
/,"((sin((log(sqrt(cos(cos(sin(sqrt(exp(log(sqrt((2 + 2)),8))))))),7))/(5)))/(7))/(5)",((sin((log_7(sqrt(cos(cos(sin(sqrt(e^(log_8(sqrt((2 + 2)))))))))))/(5)))/(7))/(5),-0.000283601281981977
exp,"exp(((sin((log(sqrt(cos(cos(sin(sqrt(exp(log(sqrt((2 + 2)),8))))))),7))/(5)))/(7))/(5))",e^(((sin((log_7(sqrt(cos(cos(sin(sqrt(e^(log_8(sqrt((2 + 2)))))))))))/(5)))/(7))/(5)),0.999716438929060
sin,"sin(exp(((sin((log(sqrt(cos(cos(sin(sqrt(exp(log(sqrt((2 + 2)),8))))))),7))/(5)))/(7))/(5)))",sin(e^(((sin((log_7(sqrt(cos(cos(sin(sqrt(e^(log_8(sqrt((2 + 2)))))))))))/(5)))/(7))/(5))),0.841317742279438
sqrt,"sqrt(sin(exp(((sin((log(sqrt(cos(cos(sin(sqrt(exp(log(sqrt((2 + 2)),8))))))),7))/(5)))/(7))/(5))))",sqrt(sin(e^(((sin((log_7(sqrt(cos(cos(sin(sqrt(e^(log_8(sqrt((2 + 2)))))))))))/(5)))/(7))/(5)))),0.917233744625348
sin,"sin(sqrt(sin(exp(((sin((log(sqrt(cos(cos(sin(sqrt(exp(log(sqrt((2 + 2)),8))))))),7))/(5)))/(7))/(5)))))",sin(sqrt(sin(e^(((sin((log_7(sqrt(cos(cos(sin(sqrt(e^(log_8(sqrt((2 + 2)))))))))))/(5)))/(7))/(5))))),0.793922724872291
tan,"tan(sin(sqrt(sin(exp(((sin((log(sqrt(cos(cos(sin(sqrt(exp(log(sqrt((2 + 2)),8))))))),7))/(5)))/(7))/(5))))))",tan(sin(sqrt(sin(e^(((sin((log_7(sqrt(cos(cos(sin(sqrt(e^(log_8(sqrt((2 + 2)))))))))))/(5)))/(7))/(5)))))),1.01719612894699
*,"(tan(sin(sqrt(sin(exp(((sin((log(sqrt(cos(cos(sin(sqrt(exp(log(sqrt((2 + 2)),8))))))),7))/(5)))/(7))/(5)))))))*(7)",(tan(sin(sqrt(sin(e^(((sin((log_7(sqrt(cos(cos(sin(sqrt(e^(log_8(sqrt((2 + 2)))))))))))/(5)))/(7))/(5)))))))*(7),7.12037290262894
cos,"cos((tan(sin(sqrt(sin(exp(((sin((log(sqrt(cos(cos(sin(sqrt(exp(log(sqrt((2 + 2)),8))))))),7))/(5)))/(7))/(5)))))))*(7))",cos((tan(sin(sqrt(sin(e^(((sin((log_7(sqrt(cos(cos(sin(sqrt(e^(log_8(sqrt((2 + 2)))))))))))/(5)))/(7))/(5)))))))*(7)),0.669554421093047
sin,"sin(cos((tan(sin(sqrt(sin(exp(((sin((log(sqrt(cos(cos(sin(sqrt(exp(log(sqrt((2 + 2)),8))))))),7))/(5)))/(7))/(5)))))))*(7)))",sin(cos((tan(sin(sqrt(sin(e^(((sin((log_7(sqrt(cos(cos(sin(sqrt(e^(log_8(sqrt((2 + 2)))))))))))/(5)))/(7))/(5)))))))*(7))),0.620636671001535
exp,"exp(sin(cos((tan(sin(sqrt(sin(exp(((sin((log(sqrt(cos(cos(sin(sqrt(exp(log(sqrt((2 + 2)),8))))))),7))/(5)))/(7))/(5)))))))*(7))))",e^(sin(cos((tan(sin(sqrt(sin(e^(((sin((log_7(sqrt(cos(cos(sin(sqrt(e^(log_8(sqrt((2 + 2)))))))))))/(5)))/(7))/(5)))))))*(7)))),1.86011194426270
sqrt,"sqrt(exp(sin(cos((tan(sin(sqrt(sin(exp(((sin((log(sqrt(cos(cos(sin(sqrt(exp(log(sqrt((2 + 2)),8))))))),7))/(5)))/(7))/(5)))))))*(7)))))",sqrt(e^(sin(cos((tan(sin(sqrt(sin(e^(((sin((log_7(sqrt(cos(cos(sin(sqrt(e^(log_8(sqrt((2 + 2)))))))))))/(5)))/(7))/(5)))))))*(7))))),1.36385920983902
exp,"exp(sqrt(exp(sin(cos((tan(sin(sqrt(sin(exp(((sin((log(sqrt(cos(cos(sin(sqrt(exp(log(sqrt((2 + 2)),8))))))),7))/(5)))/(7))/(5)))))))*(7))))))",e^(sqrt(e^(sin(cos((tan(sin(sqrt(sin(e^(((sin((log_7(sqrt(cos(cos(sin(sqrt(e^(log_8(sqrt((2 + 2)))))))))))/(5)))/(7))/(5)))))))*(7)))))),3.91125858065853
sin,"sin(exp(sqrt(exp(sin(cos((tan(sin(sqrt(sin(exp(((sin((log(sqrt(cos(cos(sin(sqrt(exp(log(sqrt((2 + 2)),8))))))),7))/(5)))/(7))/(5)))))))*(7)))))))",sin(e^(sqrt(e^(sin(cos((tan(sin(sqrt(sin(e^(((sin((log_7(sqrt(cos(cos(sin(sqrt(e^(log_8(sqrt((2 + 2)))))))))))/(5)))/(7))/(5)))))))*(7))))))),-0.695895365264043
cos,"cos(sin(exp(sqrt(exp(sin(cos((tan(sin(sqrt(sin(exp(((sin((log(sqrt(cos(cos(sin(sqrt(exp(log(sqrt((2 + 2)),8))))))),7))/(5)))/(7))/(5)))))))*(7))))))))",cos(sin(e^(sqrt(e^(sin(cos((tan(sin(sqrt(sin(e^(((sin((log_7(sqrt(cos(cos(sin(sqrt(e^(log_8(sqrt((2 + 2)))))))))))/(5)))/(7))/(5)))))))*(7)))))))),0.767480015124300
pow,"(cos(sin(exp(sqrt(exp(sin(cos((tan(sin(sqrt(sin(exp(((sin((log(sqrt(cos(cos(sin(sqrt(exp(log(sqrt((2 + 2)),8))))))),7))/(5)))/(7))/(5)))))))*(7)))))))))**5",(cos(sin(e^(sqrt(e^(sin(cos((tan(sin(sqrt(sin(e^(((sin((log_7(sqrt(cos(cos(sin(sqrt(e^(log_8(sqrt((2 + 2)))))))))))/(5)))/(7))/(5)))))))*(7)))))))))^5,0.266278055715920
sin,"sin((cos(sin(exp(sqrt(exp(sin(cos((tan(sin(sqrt(sin(exp(((sin((log(sqrt(cos(cos(sin(sqrt(exp(log(sqrt((2 + 2)),8))))))),7))/(5)))/(7))/(5)))))))*(7)))))))))**5)",sin((cos(sin(e^(sqrt(e^(sin(cos((tan(sin(sqrt(sin(e^(((sin((log_7(sqrt(cos(cos(sin(sqrt(e^(log_8(sqrt((2 + 2)))))))))))/(5)))/(7))/(5)))))))*(7)))))))))^5),0.263142495896149
tan,"tan(sin((cos(sin(exp(sqrt(exp(sin(cos((tan(sin(sqrt(sin(exp(((sin((log(sqrt(cos(cos(sin(sqrt(exp(log(sqrt((2 + 2)),8))))))),7))/(5)))/(7))/(5)))))))*(7)))))))))**5))",tan(sin((cos(sin(e^(sqrt(e^(sin(cos((tan(sin(sqrt(sin(e^(((sin((log_7(sqrt(cos(cos(sin(sqrt(e^(log_8(sqrt((2 + 2)))))))))))/(5)))/(7))/(5)))))))*(7)))))))))^5)),0.269389250471703
tan,"tan(tan(sin((cos(sin(exp(sqrt(exp(sin(cos((tan(sin(sqrt(sin(exp(((sin((log(sqrt(cos(cos(sin(sqrt(exp(log(sqrt((2 + 2)),8))))))),7))/(5)))/(7))/(5)))))))*(7)))))))))**5)))",tan(tan(sin((cos(sin(e^(sqrt(e^(sin(cos((tan(sin(sqrt(sin(e^(((sin((log_7(sqrt(cos(cos(sin(sqrt(e^(log_8(sqrt((2 + 2)))))))))))/(5)))/(7))/(5)))))))*(7)))))))))^5))),0.276100716988150
/,"(tan(tan(sin((cos(sin(exp(sqrt(exp(sin(cos((tan(sin(sqrt(sin(exp(((sin((log(sqrt(cos(cos(sin(sqrt(exp(log(sqrt((2 + 2)),8))))))),7))/(5)))/(7))/(5)))))))*(7)))))))))**5))))/(5)",(tan(tan(sin((cos(sin(e^(sqrt(e^(sin(cos((tan(sin(sqrt(sin(e^(((sin((log_7(sqrt(cos(cos(sin(sqrt(e^(log_8(sqrt((2 + 2)))))))))))/(5)))/(7))/(5)))))))*(7)))))))))^5))))/(5),0.0552201433976299
sin,"sin((tan(tan(sin((cos(sin(exp(sqrt(exp(sin(cos((tan(sin(sqrt(sin(exp(((sin((log(sqrt(cos(cos(sin(sqrt(exp(log(sqrt((2 + 2)),8))))))),7))/(5)))/(7))/(5)))))))*(7)))))))))**5))))/(5))",sin((tan(tan(sin((cos(sin(e^(sqrt(e^(sin(cos((tan(sin(sqrt(sin(e^(((sin((log_7(sqrt(cos(cos(sin(sqrt(e^(log_8(sqrt((2 + 2)))))))))))/(5)))/(7))/(5)))))))*(7)))))))))^5))))/(5)),0.0551920842078964
sin,"sin(sin((tan(tan(sin((cos(sin(exp(sqrt(exp(sin(cos((tan(sin(sqrt(sin(exp(((sin((log(sqrt(cos(cos(sin(sqrt(exp(log(sqrt((2 + 2)),8))))))),7))/(5)))/(7))/(5)))))))*(7)))))))))**5))))/(5)))",sin(sin((tan(tan(sin((cos(sin(e^(sqrt(e^(sin(cos((tan(sin(sqrt(sin(e^(((sin((log_7(sqrt(cos(cos(sin(sqrt(e^(log_8(sqrt((2 + 2)))))))))))/(5)))/(7))/(5)))))))*(7)))))))))^5))))/(5))),0.0551640677655120
sqrt,"sqrt(sin(sin((tan(tan(sin((cos(sin(exp(sqrt(exp(sin(cos((tan(sin(sqrt(sin(exp(((sin((log(sqrt(cos(cos(sin(sqrt(exp(log(sqrt((2 + 2)),8))))))),7))/(5)))/(7))/(5)))))))*(7)))))))))**5))))/(5))))",sqrt(sin(sin((tan(tan(sin((cos(sin(e^(sqrt(e^(sin(cos((tan(sin(sqrt(sin(e^(((sin((log_7(sqrt(cos(cos(sin(sqrt(e^(log_8(sqrt((2 + 2)))))))))))/(5)))/(7))/(5)))))))*(7)))))))))^5))))/(5)))),0.234870321167899
sqrt,"sqrt(sqrt(sin(sin((tan(tan(sin((cos(sin(exp(sqrt(exp(sin(cos((tan(sin(sqrt(sin(exp(((sin((log(sqrt(cos(cos(sin(sqrt(exp(log(sqrt((2 + 2)),8))))))),7))/(5)))/(7))/(5)))))))*(7)))))))))**5))))/(5)))))",sqrt(sqrt(sin(sin((tan(tan(sin((cos(sin(e^(sqrt(e^(sin(cos((tan(sin(sqrt(sin(e^(((sin((log_7(sqrt(cos(cos(sin(sqrt(e^(log_8(sqrt((2 + 2)))))))))))/(5)))/(7))/(5)))))))*(7)))))))))^5))))/(5))))),0.484634213781795
cos,"cos(sqrt(sqrt(sin(sin((tan(tan(sin((cos(sin(exp(sqrt(exp(sin(cos((tan(sin(sqrt(sin(exp(((sin((log(sqrt(cos(cos(sin(sqrt(exp(log(sqrt((2 + 2)),8))))))),7))/(5)))/(7))/(5)))))))*(7)))))))))**5))))/(5))))))",cos(sqrt(sqrt(sin(sin((tan(tan(sin((cos(sin(e^(sqrt(e^(sin(cos((tan(sin(sqrt(sin(e^(((sin((log_7(sqrt(cos(cos(sin(sqrt(e^(log_8(sqrt((2 + 2)))))))))))/(5)))/(7))/(5)))))))*(7)))))))))^5))))/(5)))))),0.884845422512866
exp,"exp(cos(sqrt(sqrt(sin(sin((tan(tan(sin((cos(sin(exp(sqrt(exp(sin(cos((tan(sin(sqrt(sin(exp(((sin((log(sqrt(cos(cos(sin(sqrt(exp(log(sqrt((2 + 2)),8))))))),7))/(5)))/(7))/(5)))))))*(7)))))))))**5))))/(5)))))))",e^(cos(sqrt(sqrt(sin(sin((tan(tan(sin((cos(sin(e^(sqrt(e^(sin(cos((tan(sin(sqrt(sin(e^(((sin((log_7(sqrt(cos(cos(sin(sqrt(e^(log_8(sqrt((2 + 2)))))))))))/(5)))/(7))/(5)))))))*(7)))))))))^5))))/(5))))))),2.42260988159309
/,"(exp(cos(sqrt(sqrt(sin(sin((tan(tan(sin((cos(sin(exp(sqrt(exp(sin(cos((tan(sin(sqrt(sin(exp(((sin((log(sqrt(cos(cos(sin(sqrt(exp(log(sqrt((2 + 2)),8))))))),7))/(5)))/(7))/(5)))))))*(7)))))))))**5))))/(5))))))))/(10)",(e^(cos(sqrt(sqrt(sin(sin((tan(tan(sin((cos(sin(e^(sqrt(e^(sin(cos((tan(sin(sqrt(sin(e^(((sin((log_7(sqrt(cos(cos(sin(sqrt(e^(log_8(sqrt((2 + 2)))))))))))/(5)))/(7))/(5)))))))*(7)))))))))^5))))/(5))))))))/(10),0.242260988159309
/,"((exp(cos(sqrt(sqrt(sin(sin((tan(tan(sin((cos(sin(exp(sqrt(exp(sin(cos((tan(sin(sqrt(sin(exp(((sin((log(sqrt(cos(cos(sin(sqrt(exp(log(sqrt((2 + 2)),8))))))),7))/(5)))/(7))/(5)))))))*(7)))))))))**5))))/(5))))))))/(10))/(7)",((e^(cos(sqrt(sqrt(sin(sin((tan(tan(sin((cos(sin(e^(sqrt(e^(sin(cos((tan(sin(sqrt(sin(e^(((sin((log_7(sqrt(cos(cos(sin(sqrt(e^(log_8(sqrt((2 + 2)))))))))))/(5)))/(7))/(5)))))))*(7)))))))))^5))))/(5))))))))/(10))/(7),0.0346087125941871
