New op,SYMPY expression,Expression for LLM,Value
N/A,(6 / 3),(6 / 3),2.00000000000000
/,((6 / 3))/(5),((6 / 3))/(5),0.400000000000000
log,"log(((6 / 3))/(5),10)",log_10(((6 / 3))/(5)),-0.397940008672038
sin,"sin(log(((6 / 3))/(5),10))",sin(log_10(((6 / 3))/(5))),-0.387520139729831
*,"(sin(log(((6 / 3))/(5),10)))*(3)",(sin(log_10(((6 / 3))/(5))))*(3),-1.16256041918949
/,"((sin(log(((6 / 3))/(5),10)))*(3))/(4)",((sin(log_10(((6 / 3))/(5))))*(3))/(4),-0.290640104797373
/,"(((sin(log(((6 / 3))/(5),10)))*(3))/(4))/(1)",(((sin(log_10(((6 / 3))/(5))))*(3))/(4))/(1),-0.290640104797373
*,"((((sin(log(((6 / 3))/(5),10)))*(3))/(4))/(1))*(6)",((((sin(log_10(((6 / 3))/(5))))*(3))/(4))/(1))*(6),-1.74384062878424
/,"(((((sin(log(((6 / 3))/(5),10)))*(3))/(4))/(1))*(6))/(9)",(((((sin(log_10(((6 / 3))/(5))))*(3))/(4))/(1))*(6))/(9),-0.193760069864915
/,"((((((sin(log(((6 / 3))/(5),10)))*(3))/(4))/(1))*(6))/(9))/(10)",((((((sin(log_10(((6 / 3))/(5))))*(3))/(4))/(1))*(6))/(9))/(10),-0.0193760069864915
tan,"tan(((((((sin(log(((6 / 3))/(5),10)))*(3))/(4))/(1))*(6))/(9))/(10))",tan(((((((sin(log_10(((6 / 3))/(5))))*(3))/(4))/(1))*(6))/(9))/(10)),-0.0193784321264994
tan,"tan(tan(((((((sin(log(((6 / 3))/(5),10)))*(3))/(4))/(1))*(6))/(9))/(10)))",tan(tan(((((((sin(log_10(((6 / 3))/(5))))*(3))/(4))/(1))*(6))/(9))/(10))),-0.0193808581773186
/,"(tan(tan(((((((sin(log(((6 / 3))/(5),10)))*(3))/(4))/(1))*(6))/(9))/(10))))/(5)",(tan(tan(((((((sin(log_10(((6 / 3))/(5))))*(3))/(4))/(1))*(6))/(9))/(10))))/(5),-0.00387617163546372
cos,"cos((tan(tan(((((((sin(log(((6 / 3))/(5),10)))*(3))/(4))/(1))*(6))/(9))/(10))))/(5))",cos((tan(tan(((((((sin(log_10(((6 / 3))/(5))))*(3))/(4))/(1))*(6))/(9))/(10))))/(5)),0.999992487656132
sin,"sin(cos((tan(tan(((((((sin(log(((6 / 3))/(5),10)))*(3))/(4))/(1))*(6))/(9))/(10))))/(5)))",sin(cos((tan(tan(((((((sin(log_10(((6 / 3))/(5))))*(3))/(4))/(1))*(6))/(9))/(10))))/(5))),0.841466925847438
pow,"(sin(cos((tan(tan(((((((sin(log(((6 / 3))/(5),10)))*(3))/(4))/(1))*(6))/(9))/(10))))/(5))))**4",(sin(cos((tan(tan(((((((sin(log_10(((6 / 3))/(5))))*(3))/(4))/(1))*(6))/(9))/(10))))/(5))))^4,0.501358292043783
sin,"sin((sin(cos((tan(tan(((((((sin(log(((6 / 3))/(5),10)))*(3))/(4))/(1))*(6))/(9))/(10))))/(5))))**4)",sin((sin(cos((tan(tan(((((((sin(log_10(((6 / 3))/(5))))*(3))/(4))/(1))*(6))/(9))/(10))))/(5))))^4),0.480617109389496
tan,"tan(sin((sin(cos((tan(tan(((((((sin(log(((6 / 3))/(5),10)))*(3))/(4))/(1))*(6))/(9))/(10))))/(5))))**4))",tan(sin((sin(cos((tan(tan(((((((sin(log_10(((6 / 3))/(5))))*(3))/(4))/(1))*(6))/(9))/(10))))/(5))))^4)),0.521395464403479
cos,"cos(tan(sin((sin(cos((tan(tan(((((((sin(log(((6 / 3))/(5),10)))*(3))/(4))/(1))*(6))/(9))/(10))))/(5))))**4)))",cos(tan(sin((sin(cos((tan(tan(((((((sin(log_10(((6 / 3))/(5))))*(3))/(4))/(1))*(6))/(9))/(10))))/(5))))^4))),0.867124956396455
sin,"sin(cos(tan(sin((sin(cos((tan(tan(((((((sin(log(((6 / 3))/(5),10)))*(3))/(4))/(1))*(6))/(9))/(10))))/(5))))**4))))",sin(cos(tan(sin((sin(cos((tan(tan(((((((sin(log_10(((6 / 3))/(5))))*(3))/(4))/(1))*(6))/(9))/(10))))/(5))))^4)))),0.762471876217664
