New op,SYMPY expression,Expression for LLM,Value
N/A,(3 + 5),(3 + 5),8.00000000000000
*,((3 + 5))*(2),((3 + 5))*(2),16.0000000000000
*,(((3 + 5))*(2))*(7),(((3 + 5))*(2))*(7),112.000000000000
tan,tan((((3 + 5))*(2))*(7)),tan((((3 + 5))*(2))*(7)),-1.95187699274392
tan,tan(tan((((3 + 5))*(2))*(7))),tan(tan((((3 + 5))*(2))*(7))),2.49584237467167
tan,tan(tan(tan((((3 + 5))*(2))*(7)))),tan(tan(tan((((3 + 5))*(2))*(7)))),-0.753520272524995
cos,cos(tan(tan(tan((((3 + 5))*(2))*(7))))),cos(tan(tan(tan((((3 + 5))*(2))*(7))))),0.729284785974817
/,(cos(tan(tan(tan((((3 + 5))*(2))*(7))))))/(10),(cos(tan(tan(tan((((3 + 5))*(2))*(7))))))/(10),0.0729284785974817
tan,tan((cos(tan(tan(tan((((3 + 5))*(2))*(7))))))/(10)),tan((cos(tan(tan(tan((((3 + 5))*(2))*(7))))))/(10)),0.0730580458181093
pow,(tan((cos(tan(tan(tan((((3 + 5))*(2))*(7))))))/(10)))**4,(tan((cos(tan(tan(tan((((3 + 5))*(2))*(7))))))/(10)))^4,2.84886720277546e-5
pow,((tan((cos(tan(tan(tan((((3 + 5))*(2))*(7))))))/(10)))**4)**5,((tan((cos(tan(tan(tan((((3 + 5))*(2))*(7))))))/(10)))^4)^5,1.87655383231020e-23
/,(((tan((cos(tan(tan(tan((((3 + 5))*(2))*(7))))))/(10)))**4)**5)/(1),(((tan((cos(tan(tan(tan((((3 + 5))*(2))*(7))))))/(10)))^4)^5)/(1),1.87655383231020e-23
pow,((((tan((cos(tan(tan(tan((((3 + 5))*(2))*(7))))))/(10)))**4)**5)/(1))**2,((((tan((cos(tan(tan(tan((((3 + 5))*(2))*(7))))))/(10)))^4)^5)/(1))^2,3.52145428555809e-46
log,"log(((((tan((cos(tan(tan(tan((((3 + 5))*(2))*(7))))))/(10)))**4)**5)/(1))**2,6)",log_6(((((tan((cos(tan(tan(tan((((3 + 5))*(2))*(7))))))/(10)))^4)^5)/(1))^2),-58.4118806243693
/,"(log(((((tan((cos(tan(tan(tan((((3 + 5))*(2))*(7))))))/(10)))**4)**5)/(1))**2,6))/(7)",(log_6(((((tan((cos(tan(tan(tan((((3 + 5))*(2))*(7))))))/(10)))^4)^5)/(1))^2))/(7),-8.34455437490990
tan,"tan((log(((((tan((cos(tan(tan(tan((((3 + 5))*(2))*(7))))))/(10)))**4)**5)/(1))**2,6))/(7))",tan((log_6(((((tan((cos(tan(tan(tan((((3 + 5))*(2))*(7))))))/(10)))^4)^5)/(1))^2))/(7)),1.87222422070630
exp,"exp(tan((log(((((tan((cos(tan(tan(tan((((3 + 5))*(2))*(7))))))/(10)))**4)**5)/(1))**2,6))/(7)))",e^(tan((log_6(((((tan((cos(tan(tan(tan((((3 + 5))*(2))*(7))))))/(10)))^4)^5)/(1))^2))/(7))),6.50274386370521
pow,"(exp(tan((log(((((tan((cos(tan(tan(tan((((3 + 5))*(2))*(7))))))/(10)))**4)**5)/(1))**2,6))/(7))))**3",(e^(tan((log_6(((((tan((cos(tan(tan(tan((((3 + 5))*(2))*(7))))))/(10)))^4)^5)/(1))^2))/(7))))^3,274.972931556660
/,"((exp(tan((log(((((tan((cos(tan(tan(tan((((3 + 5))*(2))*(7))))))/(10)))**4)**5)/(1))**2,6))/(7))))**3)/(3)",((e^(tan((log_6(((((tan((cos(tan(tan(tan((((3 + 5))*(2))*(7))))))/(10)))^4)^5)/(1))^2))/(7))))^3)/(3),91.6576438522200
cos,"cos(((exp(tan((log(((((tan((cos(tan(tan(tan((((3 + 5))*(2))*(7))))))/(10)))**4)**5)/(1))**2,6))/(7))))**3)/(3))",cos(((e^(tan((log_6(((((tan((cos(tan(tan(tan((((3 + 5))*(2))*(7))))))/(10)))^4)^5)/(1))^2))/(7))))^3)/(3)),-0.851762115526110
tan,"tan(cos(((exp(tan((log(((((tan((cos(tan(tan(tan((((3 + 5))*(2))*(7))))))/(10)))**4)**5)/(1))**2,6))/(7))))**3)/(3)))",tan(cos(((e^(tan((log_6(((((tan((cos(tan(tan(tan((((3 + 5))*(2))*(7))))))/(10)))^4)^5)/(1))^2))/(7))))^3)/(3))),-1.14238631567061
*,"(tan(cos(((exp(tan((log(((((tan((cos(tan(tan(tan((((3 + 5))*(2))*(7))))))/(10)))**4)**5)/(1))**2,6))/(7))))**3)/(3))))*(3)",(tan(cos(((e^(tan((log_6(((((tan((cos(tan(tan(tan((((3 + 5))*(2))*(7))))))/(10)))^4)^5)/(1))^2))/(7))))^3)/(3))))*(3),-3.42715894701184
