New op,SYMPY expression,Expression for LLM,Value
N/A,(4 + 6),(4 + 6),10.0000000000000
*,((4 + 6))*(5),((4 + 6))*(5),50.0000000000000
tan,tan(((4 + 6))*(5)),tan(((4 + 6))*(5)),-0.271900611997631
pow,(tan(((4 + 6))*(5)))**4,(tan(((4 + 6))*(5)))^4,0.00546563644310416
pow,((tan(((4 + 6))*(5)))**4)**3,((tan(((4 + 6))*(5)))^4)^3,1.63275950725060e-7
/,(((tan(((4 + 6))*(5)))**4)**3)/(5),(((tan(((4 + 6))*(5)))^4)^3)/(5),3.26551901450119e-8
/,((((tan(((4 + 6))*(5)))**4)**3)/(5))/(7),((((tan(((4 + 6))*(5)))^4)^3)/(5))/(7),4.66502716357313e-9
*,(((((tan(((4 + 6))*(5)))**4)**3)/(5))/(7))*(8),(((((tan(((4 + 6))*(5)))^4)^3)/(5))/(7))*(8),3.73202173085851e-8
sqrt,sqrt((((((tan(((4 + 6))*(5)))**4)**3)/(5))/(7))*(8)),sqrt((((((tan(((4 + 6))*(5)))^4)^3)/(5))/(7))*(8)),0.000193184412695707
sqrt,sqrt(sqrt((((((tan(((4 + 6))*(5)))**4)**3)/(5))/(7))*(8))),sqrt(sqrt((((((tan(((4 + 6))*(5)))^4)^3)/(5))/(7))*(8))),0.0138990795628958
exp,exp(sqrt(sqrt((((((tan(((4 + 6))*(5)))**4)**3)/(5))/(7))*(8)))),e^(sqrt(sqrt((((((tan(((4 + 6))*(5)))^4)^3)/(5))/(7))*(8)))),1.01399612084284
*,(exp(sqrt(sqrt((((((tan(((4 + 6))*(5)))**4)**3)/(5))/(7))*(8)))))*(8),(e^(sqrt(sqrt((((((tan(((4 + 6))*(5)))^4)^3)/(5))/(7))*(8)))))*(8),8.11196896674271
/,((exp(sqrt(sqrt((((((tan(((4 + 6))*(5)))**4)**3)/(5))/(7))*(8)))))*(8))/(2),((e^(sqrt(sqrt((((((tan(((4 + 6))*(5)))^4)^3)/(5))/(7))*(8)))))*(8))/(2),4.05598448337136
sqrt,sqrt(((exp(sqrt(sqrt((((((tan(((4 + 6))*(5)))**4)**3)/(5))/(7))*(8)))))*(8))/(2)),sqrt(((e^(sqrt(sqrt((((((tan(((4 + 6))*(5)))^4)^3)/(5))/(7))*(8)))))*(8))/(2)),2.01394748773928
/,(sqrt(((exp(sqrt(sqrt((((((tan(((4 + 6))*(5)))**4)**3)/(5))/(7))*(8)))))*(8))/(2)))/(9),(sqrt(((e^(sqrt(sqrt((((((tan(((4 + 6))*(5)))^4)^3)/(5))/(7))*(8)))))*(8))/(2)))/(9),0.223771943082142
/,((sqrt(((exp(sqrt(sqrt((((((tan(((4 + 6))*(5)))**4)**3)/(5))/(7))*(8)))))*(8))/(2)))/(9))/(6),((sqrt(((e^(sqrt(sqrt((((((tan(((4 + 6))*(5)))^4)^3)/(5))/(7))*(8)))))*(8))/(2)))/(9))/(6),0.0372953238470237
tan,tan(((sqrt(((exp(sqrt(sqrt((((((tan(((4 + 6))*(5)))**4)**3)/(5))/(7))*(8)))))*(8))/(2)))/(9))/(6)),tan(((sqrt(((e^(sqrt(sqrt((((((tan(((4 + 6))*(5)))^4)^3)/(5))/(7))*(8)))))*(8))/(2)))/(9))/(6)),0.0373126253404954
/,(tan(((sqrt(((exp(sqrt(sqrt((((((tan(((4 + 6))*(5)))**4)**3)/(5))/(7))*(8)))))*(8))/(2)))/(9))/(6)))/(5),(tan(((sqrt(((e^(sqrt(sqrt((((((tan(((4 + 6))*(5)))^4)^3)/(5))/(7))*(8)))))*(8))/(2)))/(9))/(6)))/(5),0.00746252506809908
tan,tan((tan(((sqrt(((exp(sqrt(sqrt((((((tan(((4 + 6))*(5)))**4)**3)/(5))/(7))*(8)))))*(8))/(2)))/(9))/(6)))/(5)),tan((tan(((sqrt(((e^(sqrt(sqrt((((((tan(((4 + 6))*(5)))^4)^3)/(5))/(7))*(8)))))*(8))/(2)))/(9))/(6)))/(5)),0.00746266359873527
pow,(tan((tan(((sqrt(((exp(sqrt(sqrt((((((tan(((4 + 6))*(5)))**4)**3)/(5))/(7))*(8)))))*(8))/(2)))/(9))/(6)))/(5)))**5,(tan((tan(((sqrt(((e^(sqrt(sqrt((((((tan(((4 + 6))*(5)))^4)^3)/(5))/(7))*(8)))))*(8))/(2)))/(9))/(6)))/(5)))^5,2.31456469770544e-11
sqrt,sqrt((tan((tan(((sqrt(((exp(sqrt(sqrt((((((tan(((4 + 6))*(5)))**4)**3)/(5))/(7))*(8)))))*(8))/(2)))/(9))/(6)))/(5)))**5),sqrt((tan((tan(((sqrt(((e^(sqrt(sqrt((((((tan(((4 + 6))*(5)))^4)^3)/(5))/(7))*(8)))))*(8))/(2)))/(9))/(6)))/(5)))^5),4.81099230690036e-6
cos,cos(sqrt((tan((tan(((sqrt(((exp(sqrt(sqrt((((((tan(((4 + 6))*(5)))**4)**3)/(5))/(7))*(8)))))*(8))/(2)))/(9))/(6)))/(5)))**5)),cos(sqrt((tan((tan(((sqrt(((e^(sqrt(sqrt((((((tan(((4 + 6))*(5)))^4)^3)/(5))/(7))*(8)))))*(8))/(2)))/(9))/(6)))/(5)))^5)),0.999999999988427
